start,end,position,line,text,unformatted
7.992,20.07,-1,0,<27></c><16>いろはにほへっとあやふぶみ-鬼灯日和</c><27></c>,いろはにほへっとあやふぶみ-鬼灯日和
7.992,11.195,-1,-1,<27></c><16>作詞作編曲：おぐらあすか</c><27></c>,作詞作編曲：おぐらあすか
11.195,14.398,70,-1,<27></c><16>allinstruments&amp;programming：おぐらあすか</c><27></c>,allinstruments&amp;programming：おぐらあすか
14.398,17.568,-1,-1,<27></c><16>mix:masahirokawata</c><27></c>,mix:masahirokawata
17.568,20.07,-1,-1,<27></c><16>movie:ぽかげ</c><27></c>,movie:ぽかげ
20.371,20.571,-1,-1,<27></c><67>沈</c><44>む茜日染まる坂道</c><27></c>,沈む茜日染まる坂道
20.371,20.571,-1,0,<27></c><67>し</c><44>ずむあかねびそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
20.571,20.771,-1,-1,<27></c><67>沈</c><44>む茜日染まる坂道</c><27></c>,沈む茜日染まる坂道
20.571,20.771,-1,0,<27></c><67>しず</c><44>むあかねびそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
20.771,21.372,-1,-1,<27></c><67>沈む</c><44>茜日染まる坂道</c><27></c>,沈む茜日染まる坂道
20.771,21.372,-1,0,<27></c><67>しずむ</c><44>あかねびそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
21.372,21.572,-1,-1,<27></c><67>沈む茜</c><44>日染まる坂道</c><27></c>,沈む茜日染まる坂道
21.372,21.572,-1,0,<27></c><67>しずむあ</c><44>かねびそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
21.572,21.905,-1,-1,<27></c><67>沈む茜</c><44>日染まる坂道</c><27></c>,沈む茜日染まる坂道
21.572,21.905,-1,0,<27></c><67>しずむあか</c><44>ねびそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
21.905,22.172,-1,-1,<27></c><67>沈む茜</c><44>日染まる坂道</c><27></c>,沈む茜日染まる坂道
21.905,22.172,-1,0,<27></c><67>しずむあかね</c><44>びそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
22.172,23.574,-1,-1,<27></c><67>沈む茜日</c><44>染まる坂道</c><27></c>,沈む茜日染まる坂道
22.172,23.574,-1,0,<27></c><67>しずむあかねび</c><44>そまるさかみち</c><27></c>,しずむあかねびそまるさかみち
23.574,23.774,-1,-1,<27></c><67>沈む茜日染</c><44>まる坂道</c><27></c>,沈む茜日染まる坂道
23.574,23.774,-1,0,<27></c><67>しずむあかねびそ</c><44>まるさかみち</c><27></c>,しずむあかねびそまるさかみち
23.774,23.974,-1,-1,<27></c><67>沈む茜日染ま</c><44>る坂道</c><27></c>,沈む茜日染まる坂道
23.774,23.974,-1,0,<27></c><67>しずむあかねびそま</c><44>るさかみち</c><27></c>,しずむあかねびそまるさかみち
23.974,24.575,-1,-1,<27></c><67>沈む茜日染まる</c><44>坂道</c><27></c>,沈む茜日染まる坂道
23.974,24.575,-1,0,<27></c><67>しずむあかねびそまる</c><44>さかみち</c><27></c>,しずむあかねびそまるさかみち
24.575,24.775,-1,-1,<27></c><67>沈む茜日染まる坂</c><44>道</c><27></c>,沈む茜日染まる坂道
24.575,24.775,-1,0,<27></c><67>しずむあかねびそまるさ</c><44>かみち</c><27></c>,しずむあかねびそまるさかみち
24.775,25.109,-1,-1,<27></c><67>沈む茜日染まる坂</c><44>道</c><27></c>,沈む茜日染まる坂道
24.775,25.109,-1,0,<27></c><67>しずむあかねびそまるさか</c><44>みち</c><27></c>,しずむあかねびそまるさかみち
25.109,26.777,-1,-1,<27></c><67>沈む茜日染まる坂道</c><27></c>,沈む茜日染まる坂道
25.109,25.409,-1,0,<27></c><67>しずむあかねびそまるさかみ</c><44>ち</c><27></c>,しずむあかねびそまるさかみち
25.409,26.777,-1,0,<27></c><67>しずむあかねびそまるさかみち</c><27></c>,しずむあかねびそまるさかみち
26.777,26.977,-1,-1,<27></c><33>つ</c><44>たう雫に嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
26.777,26.977,-1,0,<27></c><33>つ</c><44>たうしずくにうれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
26.977,27.177,-1,-1,<27></c><33>つた</c><44>う雫に嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
26.977,27.177,-1,0,<27></c><33>つた</c><44>うしずくにうれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
27.177,27.778,-1,-1,<27></c><33>つたう</c><44>雫に嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
27.177,27.778,-1,0,<27></c><33>つたう</c><44>しずくにうれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
27.778,27.978,-1,-1,<27></c><33>つたう雫</c><44>に嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
27.778,27.978,-1,0,<27></c><33>つたうし</c><44>ずくにうれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
27.978,28.278,-1,-1,<27></c><33>つたう雫</c><44>に嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
27.978,28.278,-1,0,<27></c><33>つたうしず</c><44>くにうれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
28.278,28.612,-1,-1,<27></c><33>つたう雫</c><44>に嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
28.278,28.612,-1,0,<27></c><33>つたうしずく</c><44>にうれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
28.612,29.98,-1,-1,<27></c><33>つたう雫に</c><44>嬉しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
28.612,29.98,-1,0,<27></c><33>つたうしずくに</c><44>うれしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
29.98,30.18,-1,-1,<27></c><33>つたう雫に嬉</c><44>しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
29.98,30.18,-1,0,<27></c><33>つたうしずくにう</c><44>れしさにじむ</c><27></c>,つたうしずくにうれしさにじむ
30.18,30.381,-1,-1,<27></c><33>つたう雫に嬉</c><44>しさ滲む</c><27></c>,つたう雫に嬉しさ滲む
30.18,30.381,-1,0,<27></c><33>つたうしずくにうれ</c><44>しさにじむ</c><27></c>,つたうしずくにうれしさにじむ
30.381,31.015,-1,-1,<27></c><33>つたう雫に嬉し</c><44>さ滲む</c><27></c>,つたう雫に嬉しさ滲む
30.381,31.015,-1,0,<27></c><33>つたうしずくにうれし</c><44>さにじむ</c><27></c>,つたうしずくにうれしさにじむ
31.015,31.181,-1,-1,<27></c><33>つたう雫に嬉しさ</c><44>滲む</c><27></c>,つたう雫に嬉しさ滲む
31.015,31.181,-1,0,<27></c><33>つたうしずくにうれしさ</c><44>にじむ</c><27></c>,つたうしずくにうれしさにじむ
