start,end,line,unformatted,token
1.018,1.285,0,かなえたいみらいへ,か
1.018,1.285,-1,叶えたい未来へ,叶
1.285,1.352,0,かなえたいみらいへ,な
1.285,1.352,-1,叶えたい未来へ,叶
1.352,1.452,0,かなえたいみらいへ,え
1.352,1.452,-1,叶えたい未来へ,え
1.452,1.585,0,かなえたいみらいへ,た
1.452,1.585,-1,叶えたい未来へ,た
1.585,1.685,0,かなえたいみらいへ,い
1.585,1.685,-1,叶えたい未来へ,い
1.685,1.785,0,かなえたいみらいへ,み
1.685,1.785,-1,叶えたい未来へ,未
1.785,2.119,0,かなえたいみらいへ,ら
1.785,2.119,-1,叶えたい未来へ,来
2.119,2.319,0,かなえたいみらいへ,い
2.119,2.319,-1,叶えたい未来へ,来
2.319,2.753,0,かなえたいみらいへ,へ
2.319,2.753,-1,叶えたい未来へ,へ
2.753,2.953,0,こころのじゅんびok？,こ
2.753,2.953,-1,心の準備ok？,心
2.953,3.053,0,こころのじゅんびok？,こ
2.953,3.053,-1,心の準備ok？,心
3.053,3.187,0,こころのじゅんびok？,ろ
3.053,3.187,-1,心の準備ok？,心
3.187,3.32,0,こころのじゅんびok？,の
3.187,3.32,-1,心の準備ok？,の
3.32,3.42,0,こころのじゅんびok？,じゅ
3.32,3.42,-1,心の準備ok？,準
3.42,3.52,0,こころのじゅんびok？,ん
3.42,3.52,-1,心の準備ok？,準
3.52,3.821,0,こころのじゅんびok？,び
3.52,3.821,-1,心の準備ok？,備
3.821,4.054,0,こころのじゅんびok？,o
3.821,4.054,-1,心の準備ok？,o
4.054,4.455,0,こころのじゅんびok？,k？
4.054,4.455,-1,心の準備ok？,k？
4.455,4.555,0,さあ、いっぽふみだして,さ
4.455,4.555,-1,さあ、一歩踏み出して,さ
4.555,4.655,0,さあ、いっぽふみだして,あ、
4.555,4.655,-1,さあ、一歩踏み出して,あ、
4.655,4.788,0,さあ、いっぽふみだして,い
4.655,4.788,-1,さあ、一歩踏み出して,一
4.788,4.922,0,さあ、いっぽふみだして,っ
4.788,4.922,-1,さあ、一歩踏み出して,一
4.922,5.022,0,さあ、いっぽふみだして,ぽ
4.922,5.022,-1,さあ、一歩踏み出して,歩
