start,end,line,unformatted,token
2.252,2.453,0,てをあげて,て
2.252,2.453,78,手を上げて,手
2.453,2.686,0,てをあげて,を
2.453,2.686,78,手を上げて,を
2.686,2.886,0,てをあげて,あ
2.686,2.886,78,手を上げて,上
2.886,3.087,0,てをあげて,げ
2.886,3.087,78,手を上げて,げ
3.087,3.287,0,てをあげて,て
3.087,3.287,78,手を上げて,て
3.287,3.687,0,clapyourhandsうみのむこうまで,clap
3.287,3.687,78,clapyourhands海の向こうまで,clap
3.687,4.121,0,clapyourhandsうみのむこうまで,your
3.687,4.121,78,clapyourhands海の向こうまで,your
4.121,4.521,0,clapyourhandsうみのむこうまで,hands
4.121,4.521,78,clapyourhands海の向こうまで,hands
4.521,4.755,0,clapyourhandsうみのむこうまで,う
4.521,4.755,78,clapyourhands海の向こうまで,海
4.755,4.922,0,clapyourhandsうみのむこうまで,み
4.755,4.922,78,clapyourhands海の向こうまで,海
4.922,5.122,0,clapyourhandsうみのむこうまで,の
4.922,5.122,78,clapyourhands海の向こうまで,の
5.122,5.356,0,clapyourhandsうみのむこうまで,む
5.122,5.356,78,clapyourhands海の向こうまで,向
5.356,5.589,0,clapyourhandsうみのむこうまで,こ
5.356,5.589,78,clapyourhands海の向こうまで,こ
5.589,5.789,0,clapyourhandsうみのむこうまで,う
5.589,5.789,78,clapyourhands海の向こうまで,う
5.789,6.19,0,clapyourhandsうみのむこうまで,ま
5.789,6.19,78,clapyourhands海の向こうまで,ま
6.19,6.59,0,clapyourhandsうみのむこうまで,で
6.19,6.59,78,clapyourhands海の向こうまで,で
6.59,6.991,0,clapyourhandsとどきますように,clap
6.59,6.991,78,clapyourhands届きますように,clap
6.991,7.424,0,clapyourhandsとどきますように,your
6.991,7.424,78,clapyourhands届きますように,your
7.424,7.825,0,clapyourhandsとどきますように,hands
7.424,7.825,78,clapyourhands届きますように,hands
7.825,8.025,0,clapyourhandsとどきますように,と
7.825,8.025,78,clapyourhands届きますように,届
8.025,8.225,0,clapyourhandsとどきますように,ど
8.025,8.225,78,clapyourhands届きますように,届
8.225,8.459,0,clapyourhandsとどきますように,き
8.225,8.459,78,clapyourhands届きますように,き
8.459,8.659,0,clapyourhandsとどきますように,ま
8.459,8.659,78,clapyourhands届きますように,ま
8.659,8.859,0,clapyourhandsとどきますように,す
8.659,8.859,78,clapyourhands届きますように,す
8.859,9.059,0,clapyourhandsとどきますように,よう
8.859,9.059,78,clapyourhands届きますように,よう
9.059,9.693,0,clapyourhandsとどきますように,に
9.059,9.693,78,clapyourhands届きますように,に
9.693,9.793,0,てをたたこう,て
9.693,9.793,78,手を叩こう,手
9.793,9.927,0,てをたたこう,を
9.793,9.927,78,手を叩こう,を
9.927,10.127,0,てをたたこう,た
9.927,10.127,78,手を叩こう,叩
10.127,10.327,0,てをたたこう,た
10.127,10.327,78,手を叩こう,叩
10.327,10.728,0,てをたたこう,こう
10.327,10.728,78,手を叩こう,こう
10.728,11.328,78,👏👏👏,👏👏👏
11.328,11.428,0,てをたたこう,て
11.328,11.428,78,手を叩こう,手
11.428,11.562,0,てをたたこう,を
11.428,11.562,78,手を叩こう,を
11.562,11.762,0,てをたたこう,た
11.562,11.762,78,手を叩こう,叩
11.762,11.962,0,てをたたこう,た
11.762,11.962,78,手を叩こう,叩
11.962,12.396,0,てをたたこう,こう
11.962,12.396,78,手を叩こう,こう
12.396,13.197,78,👏👏👏,👏👏👏
13.197,13.63,0,ほらいっしょに,ほ
13.197,13.63,78,ほら一緒に,ほ
13.63,14.031,0,ほらいっしょに,ら
13.63,14.031,78,ほら一緒に,ら
14.031,14.365,0,ほらいっしょに,いっ
14.031,14.365,78,ほら一緒に,一
14.365,14.665,0,ほらいっしょに,しょ
14.365,14.665,78,ほら一緒に,緒
14.665,15.699,0,ほらいっしょに,に
14.665,15.699,78,ほら一緒に,に
15.699,15.899,78,everybody,eve
15.699,15.899,0,everybody,eve
15.899,16.1,78,everybody,ry
15.899,16.1,0,everybody,ry
16.1,16.3,78,everybody,bod
16.1,16.3,0,everybody,bod
16.3,16.5,78,everybody,y
16.3,16.5,0,everybody,y
16.5,16.9,0,clapyourhandsそらのむこうまで,clap
16.5,16.9,78,clapyourhands空の向こうまで,clap
16.9,17.334,0,clapyourhandsそらのむこうまで,your
16.9,17.334,78,clapyourhands空の向こうまで,your
17.334,17.735,0,clapyourhandsそらのむこうまで,hands
17.334,17.735,78,clapyourhands空の向こうまで,hands
17.735,17.935,0,clapyourhandsそらのむこうまで,そ
17.735,17.935,78,clapyourhands空の向こうまで,空
17.935,18.168,0,clapyourhandsそらのむこうまで,ら
17.935,18.168,78,clapyourhands空の向こうまで,空
18.168,18.335,0,clapyourhandsそらのむこうまで,の
18.168,18.335,78,clapyourhands空の向こうまで,の
18.335,18.569,0,clapyourhandsそらのむこうまで,む
18.335,18.569,78,clapyourhands空の向こうまで,向
18.569,18.769,0,clapyourhandsそらのむこうまで,こ
18.569,18.769,78,clapyourhands空の向こうまで,こ
18.769,19.003,0,clapyourhandsそらのむこうまで,う
18.769,19.003,78,clapyourhands空の向こうまで,う
19.003,19.403,0,clapyourhandsそらのむこうまで,ま
19.003,19.403,78,clapyourhands空の向こうまで,ま
19.403,19.837,0,clapyourhandsそらのむこうまで,で
19.403,19.837,78,clapyourhands空の向こうまで,で
19.837,20.237,0,clapyourhandsひびきますように,clap
19.837,20.237,78,clapyourhands響きますように,clap
20.237,20.671,0,clapyourhandsひびきますように,your
20.237,20.671,78,clapyourhands響きますように,your
20.671,21.071,0,clapyourhandsひびきますように,hands
20.671,21.071,78,clapyourhands響きますように,hands
21.071,21.305,0,clapyourhandsひびきますように,ひ
21.071,21.305,78,clapyourhands響きますように,響
21.305,21.472,0,clapyourhandsひびきますように,び
21.305,21.472,78,clapyourhands響きますように,響
21.472,21.672,0,clapyourhandsひびきますように,き
21.472,21.672,78,clapyourhands響きますように,き
21.672,21.872,0,clapyourhandsひびきますように,ま
21.672,21.872,78,clapyourhands響きますように,ま
21.872,22.106,0,clapyourhandsひびきますように,す
21.872,22.106,78,clapyourhands響きますように,す
22.106,22.306,0,clapyourhandsひびきますように,よう
22.106,22.306,78,clapyourhands響きますように,よう
22.306,22.94,0,clapyourhandsひびきますように,に
