start,end,line,unformatted,token
1.552,1.719,0,だれだってかわいくかわりたいんだ,だ
1.552,1.719,-1,誰だって可愛く変わりたいんだ,誰
1.719,1.852,0,だれだってかわいくかわりたいんだ,れ
1.719,1.852,-1,誰だって可愛く変わりたいんだ,誰
1.852,2.119,0,だれだってかわいくかわりたいんだ,だっ
1.852,2.119,-1,誰だって可愛く変わりたいんだ,だっ
2.119,2.419,0,だれだってかわいくかわりたいんだ,て
2.119,2.419,-1,誰だって可愛く変わりたいんだ,て
2.419,2.653,0,だれだってかわいくかわりたいんだ,か
2.419,2.653,-1,誰だって可愛く変わりたいんだ,可
2.653,2.82,0,だれだってかわいくかわりたいんだ,わ
2.653,2.82,-1,誰だって可愛く変わりたいんだ,愛
2.82,3.187,0,だれだってかわいくかわりたいんだ,い
2.82,3.187,-1,誰だって可愛く変わりたいんだ,愛
3.187,3.721,0,だれだってかわいくかわりたいんだ,く
3.187,3.721,-1,誰だって可愛く変わりたいんだ,く
3.721,3.854,0,だれだってかわいくかわりたいんだ,か
3.721,3.854,-1,誰だって可愛く変わりたいんだ,変
3.854,3.988,0,だれだってかわいくかわりたいんだ,わ
3.854,3.988,-1,誰だって可愛く変わりたいんだ,わ
3.988,4.288,0,だれだってかわいくかわりたいんだ,り
3.988,4.288,-1,誰だって可愛く変わりたいんだ,り
4.288,4.555,0,だれだってかわいくかわりたいんだ,た
4.288,4.555,-1,誰だって可愛く変わりたいんだ,た
4.555,4.822,0,だれだってかわいくかわりたいんだ,い
4.555,4.822,-1,誰だって可愛く変わりたいんだ,い
4.822,4.989,0,だれだってかわいくかわりたいんだ,ん
4.822,4.989,-1,誰だって可愛く変わりたいんだ,ん
4.989,5.889,0,だれだってかわいくかわりたいんだ,だ
4.989,5.889,-1,誰だって可愛く変わりたいんだ,だ
5.889,6.056,0,しらないかおしてもいしきしあってる,し
5.889,6.056,-1,知らない顔しても意識し合ってる,知
6.056,6.223,0,しらないかおしてもいしきしあってる,ら
6.056,6.223,-1,知らない顔しても意識し合ってる,ら
6.223,6.49,0,しらないかおしてもいしきしあってる,ない
6.223,6.49,-1,知らない顔しても意識し合ってる,ない
6.49,6.757,0,しらないかおしてもいしきしあってる,か
6.49,6.757,-1,知らない顔しても意識し合ってる,顔
6.757,6.924,0,しらないかおしてもいしきしあってる,お
6.757,6.924,-1,知らない顔しても意識し合ってる,顔
6.924,7.157,0,しらないかおしてもいしきしあってる,し
6.924,7.157,-1,知らない顔しても意識し合ってる,し
7.157,7.558,0,しらないかおしてもいしきしあってる,て
7.157,7.558,-1,知らない顔しても意識し合ってる,て
7.558,8.092,0,しらないかおしてもいしきしあってる,も
7.558,8.092,-1,知らない顔しても意識し合ってる,も
8.092,8.225,0,しらないかおしてもいしきしあってる,い
8.092,8.225,-1,知らない顔しても意識し合ってる,意
8.225,8.392,0,しらないかおしてもいしきしあってる,し
8.225,8.392,-1,知らない顔しても意識し合ってる,識
8.392,8.692,0,しらないかおしてもいしきしあってる,き
8.392,8.692,-1,知らない顔しても意識し合ってる,識
8.692,8.926,0,しらないかおしてもいしきしあってる,し
8.692,8.926,-1,知らない顔しても意識し合ってる,し
8.926,9.193,0,しらないかおしてもいしきしあってる,あっ
8.926,9.193,-1,知らない顔しても意識し合ってる,合っ
9.193,9.36,0,しらないかおしてもいしきしあってる,て
9.193,9.36,-1,知らない顔しても意識し合ってる,て
9.36,10.327,0,しらないかおしてもいしきしあってる,る
9.36,10.327,-1,知らない顔しても意識し合ってる,る
10.327,10.494,0,せのびしためいくどきどきだけど,せ
10.327,10.494,-1,背伸びしたメイクドキドキだけど,背
10.494,10.627,0,せのびしためいくどきどきだけど,の
10.494,10.627,-1,背伸びしたメイクドキドキだけど,伸
10.627,10.861,0,せのびしためいくどきどきだけど,び
10.627,10.861,-1,背伸びしたメイクドキドキだけど,び
10.861,11.128,0,せのびしためいくどきどきだけど,し
10.861,11.128,-1,背伸びしたメイクドキドキだけど,し
11.128,11.362,0,せのびしためいくどきどきだけど,た
11.128,11.362,-1,背伸びしたメイクドキドキだけど,た
11.362,11.562,0,せのびしためいくどきどきだけど,め
11.362,11.562,-1,背伸びしたメイクドキドキだけど,メ
11.562,11.929,0,せのびしためいくどきどきだけど,い
11.562,11.929,-1,背伸びしたメイクドキドキだけど,イ
11.929,12.496,0,せのびしためいくどきどきだけど,く
11.929,12.496,-1,背伸びしたメイクドキドキだけど,ク
12.496,12.663,0,せのびしためいくどきどきだけど,ど
12.496,12.663,-1,背伸びしたメイクドキドキだけど,ド
12.663,12.763,0,せのびしためいくどきどきだけど,き
12.663,12.763,-1,背伸びしたメイクドキドキだけど,キ
12.763,13.063,0,せのびしためいくどきどきだけど,ど
12.763,13.063,-1,背伸びしたメイクドキドキだけど,ド
13.063,13.297,0,せのびしためいくどきどきだけど,き
13.063,13.297,-1,背伸びしたメイクドキドキだけど,キ
13.297,13.564,0,せのびしためいくどきどきだけど,だ
13.297,13.564,-1,背伸びしたメイクドキドキだけど,だ
13.564,13.731,0,せのびしためいくどきどきだけど,け
13.564,13.731,-1,背伸びしたメイクドキドキだけど,け
13.731,14.665,0,せのびしためいくどきどきだけど,ど
13.731,14.665,-1,背伸びしたメイクドキドキだけど,ど
14.665,14.798,0,きづいてくれなきゃだめなんだから,き
14.665,14.798,-1,気付いてくれなきゃダメなんだから,気
14.798,14.932,0,きづいてくれなきゃだめなんだから,づ
14.798,14.932,-1,気付いてくれなきゃダメなんだから,付
14.932,15.199,0,きづいてくれなきゃだめなんだから,い
14.932,15.199,-1,気付いてくれなきゃダメなんだから,い
15.199,15.466,0,きづいてくれなきゃだめなんだから,て
15.199,15.466,-1,気付いてくれなきゃダメなんだから,て
15.466,15.766,0,きづいてくれなきゃだめなんだから,く
15.466,15.766,-1,気付いてくれなきゃダメなんだから,く
15.766,16.033,0,きづいてくれなきゃだめなんだから,れ
15.766,16.033,-1,気付いてくれなきゃダメなんだから,れ
16.033,16.266,0,きづいてくれなきゃだめなんだから,な
16.033,16.266,-1,気付いてくれなきゃダメなんだから,な
16.266,16.567,0,きづいてくれなきゃだめなんだから,きゃ
16.266,16.567,-1,気付いてくれなきゃダメなんだから,きゃ
16.567,16.834,0,きづいてくれなきゃだめなんだから,だ
16.567,16.834,-1,気付いてくれなきゃダメなんだから,ダ
16.834,17.101,0,きづいてくれなきゃだめなんだから,め
16.834,17.101,-1,気付いてくれなきゃダメなんだから,メ
17.101,17.501,0,きづいてくれなきゃだめなんだから,な
17.101,17.501,-1,気付いてくれなきゃダメなんだから,な
17.501,17.634,0,きづいてくれなきゃだめなんだから,ん
17.501,17.634,-1,気付いてくれなきゃダメなんだから,ん
17.634,17.935,0,きづいてくれなきゃだめなんだから,だ
17.634,17.935,-1,気付いてくれなきゃダメなんだから,だ
17.935,18.102,0,きづいてくれなきゃだめなんだから,か
17.935,18.102,-1,気付いてくれなきゃダメなんだから,か
18.102,18.769,0,きづいてくれなきゃだめなんだから,ら
18.102,18.769,-1,気付いてくれなきゃダメなんだから,ら
19.336,21.472,-1,作詞作曲:honeyworks,作詞作曲:honeyworks
19.336,28.045,0,可愛くなりたい(coveredbyムーナ・ホシノヴァ・パヴォリア・レイネ),可愛くなりたい(coveredbyムーナ・ホシノヴァ・パヴォリア・レイネ)
21.472,23.707,-1,video:wyuusanart:keira,video:wyuusanart:keira
23.707,25.876,-1,mix:timothyalv-東京テラスmusicproductionpuppeting:cissxd,mix:timothyalv-東京テラスmusicproductionpuppeting:cissxd
25.876,28.045,-1,vocal:moonahoshinovapavoliareine,vocal:moonahoshinovapavoliareine
36.487,36.62,0,だれがすきだとかつきあってるとか,だ
36.487,36.62,-1,誰が好きだとか付き合ってるとか,誰
36.62,36.787,0,だれがすきだとかつきあってるとか,れ
36.62,36.787,-1,誰が好きだとか付き合ってるとか,誰
36.787,37.054,0,だれがすきだとかつきあってるとか,が
36.787,37.054,-1,誰が好きだとか付き合ってるとか,が
37.054,37.321,0,だれがすきだとかつきあってるとか,す
37.054,37.321,-1,誰が好きだとか付き合ってるとか,好
37.321,37.588,0,だれがすきだとかつきあってるとか,き
37.321,37.588,-1,誰が好きだとか付き合ってるとか,き
37.588,37.755,0,だれがすきだとかつきあってるとか,だ
37.588,37.755,-1,誰が好きだとか付き合ってるとか,だ
37.755,38.155,0,だれがすきだとかつきあってるとか,と
37.755,38.155,-1,誰が好きだとか付き合ってるとか,と
38.155,38.689,0,だれがすきだとかつきあってるとか,か
38.155,38.689,-1,誰が好きだとか付き合ってるとか,か
38.689,38.856,0,だれがすきだとかつきあってるとか,つ
38.689,38.856,-1,誰が好きだとか付き合ってるとか,付
