start,end,line,unformatted,token
3.387,3.487,0,りるびりるびりるびりるび,り
3.387,3.487,-1,リルビリルビリルビリルビ,リ
3.487,3.62,0,りるびりるびりるびりるび,る
3.487,3.62,-1,リルビリルビリルビリルビ,ル
3.62,3.821,0,りるびりるびりるびりるび,び
3.62,3.821,-1,リルビリルビリルビリルビ,ビ
3.821,3.921,0,りるびりるびりるびりるび,り
3.821,3.921,-1,リルビリルビリルビリルビ,リ
3.921,4.021,0,りるびりるびりるびりるび,る
3.921,4.021,-1,リルビリルビリルビリルビ,ル
4.021,4.221,0,りるびりるびりるびりるび,び
4.021,4.221,-1,リルビリルビリルビリルビ,ビ
4.221,4.355,0,りるびりるびりるびりるび,り
4.221,4.355,-1,リルビリルビリルビリルビ,リ
4.355,4.455,0,りるびりるびりるびりるび,る
4.355,4.455,-1,リルビリルビリルビリルビ,ル
4.455,4.655,0,りるびりるびりるびりるび,び
4.455,4.655,-1,リルビリルビリルビリルビ,ビ
4.655,4.755,0,りるびりるびりるびりるび,り
4.655,4.755,-1,リルビリルビリルビリルビ,リ
4.755,4.822,0,りるびりるびりるびりるび,る
4.755,4.822,-1,リルビリルビリルビリルビ,ル
4.822,5.089,0,りるびりるびりるびりるび,び
4.822,5.089,-1,リルビリルビリルビリルビ,ビ
6.79,6.89,0,りるびりるびりるびりるび,り
6.79,6.89,-1,リルビリルビリルビリルビ,リ
6.89,7.024,0,りるびりるびりるびりるび,る
6.89,7.024,-1,リルビリルビリルビリルビ,ル
7.024,7.224,0,りるびりるびりるびりるび,び
7.024,7.224,-1,リルビリルビリルビリルビ,ビ
7.224,7.324,0,りるびりるびりるびりるび,り
7.224,7.324,-1,リルビリルビリルビリルビ,リ
7.324,7.424,0,りるびりるびりるびりるび,る
7.324,7.424,-1,リルビリルビリルビリルビ,ル
7.424,7.624,0,りるびりるびりるびりるび,び
7.424,7.624,-1,リルビリルビリルビリルビ,ビ
7.624,7.725,0,りるびりるびりるびりるび,り
7.624,7.725,-1,リルビリルビリルビリルビ,リ
7.725,7.858,0,りるびりるびりるびりるび,る
7.725,7.858,-1,リルビリルビリルビリルビ,ル
7.858,8.058,0,りるびりるびりるびりるび,び
7.858,8.058,-1,リルビリルビリルビリルビ,ビ
8.058,8.158,0,りるびりるびりるびりるび,り
8.058,8.158,-1,リルビリルビリルビリルビ,リ
8.158,8.225,0,りるびりるびりるびりるび,る
8.158,8.225,-1,リルビリルビリルビリルビ,ル
8.225,8.492,0,りるびりるびりるびりるび,び
8.225,8.492,-1,リルビリルビリルビリルビ,ビ
9.994,10.094,0,ねーどくたーへいどくたーめんてしてよどくたー,ね
9.994,10.094,-1,ねードクターヘイドクターメンテしてよドクター,ね
10.094,10.194,0,ねーどくたーへいどくたーめんてしてよどくたー,ー
10.094,10.194,-1,ねードクターヘイドクターメンテしてよドクター,ー
10.194,10.327,0,ねーどくたーへいどくたーめんてしてよどくたー,ど
10.194,10.327,-1,ねードクターヘイドクターメンテしてよドクター,ド
10.327,10.427,0,ねーどくたーへいどくたーめんてしてよどくたー,く
10.327,10.427,-1,ねードクターヘイドクターメンテしてよドクター,ク
10.427,10.527,0,ねーどくたーへいどくたーめんてしてよどくたー,た
10.427,10.527,-1,ねードクターヘイドクターメンテしてよドクター,タ
10.527,10.861,0,ねーどくたーへいどくたーめんてしてよどくたー,ー
10.527,10.861,-1,ねードクターヘイドクターメンテしてよドクター,ー
10.861,10.961,0,ねーどくたーへいどくたーめんてしてよどくたー,へ
10.861,10.961,-1,ねードクターヘイドクターメンテしてよドクター,ヘ
10.961,11.061,0,ねーどくたーへいどくたーめんてしてよどくたー,い
10.961,11.061,-1,ねードクターヘイドクターメンテしてよドクター,イ
11.061,11.161,0,ねーどくたーへいどくたーめんてしてよどくたー,ど
11.061,11.161,-1,ねードクターヘイドクターメンテしてよドクター,ド
11.161,11.261,0,ねーどくたーへいどくたーめんてしてよどくたー,く
11.161,11.261,-1,ねードクターヘイドクターメンテしてよドクター,ク
11.261,11.362,0,ねーどくたーへいどくたーめんてしてよどくたー,た
11.261,11.362,-1,ねードクターヘイドクターメンテしてよドクター,タ
11.362,11.695,0,ねーどくたーへいどくたーめんてしてよどくたー,ー
11.362,11.695,-1,ねードクターヘイドクターメンテしてよドクター,ー
11.695,11.795,0,ねーどくたーへいどくたーめんてしてよどくたー,め
11.695,11.795,-1,ねードクターヘイドクターメンテしてよドクター,メ
11.795,11.895,0,ねーどくたーへいどくたーめんてしてよどくたー,ん
11.795,11.895,-1,ねードクターヘイドクターメンテしてよドクター,ン
11.895,12.029,0,ねーどくたーへいどくたーめんてしてよどくたー,て
11.895,12.029,-1,ねードクターヘイドクターメンテしてよドクター,テ
12.029,12.329,0,ねーどくたーへいどくたーめんてしてよどくたー,し
12.029,12.329,-1,ねードクターヘイドクターメンテしてよドクター,し
12.329,12.529,0,ねーどくたーへいどくたーめんてしてよどくたー,て
12.329,12.529,-1,ねードクターヘイドクターメンテしてよドクター,て
12.529,12.763,0,ねーどくたーへいどくたーめんてしてよどくたー,よ
12.529,12.763,-1,ねードクターヘイドクターメンテしてよドクター,よ
12.763,12.863,0,ねーどくたーへいどくたーめんてしてよどくたー,ど
12.763,12.863,-1,ねードクターヘイドクターメンテしてよドクター,ド
12.863,12.963,0,ねーどくたーへいどくたーめんてしてよどくたー,く
12.863,12.963,-1,ねードクターヘイドクターメンテしてよドクター,ク
12.963,13.097,0,ねーどくたーへいどくたーめんてしてよどくたー,た
12.963,13.097,-1,ねードクターヘイドクターメンテしてよドクター,タ
13.097,13.597,0,ねーどくたーへいどくたーめんてしてよどくたー,ー
13.097,13.597,-1,ねードクターヘイドクターメンテしてよドクター,ー
13.597,13.931,0,またいつものれいのばぐ,ま
13.597,13.931,-1,またいつもの例のバグ,ま
13.931,14.231,0,またいつものれいのばぐ,た
13.931,14.231,-1,またいつもの例のバグ,た
14.231,14.465,0,またいつものれいのばぐ,い
14.231,14.465,-1,またいつもの例のバグ,い
14.465,14.665,0,またいつものれいのばぐ,つ
14.465,14.665,-1,またいつもの例のバグ,つ
14.665,14.865,0,またいつものれいのばぐ,も
14.665,14.865,-1,またいつもの例のバグ,も
14.865,15.299,0,またいつものれいのばぐ,の
14.865,15.299,-1,またいつもの例のバグ,の
15.299,15.466,0,またいつものれいのばぐ,れ
15.299,15.466,-1,またいつもの例のバグ,例
15.466,15.632,0,またいつものれいのばぐ,い
15.466,15.632,-1,またいつもの例のバグ,例
15.632,15.933,0,またいつものれいのばぐ,の
15.632,15.933,-1,またいつもの例のバグ,の
15.933,16.166,0,またいつものれいのばぐ,ば
15.933,16.166,-1,またいつもの例のバグ,バ
16.166,16.967,0,またいつものれいのばぐ,ぐ
16.166,16.967,-1,またいつもの例のバグ,グ
16.967,17.234,0,はっぴーあんらっきーいききするもーど,はっ
16.967,17.234,-1,ハッピーアンラッキー行き来するモード,ハッ
17.234,17.668,0,はっぴーあんらっきーいききするもーど,ぴー
17.234,17.668,-1,ハッピーアンラッキー行き来するモード,ピー
17.668,17.868,0,はっぴーあんらっきーいききするもーど,あん
17.668,17.868,-1,ハッピーアンラッキー行き来するモード,アン
17.868,18.068,0,はっぴーあんらっきーいききするもーど,らっ
17.868,18.068,-1,ハッピーアンラッキー行き来するモード,ラッ
18.068,18.502,0,はっぴーあんらっきーいききするもーど,きー
18.068,18.502,-1,ハッピーアンラッキー行き来するモード,キー
18.502,18.702,0,はっぴーあんらっきーいききするもーど,い
18.502,18.702,-1,ハッピーアンラッキー行き来するモード,行
18.702,18.936,0,はっぴーあんらっきーいききするもーど,き
18.702,18.936,-1,ハッピーアンラッキー行き来するモード,き
18.936,19.136,0,はっぴーあんらっきーいききするもーど,き
18.936,19.136,-1,ハッピーアンラッキー行き来するモード,来
19.136,19.336,0,はっぴーあんらっきーいききするもーど,す
19.136,19.336,-1,ハッピーアンラッキー行き来するモード,す
19.336,19.57,0,はっぴーあんらっきーいききするもーど,る
19.336,19.57,-1,ハッピーアンラッキー行き来するモード,る
19.57,19.737,0,はっぴーあんらっきーいききするもーど,も
19.57,19.737,-1,ハッピーアンラッキー行き来するモード,モ
19.737,19.903,0,はっぴーあんらっきーいききするもーど,ー
