start,end,line,unformatted,token
7.358,18.635,0,hololiveidolproject-suspect,hololiveidolproject-suspect
11.095,14.865,78,作詞・作曲・編曲:kyota.,作詞・作曲・編曲:kyota.
14.865,18.635,78,歌:ロボ子さんアキ・ローゼンタール百鬼あやめ,歌:ロボ子さんアキ・ローゼンタール百鬼あやめ
22.306,22.373,0,いたずらにきみをずっとみていたわけじゃない,い
22.306,22.373,78,悪戯に君をずっと見ていた訳じゃない,戯
22.373,22.573,0,いたずらにきみをずっとみていたわけじゃない,た
22.373,22.573,78,悪戯に君をずっと見ていた訳じゃない,戯
22.573,22.873,0,いたずらにきみをずっとみていたわけじゃない,ず
22.573,22.873,78,悪戯に君をずっと見ていた訳じゃない,戯
22.873,23.107,0,いたずらにきみをずっとみていたわけじゃない,ら
22.873,23.107,78,悪戯に君をずっと見ていた訳じゃない,戯
23.107,23.34,0,いたずらにきみをずっとみていたわけじゃない,に
23.107,23.34,78,悪戯に君をずっと見ていた訳じゃない,に
23.34,23.474,0,いたずらにきみをずっとみていたわけじゃない,き
23.34,23.474,78,悪戯に君をずっと見ていた訳じゃない,君
23.474,23.707,0,いたずらにきみをずっとみていたわけじゃない,み
23.474,23.707,78,悪戯に君をずっと見ていた訳じゃない,君
23.707,23.907,0,いたずらにきみをずっとみていたわけじゃない,を
23.707,23.907,78,悪戯に君をずっと見ていた訳じゃない,を
23.907,24.141,0,いたずらにきみをずっとみていたわけじゃない,ずっ
23.907,24.141,78,悪戯に君をずっと見ていた訳じゃない,ずっ
24.141,24.241,0,いたずらにきみをずっとみていたわけじゃない,と
24.141,24.241,78,悪戯に君をずっと見ていた訳じゃない,と
24.241,24.508,0,いたずらにきみをずっとみていたわけじゃない,み
24.241,24.508,78,悪戯に君をずっと見ていた訳じゃない,見
24.508,24.742,0,いたずらにきみをずっとみていたわけじゃない,て
24.508,24.742,78,悪戯に君をずっと見ていた訳じゃない,て
24.742,24.975,0,いたずらにきみをずっとみていたわけじゃない,い
24.742,24.975,78,悪戯に君をずっと見ていた訳じゃない,い
24.975,25.175,0,いたずらにきみをずっとみていたわけじゃない,た
24.975,25.175,78,悪戯に君をずっと見ていた訳じゃない,た
25.175,25.342,0,いたずらにきみをずっとみていたわけじゃない,わ
25.175,25.342,78,悪戯に君をずっと見ていた訳じゃない,訳
25.342,25.442,0,いたずらにきみをずっとみていたわけじゃない,け
25.342,25.442,78,悪戯に君をずっと見ていた訳じゃない,訳
25.442,25.576,0,いたずらにきみをずっとみていたわけじゃない,じゃ
25.442,25.576,78,悪戯に君をずっと見ていた訳じゃない,じゃ
25.576,25.709,0,いたずらにきみをずっとみていたわけじゃない,な
25.576,25.709,78,悪戯に君をずっと見ていた訳じゃない,な
25.709,26.043,0,いたずらにきみをずっとみていたわけじゃない,い
25.709,26.043,78,悪戯に君をずっと見ていた訳じゃない,い
26.043,26.143,0,ぼくのかんがえをあててごらんよ,ぼ
26.043,26.143,78,僕の考えを当ててご覧よ,の
26.143,26.377,0,ぼくのかんがえをあててごらんよ,く
26.143,26.377,78,僕の考えを当ててご覧よ,の
26.377,26.61,0,ぼくのかんがえをあててごらんよ,の
26.377,26.61,78,僕の考えを当ててご覧よ,の
26.61,26.844,0,ぼくのかんがえをあててごらんよ,か
26.61,26.844,78,僕の考えを当ててご覧よ,考
26.844,27.044,0,ぼくのかんがえをあててごらんよ,ん
26.844,27.044,78,僕の考えを当ててご覧よ,考
27.044,27.211,0,ぼくのかんがえをあててごらんよ,が
27.044,27.211,78,僕の考えを当ててご覧よ,考
27.211,27.444,0,ぼくのかんがえをあててごらんよ,え
27.211,27.444,78,僕の考えを当ててご覧よ,え
27.444,27.911,0,ぼくのかんがえをあててごらんよ,を
27.444,27.911,78,僕の考えを当ててご覧よ,を
27.911,28.012,0,ぼくのかんがえをあててごらんよ,あ
27.911,28.012,78,僕の考えを当ててご覧よ,当
28.012,28.245,0,ぼくのかんがえをあててごらんよ,て
28.012,28.245,78,僕の考えを当ててご覧よ,て
28.245,28.479,0,ぼくのかんがえをあててごらんよ,て
28.245,28.479,78,僕の考えを当ててご覧よ,て
28.479,28.612,0,ぼくのかんがえをあててごらんよ,ご
28.479,28.612,78,僕の考えを当ててご覧よ,ご
28.612,28.712,0,ぼくのかんがえをあててごらんよ,ら
28.612,28.712,78,僕の考えを当ててご覧よ,覧
28.712,28.879,0,ぼくのかんがえをあててごらんよ,ん
28.712,28.879,78,僕の考えを当ててご覧よ,覧
28.879,30.014,0,ぼくのかんがえをあててごらんよ,よ
28.879,30.014,78,僕の考えを当ててご覧よ,よ
30.014,30.347,0,ささいなしぐさしせんまばたき,さ
30.014,30.347,78,些細な仕草視線瞬き,些
30.347,30.581,0,ささいなしぐさしせんまばたき,さ
30.347,30.581,78,些細な仕草視線瞬き,細
30.581,30.814,0,ささいなしぐさしせんまばたき,い
30.581,30.814,78,些細な仕草視線瞬き,細
30.814,30.881,0,ささいなしぐさしせんまばたき,な
30.814,30.881,78,些細な仕草視線瞬き,な
