start,end,line,unformatted,token
8.859,10.961,-1,作詞：角巻わため,作詞：角巻わため
8.859,17.201,0,君色ハナミズキ/角巻わため,君色ハナミズキ/角巻わため
10.961,13.063,-1,作曲：柴山太朗,作曲：柴山太朗
13.063,15.132,-1,編曲：山﨑佳祐,編曲：山﨑佳祐
15.132,17.201,-1,歌：角巻わため,歌：角巻わため
17.468,17.735,0,はるのかぜにふかれて,は
17.468,17.735,-1,春の風に吹かれて,の
17.735,18.002,0,はるのかぜにふかれて,る
17.735,18.002,-1,春の風に吹かれて,の
18.002,18.268,0,はるのかぜにふかれて,の
18.002,18.268,-1,春の風に吹かれて,の
18.268,18.535,0,はるのかぜにふかれて,か
18.268,18.535,-1,春の風に吹かれて,風
18.535,18.769,0,はるのかぜにふかれて,ぜ
18.535,18.769,-1,春の風に吹かれて,風
18.769,19.069,0,はるのかぜにふかれて,に
18.769,19.069,-1,春の風に吹かれて,に
19.069,19.269,0,はるのかぜにふかれて,ふ
19.069,19.269,-1,春の風に吹かれて,吹
19.269,19.57,0,はるのかぜにふかれて,か
19.269,19.57,-1,春の風に吹かれて,か
19.57,20.07,0,はるのかぜにふかれて,れ
19.57,20.07,-1,春の風に吹かれて,れ
20.07,20.637,0,はるのかぜにふかれて,て
20.07,20.637,-1,春の風に吹かれて,て
20.637,20.871,0,わたげふわりよこぎってく,わ
20.637,20.871,-1,綿毛ふわり横切ってく,毛
20.871,21.138,0,わたげふわりよこぎってく,た
20.871,21.138,-1,綿毛ふわり横切ってく,毛
21.138,21.638,0,わたげふわりよこぎってく,げ
21.138,21.638,-1,綿毛ふわり横切ってく,毛
21.638,21.905,0,わたげふわりよこぎってく,ふ
21.638,21.905,-1,綿毛ふわり横切ってく,ふ
21.905,22.172,0,わたげふわりよこぎってく,わ
21.905,22.172,-1,綿毛ふわり横切ってく,わ
22.172,22.74,0,わたげふわりよこぎってく,り
22.172,22.74,-1,綿毛ふわり横切ってく,り
22.74,23.24,0,わたげふわりよこぎってく,よ
22.74,23.24,-1,綿毛ふわり横切ってく,横
23.24,23.774,0,わたげふわりよこぎってく,こ
23.24,23.774,-1,綿毛ふわり横切ってく,横
23.774,24.274,0,わたげふわりよこぎってく,ぎ
23.774,24.274,-1,綿毛ふわり横切ってく,切
24.274,24.775,0,わたげふわりよこぎってく,っ
24.274,24.775,-1,綿毛ふわり横切ってく,っ
24.775,25.042,0,わたげふわりよこぎってく,て
24.775,25.042,-1,綿毛ふわり横切ってく,て
25.042,25.809,0,わたげふわりよこぎってく,く
25.042,25.809,-1,綿毛ふわり横切ってく,く
25.809,26.043,0,どこまでいくのかな,ど
25.809,26.043,-1,どこまで行くのかな,ど
26.043,26.31,0,どこまでいくのかな,こ
26.043,26.31,-1,どこまで行くのかな,こ
26.31,26.577,0,どこまでいくのかな,ま
26.31,26.577,-1,どこまで行くのかな,ま
26.577,27.077,0,どこまでいくのかな,で
26.577,27.077,-1,どこまで行くのかな,で
27.077,27.378,0,どこまでいくのかな,い
27.077,27.378,-1,どこまで行くのかな,行
27.378,27.644,0,どこまでいくのかな,く
27.378,27.644,-1,どこまで行くのかな,く
27.644,27.911,0,どこまでいくのかな,の
27.644,27.911,-1,どこまで行くのかな,の
27.911,28.412,0,どこまでいくのかな,か
27.911,28.412,-1,どこまで行くのかな,か
28.412,28.979,0,どこまでいくのかな,な
28.412,28.979,-1,どこまで行くのかな,な
28.979,29.213,0,ぼくもたどりつけるかな,ぼ
28.979,29.213,-1,僕もたどり着けるかな,も
29.213,29.48,0,ぼくもたどりつけるかな,く
29.213,29.48,-1,僕もたどり着けるかな,も
29.48,30.014,0,ぼくもたどりつけるかな,も
29.48,30.014,-1,僕もたどり着けるかな,も
30.014,30.247,0,ぼくもたどりつけるかな,た
30.014,30.247,-1,僕もたどり着けるかな,た
30.247,30.514,0,ぼくもたどりつけるかな,ど
30.247,30.514,-1,僕もたどり着けるかな,ど
30.514,31.048,0,ぼくもたどりつけるかな,り
30.514,31.048,-1,僕もたどり着けるかな,り
31.048,31.548,0,ぼくもたどりつけるかな,つ
31.048,31.548,-1,僕もたどり着けるかな,着
31.548,32.082,0,ぼくもたどりつけるかな,け
31.548,32.082,-1,僕もたどり着けるかな,け
32.082,32.349,0,ぼくもたどりつけるかな,る
32.082,32.349,-1,僕もたどり着けるかな,る
32.349,32.616,0,ぼくもたどりつけるかな,か
32.349,32.616,-1,僕もたどり着けるかな,か
32.616,34.184,0,ぼくもたどりつけるかな,な
32.616,34.184,-1,僕もたどり着けるかな,な
34.184,34.718,0,ふっとあゆみをとめて,ふっ
34.184,34.718,-1,ふっと歩みを止めて,ふっ
34.718,34.952,0,ふっとあゆみをとめて,と
34.718,34.952,-1,ふっと歩みを止めて,と
34.952,35.219,0,ふっとあゆみをとめて,あ
34.952,35.219,-1,ふっと歩みを止めて,歩
35.219,35.486,0,ふっとあゆみをとめて,ゆ
35.219,35.486,-1,ふっと歩みを止めて,歩
35.486,35.719,0,ふっとあゆみをとめて,み
35.486,35.719,-1,ふっと歩みを止めて,み
35.719,35.986,0,ふっとあゆみをとめて,を
35.719,35.986,-1,ふっと歩みを止めて,を
35.986,36.253,0,ふっとあゆみをとめて,と
35.986,36.253,-1,ふっと歩みを止めて,止
36.253,36.787,0,ふっとあゆみをとめて,め
36.253,36.787,-1,ふっと歩みを止めて,め
36.787,37.321,0,ふっとあゆみをとめて,て
36.787,37.321,-1,ふっと歩みを止めて,て
37.321,37.554,0,ふりかえってみるじぶんは,ふ
37.321,37.554,-1,振り返って見る自分は,振
37.554,37.855,0,ふりかえってみるじぶんは,り
37.554,37.855,-1,振り返って見る自分は,り
37.855,38.355,0,ふりかえってみるじぶんは,か
37.855,38.355,-1,振り返って見る自分は,返
38.355,38.589,0,ふりかえってみるじぶんは,え
38.355,38.856,-1,振り返って見る自分は,っ
38.589,38.856,0,ふりかえってみるじぶんは,っ
38.856,39.39,0,ふりかえってみるじぶんは,て
38.856,39.39,-1,振り返って見る自分は,て
39.39,39.957,0,ふりかえってみるじぶんは,み
39.39,39.957,-1,振り返って見る自分は,見
39.957,40.424,0,ふりかえってみるじぶんは,る
39.957,40.424,-1,振り返って見る自分は,る
40.424,40.958,0,ふりかえってみるじぶんは,じ
