start,end,line,unformatted,token
26.276,26.744,0,どうしてあのひあそんだうみのにおいは,ど
26.276,26.744,-1,どうしてあの日遊んだ海のにおいは,ど
26.744,27.411,0,どうしてあのひあそんだうみのにおいは,う
26.744,27.411,-1,どうしてあの日遊んだ海のにおいは,う
27.411,27.778,0,どうしてあのひあそんだうみのにおいは,し
27.411,27.778,-1,どうしてあの日遊んだ海のにおいは,し
27.778,30.114,0,どうしてあのひあそんだうみのにおいは,て
27.778,30.114,-1,どうしてあの日遊んだ海のにおいは,て
30.114,30.547,0,どうしてあのひあそんだうみのにおいは,あ
30.114,30.547,-1,どうしてあの日遊んだ海のにおいは,あ
30.547,30.981,0,どうしてあのひあそんだうみのにおいは,の
30.547,30.981,-1,どうしてあの日遊んだ海のにおいは,の
30.981,31.382,0,どうしてあのひあそんだうみのにおいは,ひ
30.981,31.382,-1,どうしてあの日遊んだ海のにおいは,日
31.382,31.849,0,どうしてあのひあそんだうみのにおいは,あ
31.382,31.849,-1,どうしてあの日遊んだ海のにおいは,遊
31.849,32.216,0,どうしてあのひあそんだうみのにおいは,そ
31.849,32.216,-1,どうしてあの日遊んだ海のにおいは,遊
32.216,32.649,0,どうしてあのひあそんだうみのにおいは,ん
32.216,32.649,-1,どうしてあの日遊んだ海のにおいは,ん
32.649,33.05,0,どうしてあのひあそんだうみのにおいは,だ
32.649,33.05,-1,どうしてあの日遊んだ海のにおいは,だ
33.05,34.251,0,どうしてあのひあそんだうみのにおいは,う
33.05,34.251,-1,どうしてあの日遊んだ海のにおいは,海
34.251,34.651,0,どうしてあのひあそんだうみのにおいは,み
34.251,34.651,-1,どうしてあの日遊んだ海のにおいは,海
34.651,36.02,0,どうしてあのひあそんだうみのにおいは,の
34.651,36.02,-1,どうしてあの日遊んだ海のにおいは,の
36.02,36.286,0,どうしてあのひあそんだうみのにおいは,に
36.02,36.286,-1,どうしてあの日遊んだ海のにおいは,に
36.286,37.588,0,どうしてあのひあそんだうみのにおいは,お
36.286,37.588,-1,どうしてあの日遊んだ海のにおいは,お
37.588,37.888,0,どうしてあのひあそんだうみのにおいは,い
37.588,37.888,-1,どうしてあの日遊んだ海のにおいは,い
37.888,39.79,0,どうしてあのひあそんだうみのにおいは,は
37.888,39.79,-1,どうしてあの日遊んだ海のにおいは,は
39.79,40.257,0,どうしてすぎるきせつにきえてしまうの,ど
39.79,40.257,-1,どうしてすぎる季節に消えてしまうの,ど
40.257,41.125,0,どうしてすぎるきせつにきえてしまうの,う
40.257,41.125,-1,どうしてすぎる季節に消えてしまうの,う
41.125,41.325,0,どうしてすぎるきせつにきえてしまうの,し
41.125,41.325,-1,どうしてすぎる季節に消えてしまうの,し
41.325,43.66,0,どうしてすぎるきせつにきえてしまうの,て
41.325,43.66,-1,どうしてすぎる季節に消えてしまうの,て
43.66,44.028,0,どうしてすぎるきせつにきえてしまうの,す
43.66,44.028,-1,どうしてすぎる季節に消えてしまうの,す
44.028,44.461,0,どうしてすぎるきせつにきえてしまうの,ぎ
44.028,44.461,-1,どうしてすぎる季節に消えてしまうの,ぎ
44.461,44.862,0,どうしてすぎるきせつにきえてしまうの,る
44.461,44.862,-1,どうしてすぎる季節に消えてしまうの,る
44.862,45.362,0,どうしてすぎるきせつにきえてしまうの,き
44.862,45.362,-1,どうしてすぎる季節に消えてしまうの,季
45.362,45.796,0,どうしてすぎるきせつにきえてしまうの,せ
45.362,45.796,-1,どうしてすぎる季節に消えてしまうの,節
45.796,46.196,0,どうしてすぎるきせつにきえてしまうの,つ
45.796,46.196,-1,どうしてすぎる季節に消えてしまうの,節
46.196,46.663,0,どうしてすぎるきせつにきえてしまうの,に
46.196,46.663,-1,どうしてすぎる季節に消えてしまうの,に
46.663,47.831,0,どうしてすぎるきせつにきえてしまうの,き
46.663,47.831,-1,どうしてすぎる季節に消えてしまうの,消
47.831,48.265,0,どうしてすぎるきせつにきえてしまうの,え
47.831,48.265,-1,どうしてすぎる季節に消えてしまうの,え
48.265,49.833,0,どうしてすぎるきせつにきえてしまうの,て
48.265,49.833,-1,どうしてすぎる季節に消えてしまうの,て
49.833,50.567,0,どうしてすぎるきせつにきえてしまうの,し
49.833,50.567,-1,どうしてすぎる季節に消えてしまうの,し
50.567,51.335,0,どうしてすぎるきせつにきえてしまうの,ま
50.567,51.335,-1,どうしてすぎる季節に消えてしまうの,ま
51.335,52.069,0,どうしてすぎるきせつにきえてしまうの,う
51.335,52.069,-1,どうしてすぎる季節に消えてしまうの,う
52.069,52.836,0,どうしてすぎるきせつにきえてしまうの,の
52.069,52.836,-1,どうしてすぎる季節に消えてしまうの,の
52.836,53.137,0,またおんなじうたをうたうたび,ま
52.836,53.137,-1,またおんなじ歌を歌うたび,ま
53.137,53.337,0,またおんなじうたをうたうたび,た
53.137,53.337,-1,またおんなじ歌を歌うたび,た
53.337,53.837,0,またおんなじうたをうたうたび,お
53.337,53.837,-1,またおんなじ歌を歌うたび,お
