start,end,line,unformatted,token
1.652,2.119,92,welcome!,wel
1.652,2.119,0,welcome!,wel
2.119,2.886,92,welcome!,come!
2.119,2.886,0,welcome!,come!
2.886,2.987,0,あなたはえらばれし,あ
2.886,2.987,92,あなたは選ばれし,あ
2.987,3.087,0,あなたはえらばれし,な
2.987,3.087,92,あなたは選ばれし,な
3.087,3.187,0,あなたはえらばれし,た
3.087,3.187,92,あなたは選ばれし,た
3.187,3.253,0,あなたはえらばれし,は
3.187,3.253,92,あなたは選ばれし,は
3.253,3.32,0,あなたはえらばれし,え
3.253,3.32,92,あなたは選ばれし,選
3.32,3.387,0,あなたはえらばれし,ら
3.32,3.387,92,あなたは選ばれし,選
3.387,3.487,0,あなたはえらばれし,ば
3.387,3.487,92,あなたは選ばれし,ば
3.487,3.52,0,あなたはえらばれし,れ
3.487,3.52,92,あなたは選ばれし,れ
3.52,3.654,0,あなたはえらばれし,し
3.52,3.654,92,あなたは選ばれし,し
3.654,3.754,0,ポルカさーかすのはじめてのおきゃくさま！,ポ
3.654,3.754,92,ポルカサーカスの初めてのお客様！,ポ
3.754,3.854,0,ポルカさーかすのはじめてのおきゃくさま！,ル
3.754,3.854,92,ポルカサーカスの初めてのお客様！,ル
3.854,3.954,0,ポルカさーかすのはじめてのおきゃくさま！,カ
3.854,3.954,92,ポルカサーカスの初めてのお客様！,カ
3.954,4.121,0,ポルカさーかすのはじめてのおきゃくさま！,さー
3.954,4.121,92,ポルカサーカスの初めてのお客様！,サー
4.121,4.254,0,ポルカさーかすのはじめてのおきゃくさま！,か
4.121,4.254,92,ポルカサーカスの初めてのお客様！,カ
4.254,4.321,0,ポルカさーかすのはじめてのおきゃくさま！,す
4.254,4.321,92,ポルカサーカスの初めてのお客様！,ス
4.321,4.388,0,ポルカさーかすのはじめてのおきゃくさま！,の
4.321,4.388,92,ポルカサーカスの初めてのお客様！,の
4.388,4.555,0,ポルカさーかすのはじめてのおきゃくさま！,は
