start,end,line,unformatted,token
1.785,3.554,-1,作詞:saji(hifumiinc.)おぐらあすか(hifumiinc.),作詞:saji(hifumiinc.)おぐらあすか(hifumiinc.)
1.785,16.0,0,角巻わため-キミだけのメロディ,角巻わため-キミだけのメロディ
3.554,5.322,-1,作曲編曲:彦田元気(hifumiinc.),作曲編曲:彦田元気(hifumiinc.)
5.322,7.091,-1,electricguitaracousticguitar:三代(hifumiinc.),electricguitaracousticguitar:三代(hifumiinc.)
7.091,8.892,-1,bass:須長和広drums:masuke,bass:須長和広drums:masuke
8.892,10.661,-1,recordingengineer:石塚陽大(hifumiinc.),recordingengineer:石塚陽大(hifumiinc.)
10.661,12.429,-1,mixingengineer:石塚陽大(hifumiinc.),mixingengineer:石塚陽大(hifumiinc.)
12.429,14.198,-1,イラスト:チェリ子(@chie_rico)movie:quro(@nicoquro),イラスト:チェリ子(@chie_rico)movie:quro(@nicoquro)
14.198,16.0,-1,角巻productionteam,角巻productionteam
16.533,16.9,0,すごしてきたたくさんのひび,す
16.533,16.9,-1,過ごしてきたたくさんの日々,過
16.9,17.201,0,すごしてきたたくさんのひび,ご
16.9,17.201,-1,過ごしてきたたくさんの日々,ご
17.201,17.568,0,すごしてきたたくさんのひび,し
17.201,17.568,-1,過ごしてきたたくさんの日々,し
17.568,17.968,0,すごしてきたたくさんのひび,て
17.568,17.968,-1,過ごしてきたたくさんの日々,て
17.968,18.435,0,すごしてきたたくさんのひび,き
17.968,18.435,-1,過ごしてきたたくさんの日々,き
18.435,19.103,0,すごしてきたたくさんのひび,た
18.435,19.103,-1,過ごしてきたたくさんの日々,た
19.103,19.336,0,すごしてきたたくさんのひび,た
19.103,19.336,-1,過ごしてきたたくさんの日々,た
19.336,19.57,0,すごしてきたたくさんのひび,く
19.336,19.57,-1,過ごしてきたたくさんの日々,く
19.57,20.004,0,すごしてきたたくさんのひび,さ
19.57,20.004,-1,過ごしてきたたくさんの日々,さ
20.004,20.237,0,すごしてきたたくさんのひび,ん
20.004,20.237,-1,過ごしてきたたくさんの日々,ん
20.237,20.671,0,すごしてきたたくさんのひび,の
20.237,20.671,-1,過ごしてきたたくさんの日々,の
20.671,21.105,0,すごしてきたたくさんのひび,ひ
20.671,21.105,-1,過ごしてきたたくさんの日々,日
21.105,23.774,0,すごしてきたたくさんのひび,び
21.105,23.774,-1,過ごしてきたたくさんの日々,々
23.774,24.008,0,あるいてきたはてしないみち,あ
23.774,24.008,-1,歩いてきた果てしない道,い
