start,end,line,unformatted,token
4.955,13.964,0,ロボ子さん-コトノハ,ロボ子さん-コトノハ
4.955,7.958,92,作詞:藤村鼓乃美（hifumiinc.）,作詞:藤村鼓乃美（hifumiinc.）
7.958,10.928,92,作曲編曲guitar:グシミヤギヒデユキ（hifumiinc.）,作曲編曲guitar:グシミヤギヒデユキ（hifumiinc.）
10.928,13.964,92,唄:ロボ子さん,唄:ロボ子さん
16.967,17.334,0,「よくわらうね」そういってほほえむきみの,「よ
16.967,17.334,92,「よく笑うね」そう言って微笑むキミの,「よ
17.334,17.534,0,「よくわらうね」そういってほほえむきみの,く
17.334,17.534,92,「よく笑うね」そう言って微笑むキミの,く
17.534,17.935,0,「よくわらうね」そういってほほえむきみの,わ
17.534,17.935,92,「よく笑うね」そう言って微笑むキミの,笑
17.935,18.102,0,「よくわらうね」そういってほほえむきみの,ら
17.935,18.102,92,「よく笑うね」そう言って微笑むキミの,笑
18.102,18.469,0,「よくわらうね」そういってほほえむきみの,う
18.102,18.469,92,「よく笑うね」そう言って微笑むキミの,う
18.469,19.203,0,「よくわらうね」そういってほほえむきみの,ね」
18.469,19.203,92,「よく笑うね」そう言って微笑むキミの,ね」
19.203,19.403,0,「よくわらうね」そういってほほえむきみの,そ
19.203,19.403,92,「よく笑うね」そう言って微笑むキミの,そ
19.403,19.603,0,「よくわらうね」そういってほほえむきみの,う
19.403,19.603,92,「よく笑うね」そう言って微笑むキミの,う
19.603,19.837,0,「よくわらうね」そういってほほえむきみの,い
19.603,19.837,92,「よく笑うね」そう言って微笑むキミの,言
19.837,19.97,0,「よくわらうね」そういってほほえむきみの,っ
19.837,19.97,92,「よく笑うね」そう言って微笑むキミの,っ
19.97,20.337,0,「よくわらうね」そういってほほえむきみの,て
19.97,20.337,92,「よく笑うね」そう言って微笑むキミの,て
20.337,20.504,0,「よくわらうね」そういってほほえむきみの,ほ
20.337,20.504,92,「よく笑うね」そう言って微笑むキミの,微
20.504,20.904,0,「よくわらうね」そういってほほえむきみの,ほ
20.504,20.904,92,「よく笑うね」そう言って微笑むキミの,微
20.904,21.138,0,「よくわらうね」そういってほほえむきみの,え
20.904,21.138,92,「よく笑うね」そう言って微笑むキミの,笑
21.138,21.472,0,「よくわらうね」そういってほほえむきみの,む
21.138,21.472,92,「よく笑うね」そう言って微笑むキミの,む
21.472,21.839,0,「よくわらうね」そういってほほえむきみの,き
21.472,21.839,92,「よく笑うね」そう言って微笑むキミの,キ
21.839,22.239,0,「よくわらうね」そういってほほえむきみの,み
21.839,22.239,92,「よく笑うね」そう言って微笑むキミの,ミ
22.239,22.973,0,「よくわらうね」そういってほほえむきみの,の
22.239,22.973,92,「よく笑うね」そう言って微笑むキミの,の
