start,end,line,unformatted,token
0.951,1.885,-1,作詞：vetalissemocosine,作詞：vetalissemocosine
0.951,12.096,0,尾丸ポルカ-pastelteatime,尾丸ポルカ-pastelteatime
1.885,2.82,-1,作詞：vetalissemocosine,作詞：vetalissemocosine
2.82,3.721,-1,作曲・編曲：emocosine,作曲・編曲：emocosine
3.721,4.655,-1,作曲・編曲：emocosine,作曲・編曲：emocosine
4.655,5.589,-1,ギター：安藤河音,ギター：安藤河音
5.589,6.59,-1,ギター：安藤河音,ギター：安藤河音
6.59,7.124,-1,recording&amp;mixingengineer：nnzn(ofutone),recording&amp;mixingengineer：nnzn(ofutone
7.124,7.558,-1,recording&amp;mixingengineer：nnzn(ofutone),recording&amp;mixingengineer：nnzn(ofutone)
7.558,8.459,-1,recording&amp;mixingengineer：nnzn(ofutone),recording&amp;mixingengineer：nnzn(ofutone)
8.459,9.46,-1,vocaldirection：かっさん(nekohacker),vocaldirection：かっさん(nekohacker)
9.46,10.427,-1,vocaldirection：かっさん(nekohacker),vocaldirection：かっさん(nekohacker)
10.427,11.161,-1,イラスト・mv：ヤシマロパ歌：尾丸ポルカ,イラスト・mv：ヤシマロパ歌：尾丸ポルカ
11.161,12.096,-1,イラスト・mv：ヤシマロパ歌：尾丸ポルカ,イラスト・mv：ヤシマロパ歌：尾丸ポルカ
15.899,16.033,0,「おどけたかおでいつもはざちょう」,「お
15.899,16.033,-1,「おどけた顔でいつもは座長」,「お
16.033,16.133,0,「おどけたかおでいつもはざちょう」,ど
16.033,16.133,-1,「おどけた顔でいつもは座長」,ど
16.133,16.266,0,「おどけたかおでいつもはざちょう」,け
16.133,16.266,-1,「おどけた顔でいつもは座長」,け
16.266,16.367,0,「おどけたかおでいつもはざちょう」,た
16.266,16.367,-1,「おどけた顔でいつもは座長」,た
16.367,16.533,0,「おどけたかおでいつもはざちょう」,か
16.367,16.533,-1,「おどけた顔でいつもは座長」,顔
16.533,16.6,0,「おどけたかおでいつもはざちょう」,お
16.533,16.6,-1,「おどけた顔でいつもは座長」,顔
16.6,16.834,0,「おどけたかおでいつもはざちょう」,で
16.6,16.834,-1,「おどけた顔でいつもは座長」,で
16.834,16.967,0,「おどけたかおでいつもはざちょう」,い
16.834,16.967,-1,「おどけた顔でいつもは座長」,い
16.967,17.067,0,「おどけたかおでいつもはざちょう」,つ
16.967,17.067,-1,「おどけた顔でいつもは座長」,つ
17.067,17.167,0,「おどけたかおでいつもはざちょう」,も
17.067,17.167,-1,「おどけた顔でいつもは座長」,も
17.167,17.301,0,「おどけたかおでいつもはざちょう」,は
17.167,17.301,-1,「おどけた顔でいつもは座長」,は
17.301,17.534,0,「おどけたかおでいつもはざちょう」,ざ
17.301,17.534,-1,「おどけた顔でいつもは座長」,座
17.534,17.634,0,「おどけたかおでいつもはざちょう」,ちょ
17.534,17.768,-1,「おどけた顔でいつもは座長」,長」
17.634,17.768,0,「おどけたかおでいつもはざちょう」,う」
17.768,18.002,0,「ざいんといっしょにぜっこうちょう」,「ざ
17.768,18.002,-1,「座員と一緒に絶好調」,「座
18.002,18.068,0,「ざいんといっしょにぜっこうちょう」,い
18.002,18.068,-1,「座員と一緒に絶好調」,員
18.068,18.135,0,「ざいんといっしょにぜっこうちょう」,ん
18.068,18.135,-1,「座員と一緒に絶好調」,員
18.135,18.235,0,「ざいんといっしょにぜっこうちょう」,と
18.135,18.235,-1,「座員と一緒に絶好調」,と
18.235,18.469,0,「ざいんといっしょにぜっこうちょう」,いっ
18.235,18.469,-1,「座員と一緒に絶好調」,一
18.469,18.569,0,「ざいんといっしょにぜっこうちょう」,しょ
18.469,18.569,-1,「座員と一緒に絶好調」,緒
18.569,18.702,0,「ざいんといっしょにぜっこうちょう」,に
18.569,18.702,-1,「座員と一緒に絶好調」,に
18.702,18.936,0,「ざいんといっしょにぜっこうちょう」,ぜっ
18.702,18.936,-1,「座員と一緒に絶好調」,絶
18.936,19.136,0,「ざいんといっしょにぜっこうちょう」,こう
18.936,19.136,-1,「座員と一緒に絶好調」,好
19.136,19.636,0,「ざいんといっしょにぜっこうちょう」,ちょう」
19.136,19.636,-1,「座員と一緒に絶好調」,調」
19.636,19.77,0,「はなしたいことがたくさんあって」,「は
19.636,19.77,-1,「話したい事が沢山あって」,「話
19.77,19.87,0,「はなしたいことがたくさんあって」,な
19.77,19.87,-1,「話したい事が沢山あって」,「話
19.87,20.004,0,「はなしたいことがたくさんあって」,し
19.87,20.004,-1,「話したい事が沢山あって」,し
20.004,20.104,0,「はなしたいことがたくさんあって」,た
20.004,20.104,-1,「話したい事が沢山あって」,た
20.104,20.237,0,「はなしたいことがたくさんあって」,い
20.104,20.237,-1,「話したい事が沢山あって」,い
20.237,20.337,0,「はなしたいことがたくさんあって」,こ
20.237,20.337,-1,「話したい事が沢山あって」,事
20.337,20.437,0,「はなしたいことがたくさんあって」,と
20.337,20.437,-1,「話したい事が沢山あって」,事
20.437,20.571,0,「はなしたいことがたくさんあって」,が
20.437,20.571,-1,「話したい事が沢山あって」,が
20.571,20.704,0,「はなしたいことがたくさんあって」,た
20.571,20.704,-1,「話したい事が沢山あって」,沢
20.704,20.771,0,「はなしたいことがたくさんあって」,く
20.704,20.771,-1,「話したい事が沢山あって」,沢
20.771,21.005,0,「はなしたいことがたくさんあって」,さん
20.771,21.005,-1,「話したい事が沢山あって」,山
21.005,21.271,0,「はなしたいことがたくさんあって」,あっ
21.005,21.271,-1,「話したい事が沢山あって」,あっ
21.271,21.505,0,「はなしたいことがたくさんあって」,て」
21.271,21.505,-1,「話したい事が沢山あって」,て」
21.505,21.672,0,「なにをはなしたかわすれちゃう」,「な
21.505,21.672,-1,「何を話したか忘れちゃう」,「何
21.672,21.739,0,「なにをはなしたかわすれちゃう」,に
21.672,21.739,-1,「何を話したか忘れちゃう」,「何
21.739,21.872,0,「なにをはなしたかわすれちゃう」,を
