start,end,line,unformatted,token
2.019,2.186,0,hello!hello!everyone,hel
2.019,2.186,-1,hello!hello!everyone,hel
2.186,2.252,0,hello!hello!everyone,lo
2.186,2.252,-1,hello!hello!everyone,lo
2.252,2.386,0,hello!hello!everyone,hel
2.252,2.386,-1,hello!hello!everyone,hel
2.386,2.486,0,hello!hello!everyone,lo
2.386,2.486,-1,hello!hello!everyone,lo
2.486,2.653,0,hello!hello!everyone,eve
2.486,2.653,-1,hello!hello!everyone,eve
2.653,2.82,0,hello!hello!everyone,ry
2.653,2.82,-1,hello!hello!everyone,ry
2.82,3.754,0,hello!hello!everyone,one
2.82,3.754,-1,hello!hello!everyone,one
3.754,3.921,0,まもなくonstage,ま
3.754,3.921,-1,まもなくonstage,ま
3.921,3.988,0,まもなくonstage,も
3.921,3.988,-1,まもなくonstage,も
3.988,4.088,0,まもなくonstage,な
3.988,4.088,-1,まもなくonstage,な
4.088,4.221,0,まもなくonstage,く
4.088,4.221,-1,まもなくonstage,く
4.221,4.521,0,まもなくonstage,on
4.221,4.521,-1,まもなくonstage,on
4.521,5.456,0,まもなくonstage,stage
4.521,5.456,-1,まもなくonstage,stage
5.456,5.689,0,lielifeじこあんじ,lie
5.456,5.689,-1,lielife自己暗示,lie
5.689,5.856,0,lielifeじこあんじ,life
5.689,5.856,-1,lielife自己暗示,life
5.856,5.99,0,lielifeじこあんじ,じ
5.856,5.99,-1,lielife自己暗示,自
5.99,6.123,0,lielifeじこあんじ,こ
5.99,6.123,-1,lielife自己暗示,己
6.123,6.223,0,lielifeじこあんじ,あ
6.123,6.223,-1,lielife自己暗示,暗
6.223,6.523,0,lielifeじこあんじ,ん
6.223,6.523,-1,lielife自己暗示,暗
6.523,6.724,0,lielifeじこあんじ,じ
6.523,6.724,-1,lielife自己暗示,示
6.724,6.991,0,さぁ…はじめよう。,さ
6.724,6.991,-1,さぁ…始めよう。,さ
6.991,7.224,0,さぁ…はじめよう。,ぁ
6.991,7.224,-1,さぁ…始めよう。,ぁ
7.224,7.558,0,さぁ…はじめよう。,…
7.224,7.558,-1,さぁ…始めよう。,…
7.558,7.725,0,さぁ…はじめよう。,は
7.558,7.725,-1,さぁ…始めよう。,始
7.725,7.858,0,さぁ…はじめよう。,じ
7.725,7.858,-1,さぁ…始めよう。,始
7.858,7.992,0,さぁ…はじめよう。,め
7.858,7.992,-1,さぁ…始めよう。,め
7.992,8.158,0,さぁ…はじめよう。,よ
7.992,8.158,-1,さぁ…始めよう。,よ
8.158,8.392,0,さぁ…はじめよう。,う
8.158,8.392,-1,さぁ…始めよう。,う
8.392,15.165,0,ペルソナ／尾丸ポルカ,ペルソナ／尾丸ポルカ
8.392,10.094,-1,作曲・編曲・作詞：umavs.モリモリあつし,作曲・編曲・作詞：umavs.モリモリあつし
10.094,11.795,-1,mixingengineer:masahirokawata,mixingengineer:masahirokawata
11.795,13.497,-1,illustration:ちゃっぴー,illustration:ちゃっぴー
13.497,15.165,-1,movie:ねびる,movie:ねびる
15.165,16.867,-1,2dworks:ロ～ズ,2dworks:ロ～ズ
16.867,18.535,-1,logo:瑞真えぬ,logo:瑞真えぬ
18.535,20.237,-1,vocal:尾丸ポルカ,vocal:尾丸ポルカ
22.339,22.439,0,「ようこそpartynight」だれかがかたる,「よ
22.339,22.439,-1,「ようこそpartynight」誰かが語る,「よ
