start,end,line,unformatted,token
19.37,19.536,0,とあるせかいのおとぎのうたきかせましょう,と
19.37,19.536,92,とある世界の御伽の詩　聞かせましょう,と
19.536,19.737,0,とあるせかいのおとぎのうたきかせましょう,あ
19.536,19.737,92,とある世界の御伽の詩　聞かせましょう,あ
19.737,20.104,0,とあるせかいのおとぎのうたきかせましょう,る
19.737,20.104,92,とある世界の御伽の詩　聞かせましょう,る
20.104,20.27,0,とあるせかいのおとぎのうたきかせましょう,せ
20.104,20.27,92,とある世界の御伽の詩　聞かせましょう,世
20.27,20.804,0,とあるせかいのおとぎのうたきかせましょう,か
20.27,20.804,92,とある世界の御伽の詩　聞かせましょう,界
20.804,20.971,0,とあるせかいのおとぎのうたきかせましょう,い
20.804,20.971,92,とある世界の御伽の詩　聞かせましょう,界
20.971,22.206,0,とあるせかいのおとぎのうたきかせましょう,の
20.971,22.206,92,とある世界の御伽の詩　聞かせましょう,の
22.206,22.573,0,とあるせかいのおとぎのうたきかせましょう,お
22.206,22.573,92,とある世界の御伽の詩　聞かせましょう,御
22.573,22.906,0,とあるせかいのおとぎのうたきかせましょう,と
22.573,22.906,92,とある世界の御伽の詩　聞かせましょう,伽
22.906,23.107,0,とあるせかいのおとぎのうたきかせましょう,ぎ
22.906,23.107,92,とある世界の御伽の詩　聞かせましょう,伽
23.107,23.607,0,とあるせかいのおとぎのうたきかせましょう,の
23.107,23.607,92,とある世界の御伽の詩　聞かせましょう,の
23.607,23.807,0,とあるせかいのおとぎのうたきかせましょう,う
23.607,23.807,92,とある世界の御伽の詩　聞かせましょう,詩
23.807,25.042,0,とあるせかいのおとぎのうたきかせましょう,た
23.807,25.042,92,とある世界の御伽の詩　聞かせましょう,　
25.042,25.409,0,とあるせかいのおとぎのうたきかせましょう,き
25.042,25.409,92,とある世界の御伽の詩　聞かせましょう,聞
25.409,25.776,0,とあるせかいのおとぎのうたきかせましょう,か
25.409,25.776,92,とある世界の御伽の詩　聞かせましょう,か
25.776,26.076,0,とあるせかいのおとぎのうたきかせましょう,せ
25.776,26.076,92,とある世界の御伽の詩　聞かせましょう,せ
26.076,26.477,0,とあるせかいのおとぎのうたきかせましょう,ま
26.076,26.477,92,とある世界の御伽の詩　聞かせましょう,ま
26.477,26.844,0,とあるせかいのおとぎのうたきかせましょう,しょ
26.477,26.844,92,とある世界の御伽の詩　聞かせましょう,しょ
26.844,28.912,0,とあるせかいのおとぎのうたきかせましょう,う
26.844,28.912,92,とある世界の御伽の詩　聞かせましょう,う
28.912,29.613,0,どこかにあるという「みらい」のおはなし,ど
28.912,29.613,92,どこかにあるという「ミライ」のお話,ど
29.613,30.314,0,どこかにあるという「みらい」のおはなし,こ
29.613,30.314,92,どこかにあるという「ミライ」のお話,こ
30.314,31.048,0,どこかにあるという「みらい」のおはなし,か
30.314,31.048,92,どこかにあるという「ミライ」のお話,か
31.048,32.082,0,どこかにあるという「みらい」のおはなし,に
31.048,32.082,92,どこかにあるという「ミライ」のお話,に
32.082,32.449,0,どこかにあるという「みらい」のおはなし,あ
32.082,32.449,92,どこかにあるという「ミライ」のお話,あ
32.449,32.95,0,どこかにあるという「みらい」のおはなし,る
32.449,32.95,92,どこかにあるという「ミライ」のお話,る
32.95,33.484,0,どこかにあるという「みらい」のおはなし,と
32.95,33.484,92,どこかにあるという「ミライ」のお話,と
33.484,33.717,0,どこかにあるという「みらい」のおはなし,い
33.484,33.717,92,どこかにあるという「ミライ」のお話,い
33.717,34.885,0,どこかにあるという「みらい」のおはなし,う
33.717,34.885,92,どこかにあるという「ミライ」のお話,う
34.885,35.252,0,どこかにあるという「みらい」のおはなし,み
34.885,35.252,92,どこかにあるという「ミライ」のお話,ミ
35.252,35.619,0,どこかにあるという「みらい」のおはなし,ら
35.252,35.619,92,どこかにあるという「ミライ」のお話,ラ
35.619,35.986,0,どこかにあるという「みらい」のおはなし,い
35.619,35.986,92,どこかにあるという「ミライ」のお話,イ
35.986,36.32,0,どこかにあるという「みらい」のおはなし,の
35.986,36.32,92,どこかにあるという「ミライ」のお話,の
36.32,37.021,0,どこかにあるという「みらい」のおはなし,お
36.32,37.021,92,どこかにあるという「ミライ」のお話,お
37.021,37.388,0,どこかにあるという「みらい」のおはなし,は
37.021,37.388,92,どこかにあるという「ミライ」のお話,話
37.388,37.721,0,どこかにあるという「みらい」のおはなし,な
37.388,39.156,92,どこかにあるという「ミライ」のお話,話
37.721,39.156,0,どこかにあるという「みらい」のおはなし,し
40.924,42.026,0,－そう、それはわすれていたゆめやりそうのはて－,－そう、
40.924,42.026,92,－そう、それは忘れていた夢や理想の果て－,－そう、
42.026,42.159,0,－そう、それはわすれていたゆめやりそうのはて－,そ
42.026,42.159,92,－そう、それは忘れていた夢や理想の果て－,そ
42.159,42.326,0,－そう、それはわすれていたゆめやりそうのはて－,れ
42.159,42.326,92,－そう、それは忘れていた夢や理想の果て－,れ
42.326,43.427,0,－そう、それはわすれていたゆめやりそうのはて－,は
42.326,43.427,92,－そう、それは忘れていた夢や理想の果て－,は
43.427,43.794,0,－そう、それはわすれていたゆめやりそうのはて－,わ
43.427,43.794,92,－そう、それは忘れていた夢や理想の果て－,忘
43.794,44.294,0,－そう、それはわすれていたゆめやりそうのはて－,す
43.794,44.294,92,－そう、それは忘れていた夢や理想の果て－,忘
44.294,44.461,0,－そう、それはわすれていたゆめやりそうのはて－,れ
44.294,44.461,92,－そう、それは忘れていた夢や理想の果て－,れ
44.461,44.828,0,－そう、それはわすれていたゆめやりそうのはて－,て
44.461,44.828,92,－そう、それは忘れていた夢や理想の果て－,て
44.828,44.995,0,－そう、それはわすれていたゆめやりそうのはて－,い
44.828,44.995,92,－そう、それは忘れていた夢や理想の果て－,い
44.995,45.863,0,－そう、それはわすれていたゆめやりそうのはて－,た
44.995,45.863,92,－そう、それは忘れていた夢や理想の果て－,た
45.863,46.597,0,－そう、それはわすれていたゆめやりそうのはて－,ゆ
45.863,46.597,92,－そう、それは忘れていた夢や理想の果て－,夢
46.597,47.297,0,－そう、それはわすれていたゆめやりそうのはて－,め
46.597,47.297,92,－そう、それは忘れていた夢や理想の果て－,夢
47.297,47.998,0,－そう、それはわすれていたゆめやりそうのはて－,や
47.297,47.998,92,－そう、それは忘れていた夢や理想の果て－,や
47.998,48.532,0,－そう、それはわすれていたゆめやりそうのはて－,り
47.998,48.532,92,－そう、それは忘れていた夢や理想の果て－,理
48.532,49.033,0,－そう、それはわすれていたゆめやりそうのはて－,そ
48.532,49.033,92,－そう、それは忘れていた夢や理想の果て－,想
49.033,49.199,0,－そう、それはわすれていたゆめやりそうのはて－,う
49.033,49.199,92,－そう、それは忘れていた夢や理想の果て－,想
49.199,51.502,0,－そう、それはわすれていたゆめやりそうのはて－,の
49.199,51.502,92,－そう、それは忘れていた夢や理想の果て－,の
51.502,51.869,0,－そう、それはわすれていたゆめやりそうのはて－,は
51.502,51.869,92,－そう、それは忘れていた夢や理想の果て－,果
51.869,53.604,0,－そう、それはわすれていたゆめやりそうのはて－,て
51.869,53.604,92,－そう、それは忘れていた夢や理想の果て－,て
53.604,54.338,0,このおおきなせかいでちっぽけな『ぼく』は,こ
53.604,54.338,92,この大きな世界でちっぽけな『僕』は,こ
54.338,55.039,0,このおおきなせかいでちっぽけな『ぼく』は,の
54.338,55.039,92,この大きな世界でちっぽけな『僕』は,の
55.039,55.372,0,このおおきなせかいでちっぽけな『ぼく』は,お
55.039,55.372,92,この大きな世界でちっぽけな『僕』は,大
55.372,56.073,0,このおおきなせかいでちっぽけな『ぼく』は,お
55.372,56.073,92,この大きな世界でちっぽけな『僕』は,大
56.073,56.273,0,このおおきなせかいでちっぽけな『ぼく』は,き
56.073,56.273,92,この大きな世界でちっぽけな『僕』は,き
56.273,57.541,0,このおおきなせかいでちっぽけな『ぼく』は,な
56.273,57.541,92,この大きな世界でちっぽけな『僕』は,な
57.541,57.841,0,このおおきなせかいでちっぽけな『ぼく』は,せ
57.541,57.841,92,この大きな世界でちっぽけな『僕』は,世
57.841,58.909,0,このおおきなせかいでちっぽけな『ぼく』は,か
57.841,58.909,92,この大きな世界でちっぽけな『僕』は,界
58.909,59.109,0,このおおきなせかいでちっぽけな『ぼく』は,い
58.909,59.109,92,この大きな世界でちっぽけな『僕』は,界
59.109,60.244,0,このおおきなせかいでちっぽけな『ぼく』は,で
59.109,60.244,92,この大きな世界でちっぽけな『僕』は,で
60.244,60.677,0,このおおきなせかいでちっぽけな『ぼく』は,ち
60.244,60.677,92,この大きな世界でちっぽけな『僕』は,ち
60.677,61.045,0,このおおきなせかいでちっぽけな『ぼく』は,っ
60.677,61.045,92,この大きな世界でちっぽけな『僕』は,っ
61.045,61.378,0,このおおきなせかいでちっぽけな『ぼく』は,ぽ
61.045,61.378,92,この大きな世界でちっぽけな『僕』は,ぽ
61.378,61.745,0,このおおきなせかいでちっぽけな『ぼく』は,け
61.378,61.745,92,この大きな世界でちっぽけな『僕』は,け
61.745,62.446,0,このおおきなせかいでちっぽけな『ぼく』は,な
61.745,62.446,92,この大きな世界でちっぽけな『僕』は,な
