start,end,line,unformatted,token
0.651,0.718,0,はじまったばかりのおわり,は
0.651,0.718,-1,はじまったばかりのおわり,は
0.718,0.985,0,はじまったばかりのおわり,じ
0.718,0.985,-1,はじまったばかりのおわり,じ
0.985,1.118,0,はじまったばかりのおわり,ま
0.985,1.118,-1,はじまったばかりのおわり,ま
1.118,1.285,0,はじまったばかりのおわり,っ
1.118,1.285,-1,はじまったばかりのおわり,っ
1.285,1.452,0,はじまったばかりのおわり,た
1.285,1.452,-1,はじまったばかりのおわり,た
1.452,1.785,0,はじまったばかりのおわり,ば
1.452,1.785,-1,はじまったばかりのおわり,ば
1.785,1.919,0,はじまったばかりのおわり,か
1.785,1.919,-1,はじまったばかりのおわり,か
1.919,2.119,0,はじまったばかりのおわり,り
1.919,2.119,-1,はじまったばかりのおわり,り
2.119,2.453,0,はじまったばかりのおわり,の
2.119,2.453,-1,はじまったばかりのおわり,の
2.453,2.553,0,はじまったばかりのおわり,お
2.453,2.553,-1,はじまったばかりのおわり,お
2.553,2.753,0,はじまったばかりのおわり,わ
2.553,2.753,-1,はじまったばかりのおわり,わ
2.753,3.22,0,はじまったばかりのおわり,り
2.753,3.22,-1,はじまったばかりのおわり,り
3.22,3.354,0,かさなっていくいのり,か
3.22,3.354,-1,重なっていく祈り,な
3.354,3.554,0,かさなっていくいのり,さ
3.354,3.554,-1,重なっていく祈り,な
3.554,3.687,0,かさなっていくいのり,な
3.554,3.687,-1,重なっていく祈り,な
3.687,3.854,0,かさなっていくいのり,っ
3.687,3.854,-1,重なっていく祈り,っ
3.854,3.988,0,かさなっていくいのり,て
3.854,3.988,-1,重なっていく祈り,て
3.988,4.054,0,かさなっていくいのり,い
3.988,4.054,-1,重なっていく祈り,い
4.054,4.355,0,かさなっていくいのり,く
4.054,4.355,-1,重なっていく祈り,く
4.355,4.488,0,かさなっていくいのり,い
4.355,4.488,-1,重なっていく祈り,祈
4.488,4.655,0,かさなっていくいのり,の
4.488,4.655,-1,重なっていく祈り,祈
4.655,5.155,0,かさなっていくいのり,り
4.655,5.155,-1,重なっていく祈り,り
5.155,5.322,0,まだただよってるかおりゆめなのかな,ま
5.155,5.322,-1,まだ漂ってる香り　夢なのかな,ま
5.322,5.823,0,まだただよってるかおりゆめなのかな,だ
5.322,5.823,-1,まだ漂ってる香り　夢なのかな,だ
5.823,5.956,0,まだただよってるかおりゆめなのかな,た
5.823,5.956,-1,まだ漂ってる香り　夢なのかな,漂
5.956,6.09,0,まだただよってるかおりゆめなのかな,だ
5.956,6.09,-1,まだ漂ってる香り　夢なのかな,漂
6.09,6.256,0,まだただよってるかおりゆめなのかな,よ
6.09,6.256,-1,まだ漂ってる香り　夢なのかな,漂
6.256,6.423,0,まだただよってるかおりゆめなのかな,っ
6.256,6.423,-1,まだ漂ってる香り　夢なのかな,っ
6.423,6.59,0,まだただよってるかおりゆめなのかな,て
6.423,6.59,-1,まだ漂ってる香り　夢なのかな,て
6.59,6.89,0,まだただよってるかおりゆめなのかな,る
6.59,6.89,-1,まだ漂ってる香り　夢なのかな,る
6.89,7.057,0,まだただよってるかおりゆめなのかな,か
6.89,7.057,-1,まだ漂ってる香り　夢なのかな,香
7.057,7.224,0,まだただよってるかおりゆめなのかな,お
7.057,7.224,-1,まだ漂ってる香り　夢なのかな,香
7.224,7.858,0,まだただよってるかおりゆめなのかな,り
7.224,7.858,-1,まだ漂ってる香り　夢なのかな,り　
7.858,7.992,0,まだただよってるかおりゆめなのかな,ゆ
7.858,7.992,-1,まだ漂ってる香り　夢なのかな,夢
7.992,8.292,0,まだただよってるかおりゆめなのかな,め
7.992,8.292,-1,まだ漂ってる香り　夢なのかな,夢
8.292,8.492,0,まだただよってるかおりゆめなのかな,な
8.292,8.492,-1,まだ漂ってる香り　夢なのかな,な
8.492,8.926,0,まだただよってるかおりゆめなのかな,の
8.492,8.926,-1,まだ漂ってる香り　夢なのかな,の
8.926,9.126,0,まだただよってるかおりゆめなのかな,か
8.926,9.126,-1,まだ漂ってる香り　夢なのかな,か
9.126,9.293,0,まだただよってるかおりゆめなのかな,な
9.126,9.293,-1,まだ漂ってる香り　夢なのかな,な
10.361,10.461,0,かたまってしまってもうとかせない,か
10.361,10.461,-1,固まってしまってもう溶かせない,ま
10.461,10.527,0,かたまってしまってもうとかせない,た
10.461,10.527,-1,固まってしまってもう溶かせない,ま
10.527,10.627,0,かたまってしまってもうとかせない,ま
10.527,10.627,-1,固まってしまってもう溶かせない,ま
10.627,10.761,0,かたまってしまってもうとかせない,っ
10.627,10.761,-1,固まってしまってもう溶かせない,っ
10.761,11.028,0,かたまってしまってもうとかせない,て
10.761,11.028,-1,固まってしまってもう溶かせない,て
11.028,11.161,0,かたまってしまってもうとかせない,し
11.028,11.161,-1,固まってしまってもう溶かせない,し
11.161,11.295,0,かたまってしまってもうとかせない,ま
11.161,11.295,-1,固まってしまってもう溶かせない,ま
11.295,11.428,0,かたまってしまってもうとかせない,っ
11.295,11.428,-1,固まってしまってもう溶かせない,っ
11.428,11.628,0,かたまってしまってもうとかせない,て
11.428,11.628,-1,固まってしまってもう溶かせない,て
11.628,11.729,0,かたまってしまってもうとかせない,も
11.628,11.729,-1,固まってしまってもう溶かせない,も
11.729,11.829,0,かたまってしまってもうとかせない,う
11.729,11.829,-1,固まってしまってもう溶かせない,う
11.829,12.029,0,かたまってしまってもうとかせない,と
11.829,12.029,-1,固まってしまってもう溶かせない,溶
12.029,12.262,0,かたまってしまってもうとかせない,か
12.029,12.262,-1,固まってしまってもう溶かせない,か
12.262,12.463,0,かたまってしまってもうとかせない,せ
12.262,12.463,-1,固まってしまってもう溶かせない,せ
12.463,12.596,0,かたまってしまってもうとかせない,な
12.463,12.596,-1,固まってしまってもう溶かせない,な
12.596,12.963,0,かたまってしまってもうとかせない,い
12.596,12.963,-1,固まってしまってもう溶かせない,い
12.963,13.03,0,ながせてたはずのなみだは,な
12.963,13.03,-1,流せてたはずの涙は,せ
13.03,13.097,0,ながせてたはずのなみだは,が
13.03,13.097,-1,流せてたはずの涙は,せ
13.097,13.33,0,ながせてたはずのなみだは,せ
13.097,13.33,-1,流せてたはずの涙は,せ
13.33,13.564,0,ながせてたはずのなみだは,て
13.33,13.564,-1,流せてたはずの涙は,て
13.564,13.731,0,ながせてたはずのなみだは,た
13.564,13.731,-1,流せてたはずの涙は,た
13.731,14.031,0,ながせてたはずのなみだは,は
13.731,14.031,-1,流せてたはずの涙は,は
14.031,14.198,0,ながせてたはずのなみだは,ず
14.031,14.198,-1,流せてたはずの涙は,ず
14.198,14.365,0,ながせてたはずのなみだは,の
14.198,14.365,-1,流せてたはずの涙は,の
14.365,14.598,0,ながせてたはずのなみだは,な
14.365,14.598,-1,流せてたはずの涙は,涙
14.598,14.832,0,ながせてたはずのなみだは,み
14.598,14.832,-1,流せてたはずの涙は,涙
14.832,15.032,0,ながせてたはずのなみだは,だ
14.832,15.032,-1,流せてたはずの涙は,涙
15.032,15.265,0,ながせてたはずのなみだは,は
15.032,15.265,-1,流せてたはずの涙は,は
15.265,15.366,0,やっぱげんかいかもってかおをだす,や
15.265,15.366,-1,やっぱ限界かもって顔を出す,や
15.366,15.499,0,やっぱげんかいかもってかおをだす,っ
15.366,15.499,-1,やっぱ限界かもって顔を出す,っ
15.499,15.666,0,やっぱげんかいかもってかおをだす,ぱ
15.499,15.666,-1,やっぱ限界かもって顔を出す,ぱ
15.666,15.833,0,やっぱげんかいかもってかおをだす,げ
15.666,15.833,-1,やっぱ限界かもって顔を出す,限
15.833,15.933,0,やっぱげんかいかもってかおをだす,ん
15.833,15.933,-1,やっぱ限界かもって顔を出す,限
15.933,16.033,0,やっぱげんかいかもってかおをだす,か
15.933,16.033,-1,やっぱ限界かもって顔を出す,界
16.033,16.133,0,やっぱげんかいかもってかおをだす,い
16.033,16.133,-1,やっぱ限界かもって顔を出す,界
16.133,16.3,0,やっぱげんかいかもってかおをだす,か
16.133,16.3,-1,やっぱ限界かもって顔を出す,か
16.3,16.433,0,やっぱげんかいかもってかおをだす,も
16.3,16.433,-1,やっぱ限界かもって顔を出す,も
16.433,16.6,0,やっぱげんかいかもってかおをだす,っ
16.433,16.6,-1,やっぱ限界かもって顔を出す,っ
16.6,16.767,0,やっぱげんかいかもってかおをだす,て
16.6,16.767,-1,やっぱ限界かもって顔を出す,て
16.767,16.934,0,やっぱげんかいかもってかおをだす,か
16.767,16.934,-1,やっぱ限界かもって顔を出す,顔
16.934,17.101,0,やっぱげんかいかもってかおをだす,お
16.934,17.101,-1,やっぱ限界かもって顔を出す,顔
17.101,17.401,0,やっぱげんかいかもってかおをだす,を
17.101,17.401,-1,やっぱ限界かもって顔を出す,を
17.401,17.634,0,やっぱげんかいかもってかおをだす,だ
17.401,17.634,-1,やっぱ限界かもって顔を出す,出
17.634,17.901,0,やっぱげんかいかもってかおをだす,す
17.634,17.901,-1,やっぱ限界かもって顔を出す,す
17.901,18.035,0,そうしんじたいけど,そ
17.901,18.035,-1,そう信じたいけど,そ
18.035,18.202,0,そうしんじたいけど,う
18.035,18.202,-1,そう信じたいけど,う
18.202,18.369,0,そうしんじたいけど,し
18.202,18.369,-1,そう信じたいけど,信
18.369,18.535,0,そうしんじたいけど,ん
18.369,18.535,-1,そう信じたいけど,信
18.535,18.702,0,そうしんじたいけど,じ
18.535,18.702,-1,そう信じたいけど,じ
18.702,18.936,0,そうしんじたいけど,た
18.702,18.936,-1,そう信じたいけど,た
18.936,19.169,0,そうしんじたいけど,い
18.936,19.169,-1,そう信じたいけど,い
19.169,19.37,0,そうしんじたいけど,け
19.169,19.37,-1,そう信じたいけど,け
19.37,19.803,0,そうしんじたいけど,ど
19.37,19.803,-1,そう信じたいけど,ど
20.771,21.038,-1,もうどうしようもなくて　重たいね,も
20.771,21.038,0,もうどうしようもなくておもたいね,も
21.038,21.438,-1,もうどうしようもなくて　重たいね,う
21.038,21.438,0,もうどうしようもなくておもたいね,う
21.438,21.672,-1,もうどうしようもなくて　重たいね,ど
21.438,21.672,0,もうどうしようもなくておもたいね,ど
21.672,21.905,-1,もうどうしようもなくて　重たいね,う
21.672,21.905,0,もうどうしようもなくておもたいね,う
21.905,22.139,-1,もうどうしようもなくて　重たいね,し
21.905,22.139,0,もうどうしようもなくておもたいね,し
22.139,22.272,-1,もうどうしようもなくて　重たいね,よ
22.139,22.272,0,もうどうしようもなくておもたいね,よ
22.272,22.439,-1,もうどうしようもなくて　重たいね,う
22.272,22.439,0,もうどうしようもなくておもたいね,う
22.439,22.673,-1,もうどうしようもなくて　重たいね,も
22.439,22.673,0,もうどうしようもなくておもたいね,も
22.673,22.84,-1,もうどうしようもなくて　重たいね,な
22.673,22.84,0,もうどうしようもなくておもたいね,な
22.84,23.04,-1,もうどうしようもなくて　重たいね,く
22.84,23.04,0,もうどうしようもなくておもたいね,く
23.04,23.407,-1,もうどうしようもなくて　重たいね,て　
23.04,23.407,0,もうどうしようもなくておもたいね,て
23.407,23.64,-1,もうどうしようもなくて　重たいね,重
23.407,23.64,0,もうどうしようもなくておもたいね,お
23.64,23.974,-1,もうどうしようもなくて　重たいね,重
23.64,23.974,0,もうどうしようもなくておもたいね,も
23.974,24.274,-1,もうどうしようもなくて　重たいね,た
23.974,24.274,0,もうどうしようもなくておもたいね,た
24.274,24.641,-1,もうどうしようもなくて　重たいね,い
24.274,24.641,0,もうどうしようもなくておもたいね,い
24.641,25.609,-1,もうどうしようもなくて　重たいね,ね
24.641,25.609,0,もうどうしようもなくておもたいね,ね
25.609,25.843,0,きみいがいのだれをすきになればいい？,き
25.609,25.843,-1,きみ以外の誰を好きになればいい？,き
25.843,26.176,0,きみいがいのだれをすきになればいい？,み
25.843,26.176,-1,きみ以外の誰を好きになればいい？,み
26.176,26.343,0,きみいがいのだれをすきになればいい？,い
