start,end,line,unformatted,token
2.086,2.553,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,わ
2.086,2.987,-1,忘れましょう全部神隠し消してしまうの,忘
2.553,2.987,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,す
2.987,3.387,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,れ
2.987,3.387,-1,忘れましょう全部神隠し消してしまうの,れ
3.387,4.088,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,ま
3.387,4.088,-1,忘れましょう全部神隠し消してしまうの,ま
4.088,4.288,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,しょう
4.088,4.288,-1,忘れましょう全部神隠し消してしまうの,しょう
4.288,4.922,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,&nbsp;&nbsp;ぜん
4.288,4.922,-1,忘れましょう全部神隠し消してしまうの,全
4.922,5.122,0,わすれましょう&nbsp;&nbsp;ぜんぶかみかくし&nbsp;&nbsp;けしてしまうの,わすれましょう&nbsp;&nbsp;ぜんぶかみかくし&nbsp;&nbsp;けしてしまうの
4.922,5.122,-1,忘れましょう全部神隠し消してしまうの,部
5.122,5.356,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,ぶ&nbsp;&nbsp;か
5.122,5.589,-1,忘れましょう全部神隠し消してしまうの,神
5.356,5.589,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,み
5.589,5.756,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,か
5.589,6.023,-1,忘れましょう全部神隠し消してしまうの,隠
5.756,6.023,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,く
6.023,6.457,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくしけしてしまうの,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくしけしてしまうの
6.023,6.457,-1,忘れましょう全部神隠し消してしまうの,し
6.457,6.657,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,し&nbsp;&nbsp;け
6.457,6.657,-1,忘れましょう全部神隠し消してしまうの,消
6.657,6.89,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,し
6.657,6.89,-1,忘れましょう全部神隠し消してしまうの,し
6.89,7.324,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,て
6.89,7.324,-1,忘れましょう全部神隠し消してしまうの,て
7.324,7.758,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,し
7.324,7.758,-1,忘れましょう全部神隠し消してしまうの,し
7.758,8.192,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,ま
7.758,8.192,-1,忘れましょう全部神隠し消してしまうの,ま
8.192,8.625,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,う
8.192,8.625,-1,忘れましょう全部神隠し消してしまうの,う
8.625,9.46,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの,の
8.625,9.46,-1,忘れましょう全部神隠し消してしまうの,の
9.46,9.727,0,あやまちを&nbsp;&nbsp;とりつくろうように,あ
9.46,9.727,-1,あやまちを取り繕うように,あ
9.727,9.96,0,あやまちを&nbsp;&nbsp;とりつくろうように,や
9.727,9.96,-1,あやまちを取り繕うように,や
9.96,10.127,0,あやまちを&nbsp;&nbsp;とりつくろうように,ま
9.96,10.127,-1,あやまちを取り繕うように,ま
10.127,10.361,0,あやまちを&nbsp;&nbsp;とりつくろうように,ち
10.127,10.361,-1,あやまちを取り繕うように,ち
10.361,11.195,0,あやまちをとりつくろうように,あやまちをとりつくろうように
10.361,11.195,-1,あやまちを取り繕うように,を
11.195,11.662,0,あやまちを&nbsp;&nbsp;とりつくろうように,あやまちを&nbsp;&nbsp;と
11.195,11.662,-1,あやまちを取り繕うように,取
11.662,12.096,0,あやまちを&nbsp;&nbsp;とりつくろうように,り
11.662,12.096,-1,あやまちを取り繕うように,り
12.096,12.529,0,あやまちを&nbsp;&nbsp;とりつくろうように,つ
12.096,13.197,-1,あやまちを取り繕うように,繕
12.529,12.963,0,あやまちを&nbsp;&nbsp;とりつくろうように,く
12.963,13.197,0,あやまちを&nbsp;&nbsp;とりつくろうように,ろ
13.197,13.43,0,あやまちを&nbsp;&nbsp;とりつくろうように,う
13.197,13.43,-1,あやまちを取り繕うように,う
13.43,13.597,0,あやまちを&nbsp;&nbsp;とりつくろうように,よ
13.43,13.597,-1,あやまちを取り繕うように,よ
13.597,13.831,0,あやまちを&nbsp;&nbsp;とりつくろうように,う
13.597,13.831,-1,あやまちを取り繕うように,う
13.831,15.58,0,あやまちを&nbsp;&nbsp;とりつくろうように,に
13.831,15.58,-1,あやまちを取り繕うように,に
15.58,17.13,0,erase,erase
19.06,22.37,0,唄／kotone(天神子兎音),唄／kotone(天神子兎音)
22.37,25.94,0,作詞・作曲／出口遼,作詞・作曲／出口遼
26.41,29.24,0,編曲／睦月周平,編曲／睦月周平
29.24,32.41,0,絵／てび丸&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;映像／ねびる,絵／てび丸&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;映像／ねびる
32.516,32.716,0,もういやになっちゃうよね&nbsp;&nbsp;ハウアーユー,も
32.516,32.716,-1,もう嫌になっちゃうよねハウアーユー,も
