start,end,line,unformatted,token
8.792,10.594,0,takanashikiara-heartchallengerlyrics:ayashinno(真野綾),takanashikiara-heartchallengerlyrics:ayashinno(真野綾)
10.594,12.363,0,takanashikiara-heartchallengerproducer/composer:kaigojo(五条下位),takanashikiara-heartchallengerproducer/composer:kaigojo(五条下位)
12.363,14.131,0,takanashikiara-heartchallengerguitar:daisukebito(尾登大祐),takanashikiara-heartchallengerguitar:daisukebito(尾登大祐)
14.131,15.933,0,takanashikiara-heartchallengervideoartist:mamaloni,takanashikiara-heartchallengervideoartist:mamaloni
15.933,17.701,0,takanashikiara-heartchallengermovieanimation:nebiru(ねびる),takanashikiara-heartchallengermovieanimation:nebiru(ねびる)
17.701,19.47,0,takanashikiara-heartchallengerlogoartist:spiritsnare,takanashikiara-heartchallengerlogoartist:spiritsnare
19.47,21.238,0,takanashikiara-heartchallengerspecialthanks:huke,takanashikiara-heartchallengerspecialthanks:huke
21.238,23.04,0,takanashikiara-heartchallengersinger:takanashikiara(小鳥遊キアラ）,takanashikiara-heartchallengersinger:takanashikiara(小鳥遊キアラ）
23.474,23.907,-1,dokidoki　とまらない,do
23.474,23.907,0,どきどきとまらない,ど
23.907,24.375,-1,dokidoki　とまらない,ki
23.907,24.375,0,どきどきとまらない,き
24.375,24.775,-1,dokidoki　とまらない,do
24.375,24.775,0,どきどきとまらない,ど
24.775,25.476,-1,dokidoki　とまらない,ki　
24.775,25.476,0,どきどきとまらない,き
25.476,25.709,-1,dokidoki　とまらない,と
25.476,25.709,0,どきどきとまらない,と
25.709,25.943,-1,dokidoki　とまらない,ま
25.709,25.943,0,どきどきとまらない,ま
25.943,26.143,-1,dokidoki　とまらない,ら
25.943,26.143,0,どきどきとまらない,ら
26.143,26.377,-1,dokidoki　とまらない,な
26.143,26.377,0,どきどきとまらない,な
26.377,26.944,-1,dokidoki　とまらない,い
26.377,26.944,0,どきどきとまらない,い
26.944,27.478,-1,もうすぐ　乙女の勇気,も
26.944,27.478,0,もうすぐおとめのゆうき,も
27.478,27.911,-1,もうすぐ　乙女の勇気,う
27.478,27.911,0,もうすぐおとめのゆうき,う
27.911,28.379,-1,もうすぐ　乙女の勇気,す
27.911,28.379,0,もうすぐおとめのゆうき,す
28.379,29.013,-1,もうすぐ　乙女の勇気,ぐ　
28.379,29.013,0,もうすぐおとめのゆうき,ぐ
29.013,29.146,-1,もうすぐ　乙女の勇気,乙女
29.013,29.146,0,もうすぐおとめのゆうき,お
29.146,29.246,-1,もうすぐ　乙女の勇気,乙女
29.146,29.246,0,もうすぐおとめのゆうき,と
29.246,29.48,-1,もうすぐ　乙女の勇気,乙女
29.246,29.48,0,もうすぐおとめのゆうき,め
29.48,29.58,-1,もうすぐ　乙女の勇気,の
29.48,29.58,0,もうすぐおとめのゆうき,の
29.58,29.813,-1,もうすぐ　乙女の勇気,勇
29.58,29.813,0,もうすぐおとめのゆうき,ゆ
29.813,29.913,-1,もうすぐ　乙女の勇気,勇
29.813,29.913,0,もうすぐおとめのゆうき,う
29.913,30.547,-1,もうすぐ　乙女の勇気,気
29.913,30.547,0,もうすぐおとめのゆうき,き
30.547,31.015,-1,ちょこっと　必要なの,ちょ
30.547,31.015,0,ちょこっとひつようなの,ちょ
31.015,31.448,-1,ちょこっと　必要なの,こ
31.015,31.448,0,ちょこっとひつようなの,こ
31.448,31.882,-1,ちょこっと　必要なの,っ
31.448,31.882,0,ちょこっとひつようなの,っ
31.882,32.583,-1,ちょこっと　必要なの,と　
31.882,32.583,0,ちょこっとひつようなの,と
32.583,32.75,-1,ちょこっと　必要なの,必
32.583,32.75,0,ちょこっとひつようなの,ひ
32.75,33.017,-1,ちょこっと　必要なの,必
32.75,33.017,0,ちょこっとひつようなの,つ
33.017,33.25,-1,ちょこっと　必要なの,要
33.017,33.25,0,ちょこっとひつようなの,よ
33.25,33.45,-1,ちょこっと　必要なの,要
33.25,33.45,0,ちょこっとひつようなの,う
33.45,33.684,-1,ちょこっと　必要なの,な
33.45,33.684,0,ちょこっとひつようなの,な
33.684,34.785,-1,ちょこっと　必要なの,の
33.684,34.785,0,ちょこっとひつようなの,の
34.785,35.019,0,きたればれんたいん,き
34.785,35.019,-1,きたれバレンタイン,き
35.019,35.252,0,きたればれんたいん,た
35.019,35.252,-1,きたれバレンタイン,た
35.252,35.452,0,きたればれんたいん,れ
