start,end,line,unformatted,token
12.696,13.263,0,かたすぎたのかな、びんが,か
12.696,13.263,-1,硬すぎたのかな、ビンが,硬
13.263,13.664,0,かたすぎたのかな、びんが,た
13.263,13.664,-1,硬すぎたのかな、ビンが,硬
13.664,13.831,0,かたすぎたのかな、びんが,す
13.664,13.831,-1,硬すぎたのかな、ビンが,す
13.831,14.398,0,かたすぎたのかな、びんが,ぎ
13.831,14.398,-1,硬すぎたのかな、ビンが,ぎ
14.398,14.765,0,かたすぎたのかな、びんが,た
14.398,14.765,-1,硬すぎたのかな、ビンが,た
14.765,14.965,0,かたすぎたのかな、びんが,の
14.765,14.965,-1,硬すぎたのかな、ビンが,の
14.965,15.332,0,かたすぎたのかな、びんが,か
14.965,15.332,-1,硬すぎたのかな、ビンが,か
15.332,15.532,0,かたすぎたのかな、びんが,な、
15.332,15.532,-1,硬すぎたのかな、ビンが,な、
15.532,15.699,0,かたすぎたのかな、びんが,び
15.532,15.699,-1,硬すぎたのかな、ビンが,ビ
15.699,15.899,0,かたすぎたのかな、びんが,ん
15.699,15.899,-1,硬すぎたのかな、ビンが,ン
15.899,16.066,0,かたすぎたのかな、びんが,が
15.899,16.066,-1,硬すぎたのかな、ビンが,が
16.066,16.266,0,あるいはせんしゅだけやわいか,あ
16.066,16.266,-1,あるいは船首だけ柔いか,あ
16.266,16.467,0,あるいはせんしゅだけやわいか,る
16.266,16.467,-1,あるいは船首だけ柔いか,る
16.467,16.834,0,あるいはせんしゅだけやわいか,い
16.467,16.834,-1,あるいは船首だけ柔いか,い
16.834,17.401,0,あるいはせんしゅだけやわいか,は
16.834,17.401,-1,あるいは船首だけ柔いか,は
17.401,17.568,0,あるいはせんしゅだけやわいか,せ
17.401,17.568,-1,あるいは船首だけ柔いか,船
17.568,17.768,0,あるいはせんしゅだけやわいか,ん
17.568,17.768,-1,あるいは船首だけ柔いか,船
17.768,17.935,0,あるいはせんしゅだけやわいか,しゅ
17.768,17.935,-1,あるいは船首だけ柔いか,首
17.935,18.335,0,あるいはせんしゅだけやわいか,だ
17.935,18.335,-1,あるいは船首だけ柔いか,だ
18.335,18.502,0,あるいはせんしゅだけやわいか,け
18.335,18.502,-1,あるいは船首だけ柔いか,け
18.502,18.902,0,あるいはせんしゅだけやわいか,や
18.502,18.902,-1,あるいは船首だけ柔いか,柔
18.902,19.069,0,あるいはせんしゅだけやわいか,わ
18.902,19.069,-1,あるいは船首だけ柔いか,柔
19.069,19.436,0,あるいはせんしゅだけやわいか,い
19.069,19.436,-1,あるいは船首だけ柔いか,い
19.436,19.837,0,あるいはせんしゅだけやわいか,か
19.436,19.837,-1,あるいは船首だけ柔いか,か
19.837,20.037,0,えんめいしたあかわいんはえんえん、なみのうえ,え
19.837,20.037,-1,延命した赤ワインは延々、波の上,延
20.037,20.404,0,えんめいしたあかわいんはえんえん、なみのうえ,ん
20.037,20.404,-1,延命した赤ワインは延々、波の上,延
20.404,20.604,0,えんめいしたあかわいんはえんえん、なみのうえ,め
20.404,20.604,-1,延命した赤ワインは延々、波の上,命
20.604,20.771,0,えんめいしたあかわいんはえんえん、なみのうえ,い
20.604,20.771,-1,延命した赤ワインは延々、波の上,命
20.771,20.971,0,えんめいしたあかわいんはえんえん、なみのうえ,し
20.771,20.971,-1,延命した赤ワインは延々、波の上,し
20.971,21.138,0,えんめいしたあかわいんはえんえん、なみのうえ,た
20.971,21.138,-1,延命した赤ワインは延々、波の上,た
21.138,21.505,0,えんめいしたあかわいんはえんえん、なみのうえ,あ
21.138,21.505,-1,延命した赤ワインは延々、波の上,赤
21.505,21.905,0,えんめいしたあかわいんはえんえん、なみのうえ,か
21.505,21.905,-1,延命した赤ワインは延々、波の上,赤
21.905,22.072,0,えんめいしたあかわいんはえんえん、なみのうえ,わ
21.905,22.072,-1,延命した赤ワインは延々、波の上,ワ
22.072,22.272,0,えんめいしたあかわいんはえんえん、なみのうえ,い
22.072,22.272,-1,延命した赤ワインは延々、波の上,イ
22.272,22.473,0,えんめいしたあかわいんはえんえん、なみのうえ,ん
22.272,22.473,-1,延命した赤ワインは延々、波の上,ン
22.473,22.84,0,えんめいしたあかわいんはえんえん、なみのうえ,は
22.473,22.84,-1,延命した赤ワインは延々、波の上,は
22.84,23.04,0,えんめいしたあかわいんはえんえん、なみのうえ,え
22.84,23.04,-1,延命した赤ワインは延々、波の上,延
23.04,23.407,0,えんめいしたあかわいんはえんえん、なみのうえ,ん
23.04,23.407,-1,延命した赤ワインは延々、波の上,延
23.407,23.574,0,えんめいしたあかわいんはえんえん、なみのうえ,え
23.407,23.574,-1,延命した赤ワインは延々、波の上,々、
23.574,23.774,0,えんめいしたあかわいんはえんえん、なみのうえ,ん、
23.574,23.774,-1,延命した赤ワインは延々、波の上,々、
23.774,23.974,0,えんめいしたあかわいんはえんえん、なみのうえ,な
23.774,23.974,-1,延命した赤ワインは延々、波の上,波
23.974,24.341,0,えんめいしたあかわいんはえんえん、なみのうえ,み
23.974,24.341,-1,延命した赤ワインは延々、波の上,波
24.341,24.508,0,えんめいしたあかわいんはえんえん、なみのうえ,の
24.341,24.508,-1,延命した赤ワインは延々、波の上,の
24.508,24.575,0,えんめいしたあかわいんはえんえん、なみのうえ,う
24.508,24.908,-1,延命した赤ワインは延々、波の上,上
24.575,24.908,0,えんめいしたあかわいんはえんえん、なみのうえ,え
24.908,25.109,0,ひろい、のむのはちゅうどくかんじゃ,ひ
24.908,25.109,-1,拾い、飲むのは中毒患者,拾
25.109,25.342,0,ひろい、のむのはちゅうどくかんじゃ,ろ
25.109,25.342,-1,拾い、飲むのは中毒患者,拾
25.342,25.476,0,ひろい、のむのはちゅうどくかんじゃ,い、
25.342,25.476,-1,拾い、飲むのは中毒患者,い、
25.476,25.709,0,ひろい、のむのはちゅうどくかんじゃ,の
25.476,25.709,-1,拾い、飲むのは中毒患者,飲
25.709,25.843,0,ひろい、のむのはちゅうどくかんじゃ,む
25.709,25.843,-1,拾い、飲むのは中毒患者,む
25.843,26.043,0,ひろい、のむのはちゅうどくかんじゃ,の
25.843,26.043,-1,拾い、飲むのは中毒患者,の
26.043,26.21,0,ひろい、のむのはちゅうどくかんじゃ,は
26.043,26.21,-1,拾い、飲むのは中毒患者,は
26.21,26.477,0,ひろい、のむのはちゅうどくかんじゃ,ちゅ
26.21,26.477,-1,拾い、飲むのは中毒患者,中
26.477,26.577,0,ひろい、のむのはちゅうどくかんじゃ,う
26.477,26.577,-1,拾い、飲むのは中毒患者,中
26.577,26.844,0,ひろい、のむのはちゅうどくかんじゃ,ど
26.577,26.844,-1,拾い、飲むのは中毒患者,毒
26.844,26.977,0,ひろい、のむのはちゅうどくかんじゃ,く
26.844,26.977,-1,拾い、飲むのは中毒患者,毒
26.977,27.244,0,ひろい、のむのはちゅうどくかんじゃ,か
26.977,27.244,-1,拾い、飲むのは中毒患者,患
27.244,27.344,0,ひろい、のむのはちゅうどくかんじゃ,ん
27.244,27.344,-1,拾い、飲むのは中毒患者,患
27.344,27.611,0,ひろい、のむのはちゅうどくかんじゃ,じゃ
27.344,27.611,-1,拾い、飲むのは中毒患者,者
27.611,27.711,0,ひろいそらなのにきみょうなよかんだ,ひ
27.611,27.711,-1,広い空なのに奇妙な予感だ,広
27.711,27.911,0,ひろいそらなのにきみょうなよかんだ,ろ
27.711,27.911,-1,広い空なのに奇妙な予感だ,広
27.911,28.078,0,ひろいそらなのにきみょうなよかんだ,い
27.911,28.078,-1,広い空なのに奇妙な予感だ,い
28.078,28.278,0,ひろいそらなのにきみょうなよかんだ,そ
28.078,28.278,-1,広い空なのに奇妙な予感だ,空
28.278,28.479,0,ひろいそらなのにきみょうなよかんだ,ら
28.278,28.479,-1,広い空なのに奇妙な予感だ,空
28.479,28.712,0,ひろいそらなのにきみょうなよかんだ,な
28.479,28.712,-1,広い空なのに奇妙な予感だ,な
28.712,28.846,0,ひろいそらなのにきみょうなよかんだ,の
28.712,28.846,-1,広い空なのに奇妙な予感だ,の
28.846,29.113,0,ひろいそらなのにきみょうなよかんだ,に
28.846,29.113,-1,広い空なのに奇妙な予感だ,に
29.113,29.213,0,ひろいそらなのにきみょうなよかんだ,き
29.113,29.213,-1,広い空なのに奇妙な予感だ,奇
29.213,29.513,0,ひろいそらなのにきみょうなよかんだ,みょ
29.213,29.513,-1,広い空なのに奇妙な予感だ,妙
29.513,29.613,0,ひろいそらなのにきみょうなよかんだ,う
29.513,29.613,-1,広い空なのに奇妙な予感だ,妙
29.613,29.88,0,ひろいそらなのにきみょうなよかんだ,な
29.613,29.88,-1,広い空なのに奇妙な予感だ,な
29.88,29.98,0,ひろいそらなのにきみょうなよかんだ,よ
29.88,29.98,-1,広い空なのに奇妙な予感だ,予
29.98,30.28,0,ひろいそらなのにきみょうなよかんだ,か
29.98,30.28,-1,広い空なのに奇妙な予感だ,感
30.28,30.347,0,ひろいそらなのにきみょうなよかんだ,ん
30.28,30.347,-1,広い空なのに奇妙な予感だ,感
30.347,30.547,0,ひろいそらなのにきみょうなよかんだ,だ
30.347,30.547,-1,広い空なのに奇妙な予感だ,だ
30.547,30.714,0,あ、そうかかんたんだ、せんちょうをきめてなかったんだ,あ、
30.547,30.714,-1,あ、そうか簡単だ、船長を決めてなかったんだ,あ、
30.714,30.914,0,あ、そうかかんたんだ、せんちょうをきめてなかったんだ,そ
30.714,30.914,-1,あ、そうか簡単だ、船長を決めてなかったんだ,そ
30.914,31.115,0,あ、そうかかんたんだ、せんちょうをきめてなかったんだ,う
