start,end,line,unformatted,token
32.816,33.484,0,あぁ、めがさめたらひがのぼり,あぁ、
32.816,33.484,92,あぁ、目が覚めたら　陽が昇り,あぁ、
33.484,33.684,0,あぁ、めがさめたらひがのぼり,め
33.484,33.684,92,あぁ、目が覚めたら　陽が昇り,目
33.684,33.817,0,あぁ、めがさめたらひがのぼり,が
33.684,33.817,92,あぁ、目が覚めたら　陽が昇り,が
33.817,34.018,0,あぁ、めがさめたらひがのぼり,さ
33.817,34.018,92,あぁ、目が覚めたら　陽が昇り,覚
34.018,34.118,0,あぁ、めがさめたらひがのぼり,め
34.018,34.118,92,あぁ、目が覚めたら　陽が昇り,め
34.118,34.451,0,あぁ、めがさめたらひがのぼり,た
34.118,34.451,92,あぁ、目が覚めたら　陽が昇り,た
34.451,35.085,0,あぁ、めがさめたらひがのぼり,ら
34.451,35.085,92,あぁ、目が覚めたら　陽が昇り,ら　
35.085,35.419,0,あぁ、めがさめたらひがのぼり,ひ
35.085,35.419,92,あぁ、目が覚めたら　陽が昇り,陽
35.419,35.753,0,あぁ、めがさめたらひがのぼり,が
35.419,35.753,92,あぁ、目が覚めたら　陽が昇り,が
35.753,36.053,0,あぁ、めがさめたらひがのぼり,の
35.753,36.053,92,あぁ、目が覚めたら　陽が昇り,昇
36.053,36.387,0,あぁ、めがさめたらひがのぼり,ぼ
36.053,36.387,92,あぁ、目が覚めたら　陽が昇り,昇
36.387,37.021,0,あぁ、めがさめたらひがのぼり,り
36.387,37.021,92,あぁ、目が覚めたら　陽が昇り,り
37.021,37.321,0,まだまだねむたいそんなきゅうじつ,ま
37.021,37.321,92,まだまだ眠たい　そんな休日,ま
37.321,37.654,0,まだまだねむたいそんなきゅうじつ,だ
37.321,37.654,92,まだまだ眠たい　そんな休日,だ
37.654,37.988,0,まだまだねむたいそんなきゅうじつ,ま
37.654,37.988,92,まだまだ眠たい　そんな休日,ま
37.988,38.322,0,まだまだねむたいそんなきゅうじつ,だ
37.988,38.322,92,まだまだ眠たい　そんな休日,だ
38.322,38.622,0,まだまだねむたいそんなきゅうじつ,ね
38.322,38.622,92,まだまだ眠たい　そんな休日,眠
38.622,38.956,0,まだまだねむたいそんなきゅうじつ,む
38.622,38.956,92,まだまだ眠たい　そんな休日,眠
38.956,39.59,0,まだまだねむたいそんなきゅうじつ,たい
38.956,39.59,92,まだまだ眠たい　そんな休日,たい　
39.59,39.923,0,まだまだねむたいそんなきゅうじつ,そ
39.59,39.923,92,まだまだ眠たい　そんな休日,そ
39.923,40.224,0,まだまだねむたいそんなきゅうじつ,ん
39.923,40.224,92,まだまだ眠たい　そんな休日,ん
40.224,40.557,0,まだまだねむたいそんなきゅうじつ,な
40.224,40.557,92,まだまだ眠たい　そんな休日,な
