start,end,line,unformatted,segments,ref_start,ref_end,token
139.156,139.656,85,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
138.689,139.156,85,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
54.071,54.571,85,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
53.604,54.071,85,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
139.156,139.656,7,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
138.689,139.156,7,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
54.071,54.571,7,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
53.604,54.071,7,(flyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
136.653,137.588,85,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, ')')]",True,False,out)
136.186,136.653,85,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, ')')]",False,True,(fly
51.568,52.536,85,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, ')')]",True,False,out)
51.101,51.568,85,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, ')')]",False,True,(fly
136.653,137.588,7,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, ')')]",True,False,out)
136.186,136.653,7,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, ')')]",False,True,(fly
51.568,52.536,7,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, ')')]",True,False,out)
51.101,51.568,7,(flyout),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, ')')]",False,True,(fly
278.061,279.563,85,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'a'), (2, 'r'), (2, 'a'), (2, 'w'), (2, 'a'), (2, 'y'), (2, ')')]",True,False,way)
276.793,278.061,85,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'a'), (2, 'r'), (2, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,a
275.692,276.793,85,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'a'), (2, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,far
275.192,275.692,85,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'a'), (3, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,fly
274.725,275.192,85,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'a'), (3, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,out
274.258,274.725,85,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'a'), (3, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,True,(fly
278.061,279.563,7,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'a'), (2, 'r'), (2, 'a'), (2, 'w'), (2, 'a'), (2, 'y'), (2, ')')]",True,False,way)
276.793,278.061,7,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'a'), (2, 'r'), (2, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,a
275.692,276.793,7,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'a'), (2, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,far
275.192,275.692,7,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'a'), (3, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,fly
274.725,275.192,7,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'a'), (3, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,False,out
274.258,274.725,7,(flyoutflyfaraway),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'a'), (3, 'r'), (3, 'a'), (3, 'w'), (3, 'a'), (3, 'y'), (3, ')')]",False,True,(fly
256.173,257.14,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
255.839,256.173,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,fly
254.905,255.839,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,out
254.571,254.905,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
94.912,95.846,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
94.578,94.912,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,fly
93.644,94.578,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,out
93.31,93.644,85,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
256.173,257.14,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
255.839,256.173,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,fly
254.905,255.839,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,out
254.571,254.905,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
94.912,95.846,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, ')')]",True,False,free)
94.578,94.912,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,fly
93.644,94.578,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,False,out
93.31,93.644,7,(flyoutflyfree),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (3, 'o'), (3, 'u'), (3, 't'), (3, 'f'), (3, 'l'), (3, 'y'), (3, 'f'), (3, 'r'), (3, 'e'), (3, 'e'), (3, ')')]",False,True,(fly
271.755,272.99,85,(flyoutflyfreeflyhighrightnowoh),"[(2, '('), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'o'), (2, 'u'), (2, 't'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'f'), (2, 'r'), (2, 'e'), (2, 'e'), (2, 'f'), (2, 'l'), (2, 'y'), (2, 'h'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 'r'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, 'n'), (2, 'o'), (2, 'w'), (2, 'o'), (2, 'h'), (2, ')')]",True,False,oh)
