start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
117.258,118.092,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (1, 'ほ'), (1, 'う')]",False,True,True,True,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (1, 'ほ'), (1, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (1, 'ほ'), (6, 'う')]",う
116.991,117.258,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (1, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (1, 'ほ'), (1, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (6, 'ほ'), (6, 'う')]",ほ
116.724,116.991,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (1, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",ま
116.457,116.724,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (1, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",い
116.357,116.457,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (1, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",ま
116.19,116.357,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (1, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",あ
115.322,116.19,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (6, 'な'), (6, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",なぁ
114.822,115.322,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (6, 'な'), (6, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (6, 'い'), (6, 'い'), (6, 'な'), (6, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",いい
114.288,114.822,0,あぁいいなぁあまいまほう,"[(1, 'あ'), (1, 'ぁ'), (6, 'い'), (6, 'い'), (6, 'な'), (6, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]",False,False,False,False,True,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (6, 'な'), (6, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, '甘'), (1, 'い'), (1, '魔'), (1, '法')]",あぁ
116.991,118.092,-1,あぁいいなぁ甘い魔法,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, '甘'), (1, 'い'), (1, '魔'), (1, '法')]",True,True,True,True,False,"[(1, 'あ'), (1, 'ぁ'), (6, 'い'), (6, 'い'), (6, 'な'), (6, 'ぁ'), (6, 'あ'), (6, 'ま'), (6, 'い'), (6, 'ま'), (6, 'ほ'), (6, 'う')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, '甘'), (1, 'い'), (1, '魔'), (6, '法')]",法
116.724,116.991,-1,あぁいいなぁ甘い魔法,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, '甘'), (1, 'い'), (1, '魔'), (6, '法')]",False,False,False,False,False,"[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, '甘'), (1, 'い'), (1, '魔'), (1, '法')]","[(1, 'あ'), (1, 'ぁ'), (1, 'い'), (1, 'い'), (1, 'な'), (1, 'ぁ'), (1, '甘'), (1, 'い'), (6, '魔'), (6, '法')]",魔
