start,end,line,unformatted,segments,ref_start,ref_end,token
47.464,48.732,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (2, 'に'), (2, 'く'), (2, 'ら'), (2, 'い'), (2, 'ま'), (2, 'ま')]",True,False,ま
47.231,47.464,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (2, 'に'), (2, 'く'), (2, 'ら'), (2, 'い'), (2, 'ま'), (1, 'ま')]",False,False,ま
46.697,47.231,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (2, 'に'), (2, 'く'), (2, 'ら'), (2, 'い'), (1, 'ま'), (1, 'ま')]",False,False,い
46.196,46.697,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (2, 'に'), (2, 'く'), (2, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,ら
45.996,46.196,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (2, 'に'), (2, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,く
45.662,45.996,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (2, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,に
45.462,45.662,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (2, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,ん
45.295,45.462,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (2, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,え
45.095,45.295,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (2, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,い
44.962,45.095,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (2, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,え
44.595,44.962,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (2, 'き'), (2, 'ゃ'), (1, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,きゃ
44.428,44.595,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (2, 'な'), (1, 'き'), (1, 'ゃ'), (1, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,な
44.294,44.428,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (2, 'い'), (1, 'な'), (1, 'き'), (1, 'ゃ'), (1, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,い
43.927,44.294,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (2, 'が'), (1, 'い'), (1, 'な'), (1, 'き'), (1, 'ゃ'), (1, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,が
43.26,43.927,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (2, 'た'), (1, 'が'), (1, 'い'), (1, 'な'), (1, 'き'), (1, 'ゃ'), (1, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,た
43.027,43.26,0,あなたがいなきゃえいえんにくらいまま,"[(2, 'あ'), (2, 'な'), (1, 'た'), (1, 'が'), (1, 'い'), (1, 'な'), (1, 'き'), (1, 'ゃ'), (1, 'え'), (1, 'い'), (1, 'え'), (1, 'ん'), (1, 'に'), (1, 'く'), (1, 'ら'), (1, 'い'), (1, 'ま'), (1, 'ま')]",False,False,な
