start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
193.41,196.246,92,bass:須長和広,"[(4, 'b'), (4, 'a'), (4, 's'), (4, 's'), (4, ':'), (4, '須'), (4, '長'), (4, '和'), (4, '広')]",False,True,True,True,True,"[(4, 'b'), (4, 'a'), (4, 's'), (4, 's'), (4, ':'), (4, '須'), (4, '長'), (4, '和'), (4, '広')]","[(4, 'd'), (4, 'r'), (4, 'u'), (4, 'm'), (4, 's'), (4, ':'), (4, 'm'), (4, 'a'), (4, 's'), (4, 'u'), (4, 'k'), (4, 'e')]",bass:須長和広
196.246,199.049,92,drums:masuke,"[(4, 'd'), (4, 'r'), (4, 'u'), (4, 'm'), (4, 's'), (4, ':'), (4, 'm'), (4, 'a'), (4, 's'), (4, 'u'), (4, 'k'), (4, 'e')]",True,True,False,True,True,"[(4, 'b'), (4, 'a'), (4, 's'), (4, 's'), (4, ':'), (4, '須'), (4, '長'), (4, '和'), (4, '広')]","[(4, 'g'), (4, 'u'), (4, 'i'), (4, 't'), (4, 'a'), (4, 'r'), (4, ':'), (4, '三'), (4, '代'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]",drums:masuke
190.574,193.41,92,guitar:三代(hifumiinc.),"[(4, 'g'), (4, 'u'), (4, 'i'), (4, 't'), (4, 'a'), (4, 'r'), (4, ':'), (4, '三'), (4, '代'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]",True,True,False,True,True,"[(4, 'd'), (4, 'r'), (4, 'u'), (4, 'm'), (4, 's'), (4, ':'), (4, 'm'), (4, 'a'), (4, 's'), (4, 'u'), (4, 'k'), (4, 'e')]","[(4, 'm'), (4, 'i'), (4, 'x'), (4, 'i'), (4, 'n'), (4, 'g'), (4, 'e'), (4, 'n'), (4, 'g'), (4, 'i'), (4, 'n'), (4, 'e'), (4, 'e'), (4, 'r'), (4, ':'), (4, '石'), (4, '塚'), (4, '陽'), (4, '大'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]",guitar:三代(hifumiinc.)
201.885,204.655,92,mixingengineer:石塚陽大(hifumiinc.),"[(4, 'm'), (4, 'i'), (4, 'x'), (4, 'i'), (4, 'n'), (4, 'g'), (4, 'e'), (4, 'n'), (4, 'g'), (4, 'i'), (4, 'n'), (4, 'e'), (4, 'e'), (4, 'r'), (4, ':'), (4, '石'), (4, '塚'), (4, '陽'), (4, '大'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]",True,True,False,True,True,"[(4, 'g'), (4, 'u'), (4, 'i'), (4, 't'), (4, 'a'), (4, 'r'), (4, ':'), (4, '三'), (4, '代'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]","[(4, 'm'), (4, 'o'), (4, 'v'), (4, 'i'), (4, 'e'), (4, ':'), (4, 'こ'), (4, 'ん'), (4, 'ぶ')]",mixingengineer:石塚陽大(hifumiinc.)
207.491,210.327,92,movie:こんぶ,"[(4, 'm'), (4, 'o'), (4, 'v'), (4, 'i'), (4, 'e'), (4, ':'), (4, 'こ'), (4, 'ん'), (4, 'ぶ')]",True,True,False,True,True,"[(4, 'm'), (4, 'i'), (4, 'x'), (4, 'i'), (4, 'n'), (4, 'g'), (4, 'e'), (4, 'n'), (4, 'g'), (4, 'i'), (4, 'n'), (4, 'e'), (4, 'e'), (4, 'r'), (4, ':'), (4, '石'), (4, '塚'), (4, '陽'), (4, '大'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]","[(4, 'r'), (4, 'e'), (4, 'c'), (4, 'o'), (4, 'r'), (4, 'd'), (4, 'i'), (4, 'n'), (4, 'g'), (4, 'e'), (4, 'n'), (4, 'g'), (4, 'i'), (4, 'n'), (4, 'e'), (4, 'e'), (4, 'r'), (4, ':'), (4, '石'), (4, '塚'), (4, '陽'), (4, '大'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]",movie:こんぶ
199.049,201.885,92,recordingengineer:石塚陽大(hifumiinc.),"[(4, 'r'), (4, 'e'), (4, 'c'), (4, 'o'), (4, 'r'), (4, 'd'), (4, 'i'), (4, 'n'), (4, 'g'), (4, 'e'), (4, 'n'), (4, 'g'), (4, 'i'), (4, 'n'), (4, 'e'), (4, 'e'), (4, 'r'), (4, ':'), (4, '石'), (4, '塚'), (4, '陽'), (4, '大'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]",True,True,False,True,True,"[(4, 'm'), (4, 'o'), (4, 'v'), (4, 'i'), (4, 'e'), (4, ':'), (4, 'こ'), (4, 'ん'), (4, 'ぶ')]","[(4, 'v'), (4, 'i'), (4, 'o'), (4, 'l'), (4, 'i'), (4, 'n'), (4, 's'), (4, ':'), (4, 'm'), (4, 'a'), (4, 'r'), (4, 'i'), (4, 'n'), (4, 'a')]",recordingengineer:石塚陽大(hifumiinc.)
187.738,190.574,85,violins:marina,"[(4, 'v'), (4, 'i'), (4, 'o'), (4, 'l'), (4, 'i'), (4, 'n'), (4, 's'), (4, ':'), (4, 'm'), (4, 'a'), (4, 'r'), (4, 'i'), (4, 'n'), (4, 'a')]",True,True,True,True,True,"[(4, 'r'), (4, 'e'), (4, 'c'), (4, 'o'), (4, 'r'), (4, 'd'), (4, 'i'), (4, 'n'), (4, 'g'), (4, 'e'), (4, 'n'), (4, 'g'), (4, 'i'), (4, 'n'), (4, 'e'), (4, 'e'), (4, 'r'), (4, ':'), (4, '石'), (4, '塚'), (4, '陽'), (4, '大'), (4, '('), (4, 'h'), (4, 'i'), (4, 'f'), (4, 'u'), (4, 'm'), (4, 'i'), (4, 'i'), (4, 'n'), (4, 'c'), (4, '.'), (4, ')')]","[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (1, 'い'), (1, 'う')]",violins:marina
114.364,116.467,0,「みらい」ってものはまばゆいほどかがやいたという,"[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (1, 'い'), (1, 'う')]",True,True,True,True,False,"[(4, 'v'), (4, 'i'), (4, 'o'), (4, 'l'), (4, 'i'), (4, 'n'), (4, 's'), (4, ':'), (4, 'm'), (4, 'a'), (4, 'r'), (4, 'i'), (4, 'n'), (4, 'a')]","[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (1, 'い'), (3, 'う')]",う
114.131,114.364,0,「みらい」ってものはまばゆいほどかがやいたという,"[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (1, 'い'), (3, 'う')]",False,False,False,False,False,"[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (1, 'い'), (1, 'う')]","[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (3, 'い'), (3, 'う')]",い
113.997,114.131,0,「みらい」ってものはまばゆいほどかがやいたという,"[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (3, 'い'), (3, 'う')]",False,False,False,False,False,"[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (1, 'と'), (1, 'い'), (3, 'う')]","[(4, '「'), (1, 'み'), (1, 'ら'), (1, 'い'), (4, '」'), (1, 'っ'), (1, 'て'), (1, 'も'), (1, 'の'), (1, 'は'), (1, 'ま'), (1, 'ば'), (1, 'ゆ'), (1, 'い'), (1, 'ほ'), (1, 'ど'), (1, 'か'), (1, 'が'), (1, 'や'), (1, 'い'), (1, 'た'), (3, 'と'), (3, 'い'), (3, 'う')]",と
