start,end,line,unformatted,segments,ref_start,ref_end,token
188.839,190.507,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (2, 'い'), (2, 'か'), (2, 'が'), (2, '？')]",True,False,が？
188.639,188.839,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (2, 'い'), (2, 'か'), (3, 'が'), (3, '？')]",False,False,か
188.438,188.639,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (2, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,い
188.071,188.438,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,は
187.871,188.071,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (3, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,じ
187.504,187.871,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (3, 'じ'), (3, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,あ
187.304,187.504,92,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (3, 'あ'), (3, 'じ'), (3, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,True,...お
188.839,190.507,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (2, 'い'), (2, 'か'), (2, 'が'), (2, '？')]",True,False,が？
188.639,188.839,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (2, 'い'), (2, 'か'), (3, 'が'), (3, '？')]",False,False,か
188.438,188.639,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (2, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,い
188.071,188.438,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (2, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,は
187.871,188.071,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (2, 'じ'), (3, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,じ
187.504,187.871,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (2, 'あ'), (3, 'じ'), (3, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,False,あ
187.304,187.504,0,...おあじはいかが？,"[(2, '.'), (2, '.'), (2, '.'), (2, 'お'), (3, 'あ'), (3, 'じ'), (3, 'は'), (3, 'い'), (3, 'か'), (3, 'が'), (3, '？')]",False,True,...お
74.792,76.326,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (2, 'る'), (2, 'b'), (2, 'a'), (2, 'b'), (2, 'y')]",True,False,by
74.425,74.792,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (2, 'る'), (2, 'b'), (2, 'a'), (3, 'b'), (3, 'y')]",False,False,ba
74.224,74.425,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (2, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,る
74.024,74.224,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,ぎ
73.857,74.024,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,す
73.657,73.857,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,ま
73.49,73.657,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (3, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,ま
73.29,73.49,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (3, 'ま'), (3, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,が
73.09,73.29,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (3, 'が'), (3, 'ま'), (3, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,わ
72.723,73.09,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (3, 'わ'), (3, 'が'), (3, 'ま'), (3, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,boy
72.356,72.723,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (3, 'b'), (3, 'o'), (3, 'y'), (3, 'わ'), (3, 'が'), (3, 'ま'), (3, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,my
71.989,72.356,92,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (3, 'm'), (3, 'y'), (3, 'b'), (3, 'o'), (3, 'y'), (3, 'わ'), (3, 'が'), (3, 'ま'), (3, 'ま'), (3, 'す'), (3, 'ぎ'), (3, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,True,be
74.792,76.326,0,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (2, 'る'), (2, 'b'), (2, 'a'), (2, 'b'), (2, 'y')]",True,False,by
74.425,74.792,0,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (2, 'る'), (2, 'b'), (2, 'a'), (3, 'b'), (3, 'y')]",False,False,ba
74.224,74.425,0,bemyboyわがまますぎるbaby,"[(2, 'b'), (2, 'e'), (2, 'm'), (2, 'y'), (2, 'b'), (2, 'o'), (2, 'y'), (2, 'わ'), (2, 'が'), (2, 'ま'), (2, 'ま'), (2, 'す'), (2, 'ぎ'), (2, 'る'), (3, 'b'), (3, 'a'), (3, 'b'), (3, 'y')]",False,False,る
