start,end,line,unformatted,segments,token,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments
177.327,177.694,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",な,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
176.96,177.327,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",い,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
176.593,176.96,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",か,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
176.193,176.593,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",し,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
175.826,176.193,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",み,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
175.092,175.826,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",き,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
174.725,175.092,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",が,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
174.358,174.725,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",の,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (3, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
173.957,174.358,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",る,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (3, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
173.557,173.957,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",せ,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (3, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
173.19,173.557,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",<dupe>,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (3, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
173.023,173.19,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",直,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
172.456,173.023,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",て,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
172.289,172.456,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",し,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
171.889,172.289,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",う,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (2, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
171.722,171.889,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (2, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",ど,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (2, 'ど'), (2, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
171.522,171.722,-1,ああ、どうして直せるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (2, 'ど'), (2, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",ああ、,False,False,False,False,True,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (2, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (3, 'ん'), (3, 'だ'), (3, '？')]"
83.233,83.967,-1,ああ、どうして選べるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (3, 'ん'), (3, 'だ'), (3, '？')]",だ？,True,True,False,True,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (2, 'ど'), (2, 'う'), (2, 'し'), (2, 'て'), (2, '直'), (2, 'せ'), (2, 'る'), (2, 'の'), (2, 'が'), (2, 'き'), (2, 'み'), (2, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (3, 'ん'), (2, 'だ'), (2, '？')]"
82.466,83.233,-1,ああ、どうして選べるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (3, 'ん'), (2, 'だ'), (2, '？')]",ん,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (3, 'ん'), (3, 'だ'), (3, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
81.732,82.466,-1,ああ、どうして選べるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",い,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (3, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
81.331,81.732,-1,ああ、どうして選べるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",な,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (3, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
80.964,81.331,-1,ああ、どうして選べるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",い,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (3, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
80.597,80.964,-1,ああ、どうして選べるのがきみしかいないんだ？,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]",か,False,False,False,False,False,"[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (3, 'か'), (3, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]","[(3, 'あ'), (3, 'あ'), (3, '、'), (3, 'ど'), (3, 'う'), (3, 'し'), (3, 'て'), (3, '選'), (3, 'べ'), (3, 'る'), (3, 'の'), (3, 'が'), (3, 'き'), (3, 'み'), (3, 'し'), (2, 'か'), (2, 'い'), (2, 'な'), (2, 'い'), (2, 'ん'), (2, 'だ'), (2, '？')]"
