start,end,line,unformatted,segments,ref_start,ref_end,token
159.576,159.81,0,(あんさー！),"[(1, '('), (16, 'あ'), (37, 'ん'), (55, 'さ'), (72, 'ー'), (91, '！'), (108, ')')]",True,False,さー！)
159.376,159.576,0,(あんさー！),"[(1, '('), (16, 'あ'), (37, 'ん'), (110, 'さ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(あん
58.175,58.409,0,(あんさー！),"[(1, '('), (1, 'あ'), (1, 'ん'), (1, 'さ'), (1, 'ー'), (1, '！'), (1, ')')]",True,False,さー！)
57.975,58.175,0,(あんさー！),"[(1, '('), (1, 'あ'), (1, 'ん'), (110, 'さ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(あん
70.02,70.254,0,(おいらー！),"[(1, '('), (16, 'お'), (37, 'い'), (55, 'ら'), (72, 'ー'), (91, '！'), (108, ')')]",True,False,らー！)
69.82,70.02,0,(おいらー！),"[(1, '('), (16, 'お'), (37, 'い'), (110, 'ら'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(おい
157.941,158.142,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (55, 'ち'), (69, 'ょ'), (81, 'ん'), (97, '！'), (108, ')')]",True,False,ちょん！)
157.708,157.941,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (110, 'ち'), (110, 'ょ'), (110, 'ん'), (110, '！'), (110, ')')]",False,True,(くえす
56.507,56.74,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (55, 'ち'), (69, 'ょ'), (81, 'ん'), (97, '！'), (108, ')')]",True,False,ちょん！)
56.306,56.507,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (110, 'ち'), (110, 'ょ'), (110, 'ん'), (110, '！'), (110, ')')]",False,True,(くえす
44.461,45.095,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (1, 'ふ'), (1, 'め'), (1, 'い'), (1, 'り'), (1, 'ょ'), (1, 'う'), (1, ')')]",True,False,りょう)
44.061,44.461,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (1, 'ふ'), (1, 'め'), (1, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,めい
43.927,44.061,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (1, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,ふ
43.627,43.927,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (110, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,is
43.193,43.627,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (110, 'i'), (110, 's'), (110, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,しょう
42.793,43.193,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (110, 'し'), (110, 'ょ'), (110, 'う'), (110, 'i'), (110, 's'), (110, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,True,(けん
132.349,132.883,0,(じょうけんisめいりょう),"[(108, '('), (108, 'じ'), (108, 'ょ'), (108, 'う'), (108, 'け'), (108, 'ん'), (108, 'i'), (108, 's'), (108, 'め'), (108, 'い'), (108, 'り'), (108, 'ょ'), (108, 'う'), (108, ')')]",True,False,りょう)
131.915,132.349,0,(じょうけんisめいりょう),"[(108, '('), (108, 'じ'), (108, 'ょ'), (108, 'う'), (108, 'け'), (108, 'ん'), (108, 'i'), (108, 's'), (108, 'め'), (108, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,めい
131.482,131.915,0,(じょうけんisめいりょう),"[(108, '('), (108, 'じ'), (108, 'ょ'), (108, 'う'), (108, 'け'), (108, 'ん'), (108, 'i'), (108, 's'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,is
131.048,131.482,0,(じょうけんisめいりょう),"[(108, '('), (108, 'じ'), (108, 'ょ'), (108, 'う'), (108, 'け'), (108, 'ん'), (110, 'i'), (110, 's'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,けん
130.647,131.048,0,(じょうけんisめいりょう),"[(108, '('), (108, 'じ'), (108, 'ょ'), (108, 'う'), (110, 'け'), (110, 'ん'), (110, 'i'), (110, 's'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,True,(じょう
171.388,171.655,0,(ぴたごらす！),"[(1, '('), (15, 'ぴ'), (32, 'た'), (47, 'ご'), (62, 'ら'), (77, 'す'), (94, '！'), (108, ')')]",True,False,らす！)
171.321,171.388,0,(ぴたごらす！),"[(1, '('), (15, 'ぴ'), (32, 'た'), (47, 'ご'), (110, 'ら'), (110, 'す'), (110, '！'), (110, ')')]",False,False,ご
171.221,171.321,0,(ぴたごらす！),"[(1, '('), (15, 'ぴ'), (32, 'た'), (110, 'ご'), (110, 'ら'), (110, 'す'), (110, '！'), (110, ')')]",False,False,た
171.121,171.221,0,(ぴたごらす！),"[(1, '('), (15, 'ぴ'), (110, 'た'), (110, 'ご'), (110, 'ら'), (110, 'す'), (110, '！'), (110, ')')]",False,True,(ぴ
71.722,71.955,0,(ふぇるまー！),"[(1, '('), (15, 'ふ'), (32, 'ぇ'), (47, 'る'), (62, 'ま'), (77, 'ー'), (94, '！'), (108, ')')]",True,False,まー！)
71.522,71.722,0,(ふぇるまー！),"[(1, '('), (15, 'ふ'), (32, 'ぇ'), (47, 'る'), (110, 'ま'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(ふぇる
173.123,173.323,0,(りーまん！),"[(1, '('), (16, 'り'), (37, 'ー'), (55, 'ま'), (72, 'ん'), (91, '！'), (108, ')')]",True,False,まん！)
172.89,173.123,0,(りーまん！),"[(1, '('), (16, 'り'), (37, 'ー'), (110, 'ま'), (110, 'ん'), (110, '！'), (110, ')')]",False,True,(りー
159.576,159.81,-1,(アンサー！),"[(1, '('), (16, 'ア'), (37, 'ン'), (55, 'サ'), (72, 'ー'), (91, '！'), (108, ')')]",True,False,サー！)
159.376,159.576,-1,(アンサー！),"[(1, '('), (16, 'ア'), (37, 'ン'), (110, 'サ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(アン
58.175,58.409,-1,(アンサー！),"[(1, '('), (1, 'ア'), (1, 'ン'), (1, 'サ'), (1, 'ー'), (1, '！'), (1, ')')]",True,False,サー！)
57.975,58.175,-1,(アンサー！),"[(1, '('), (1, 'ア'), (1, 'ン'), (110, 'サ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(アン
70.02,70.254,-1,(オイラー！),"[(1, '('), (16, 'オ'), (37, 'イ'), (55, 'ラ'), (72, 'ー'), (91, '！'), (108, ')')]",True,False,ラー！)
69.82,70.02,-1,(オイラー！),"[(1, '('), (16, 'オ'), (37, 'イ'), (110, 'ラ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(オイ
157.941,158.142,-1,(クエスチョン！),"[(1, '('), (12, 'ク'), (28, 'エ'), (40, 'ス'), (55, 'チ'), (69, 'ョ'), (81, 'ン'), (97, '！'), (108, ')')]",True,False,チョン！)
