start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
193.61,194.02,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]",False,True,True,True,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ま!)
193.41,193.61,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",さ
193.21,193.41,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ね
193.0,193.21,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",と
192.6,193.0,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",こ
192.0,192.6,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ね!
191.61,192.0,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",と
191.22,191.61,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,True,"[(2, '('), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]",(こ
187.22,187.58,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]",True,False,False,True,False,"[(2, '('), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ま!)
187.02,187.22,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",さ
186.82,187.02,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ね
186.61,186.82,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",と
186.21,186.61,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",こ
185.61,186.21,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ね!
185.22,185.61,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",と
184.81,185.22,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,True,"[(2, '('), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]",(こ
180.82,181.2,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]",True,False,False,True,False,"[(2, '('), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, '!'), (1, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ま!)
180.62,180.82,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (2, 'ま'), (2, '!'), (2, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",さ
180.42,180.62,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",ね
180.21,180.42,-1,(ことね!ことねさま!),"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",False,False,False,False,False,"[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (2, 'と'), (2, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]","[(2, '('), (2, 'こ'), (2, 'と'), (2, 'ね'), (2, '!'), (2, 'こ'), (1, 'と'), (1, 'ね'), (1, 'さ'), (1, 'ま'), (1, '!'), (1, ')')]",と
