start,end,line,unformatted,segments,ref_start,ref_end,token
91.375,93.644,92,illust:quasarcake,"[(1, 'i'), (1, 'l'), (1, 'l'), (1, 'u'), (1, 's'), (1, 't'), (1, ':'), (1, 'q'), (1, 'u'), (1, 'a'), (1, 's'), (1, 'a'), (1, 'r'), (1, 'c'), (1, 'a'), (1, 'k'), (1, 'e')]",True,True,illust:quasarcake
89.073,91.375,92,mix:ourokronii,"[(1, 'm'), (1, 'i'), (1, 'x'), (1, ':'), (1, 'o'), (1, 'u'), (1, 'r'), (1, 'o'), (1, 'k'), (1, 'r'), (1, 'o'), (1, 'n'), (1, 'i'), (1, 'i')]",True,True,mix:ourokronii
93.644,95.946,92,movie:ebiebibeam,"[(1, 'm'), (1, 'o'), (1, 'v'), (1, 'i'), (1, 'e'), (1, ':'), (1, 'e'), (1, 'b'), (1, 'i'), (1, 'e'), (1, 'b'), (1, 'i'), (1, 'b'), (1, 'e'), (1, 'a'), (1, 'm')]",True,True,movie:ebiebibeam
45.229,45.662,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (3, 'を'), (1, 'な'), (1, 'ぐ'), (1, 'り'), (1, 'た'), (1, 'い')]",True,False,い
45.062,45.229,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (3, 'を'), (1, 'な'), (1, 'ぐ'), (1, 'り'), (1, 'た'), (4, 'い')]",False,False,た
44.895,45.062,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (3, 'を'), (1, 'な'), (1, 'ぐ'), (1, 'り'), (4, 'た'), (4, 'い')]",False,False,り
44.728,44.895,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (3, 'を'), (1, 'な'), (1, 'ぐ'), (4, 'り'), (4, 'た'), (4, 'い')]",False,False,ぐ
44.428,44.728,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (3, 'を'), (1, 'な'), (4, 'ぐ'), (4, 'り'), (4, 'た'), (4, 'い')]",False,False,な
44.128,44.428,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (3, 'を'), (4, 'な'), (4, 'ぐ'), (4, 'り'), (4, 'た'), (4, 'い')]",False,False,を
43.861,44.128,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (3, 'つ'), (4, 'を'), (4, 'な'), (4, 'ぐ'), (4, 'り'), (4, 'た'), (4, 'い')]",False,False,つ
43.56,43.861,0,あいつをなぐりたい,"[(3, 'あ'), (3, 'い'), (4, 'つ'), (4, 'を'), (4, 'な'), (4, 'ぐ'), (4, 'り'), (4, 'た'), (4, 'い')]",False,False,い
43.36,43.56,0,あいつをなぐりたい,"[(3, 'あ'), (4, 'い'), (4, 'つ'), (4, 'を'), (4, 'な'), (4, 'ぐ'), (4, 'り'), (4, 'た'), (4, 'い')]",False,True,あ
71.989,72.523,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (3, 'の'), (1, 'に'), (1, 'な'), (1, 'ま'), (1, 'り'), (1, 'を')]",True,False,を
71.822,71.989,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (3, 'の'), (1, 'に'), (1, 'な'), (1, 'ま'), (1, 'り'), (4, 'を')]",False,False,り
71.622,71.822,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (3, 'の'), (1, 'に'), (1, 'な'), (1, 'ま'), (4, 'り'), (4, 'を')]",False,False,ま
71.422,71.622,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (3, 'の'), (1, 'に'), (1, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,False,な
71.288,71.422,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (3, 'の'), (1, 'に'), (4, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,False,に
71.121,71.288,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (3, 'の'), (4, 'に'), (4, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,False,の
70.888,71.121,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (3, 'も'), (4, 'の'), (4, 'に'), (4, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,False,も
70.654,70.888,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (1, 'き'), (4, 'も'), (4, 'の'), (4, 'に'), (4, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,False,き
70.487,70.654,0,あしきものになまりを,"[(1, 'あ'), (1, 'し'), (4, 'き'), (4, 'も'), (4, 'の'), (4, 'に'), (4, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,False,し
70.287,70.487,0,あしきものになまりを,"[(1, 'あ'), (4, 'し'), (4, 'き'), (4, 'も'), (4, 'の'), (4, 'に'), (4, 'な'), (4, 'ま'), (4, 'り'), (4, 'を')]",False,True,あ
21.638,22.206,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (1, 'の'), (1, 'り'), (1, 'の'), (1, 'う'), (1, 'た'), (1, 'も'), (1, 'と'), (1, 'ど'), (1, 'か'), (1, 'な'), (1, 'い'), (1, 'こ'), (1, 'の'), (1, 'ま'), (1, 'ち'), (1, 'じ'), (1, 'ゃ'), (1, 'ぼ'), (1, 'う'), (1, 'り'), (1, 'ょ'), (1, 'く'), (1, 'が'), (1, 'お'), (1, 'に'), (1, 'あ'), (1, 'い'), (1, 'だ'), (1, 'ろ'), (1, 'う'), (1, 'ね')]",True,False,ね
21.505,21.638,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (1, 'の'), (1, 'り'), (1, 'の'), (1, 'う'), (1, 'た'), (1, 'も'), (1, 'と'), (1, 'ど'), (1, 'か'), (1, 'な'), (1, 'い'), (1, 'こ'), (1, 'の'), (1, 'ま'), (1, 'ち'), (1, 'じ'), (1, 'ゃ'), (1, 'ぼ'), (1, 'う'), (1, 'り'), (1, 'ょ'), (1, 'く'), (1, 'が'), (1, 'お'), (1, 'に'), (1, 'あ'), (1, 'い'), (1, 'だ'), (1, 'ろ'), (1, 'う'), (4, 'ね')]",False,False,う
21.338,21.505,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (1, 'の'), (1, 'り'), (1, 'の'), (1, 'う'), (1, 'た'), (1, 'も'), (1, 'と'), (1, 'ど'), (1, 'か'), (1, 'な'), (1, 'い'), (1, 'こ'), (1, 'の'), (1, 'ま'), (1, 'ち'), (1, 'じ'), (1, 'ゃ'), (1, 'ぼ'), (1, 'う'), (1, 'り'), (1, 'ょ'), (1, 'く'), (1, 'が'), (1, 'お'), (1, 'に'), (1, 'あ'), (1, 'い'), (1, 'だ'), (1, 'ろ'), (4, 'う'), (4, 'ね')]",False,False,ろ
21.171,21.338,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (1, 'の'), (1, 'り'), (1, 'の'), (1, 'う'), (1, 'た'), (1, 'も'), (1, 'と'), (1, 'ど'), (1, 'か'), (1, 'な'), (1, 'い'), (1, 'こ'), (1, 'の'), (1, 'ま'), (1, 'ち'), (1, 'じ'), (1, 'ゃ'), (1, 'ぼ'), (1, 'う'), (1, 'り'), (1, 'ょ'), (1, 'く'), (1, 'が'), (1, 'お'), (1, 'に'), (1, 'あ'), (1, 'い'), (1, 'だ'), (4, 'ろ'), (4, 'う'), (4, 'ね')]",False,False,だ
21.038,21.171,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (1, 'の'), (1, 'り'), (1, 'の'), (1, 'う'), (1, 'た'), (1, 'も'), (1, 'と'), (1, 'ど'), (1, 'か'), (1, 'な'), (1, 'い'), (1, 'こ'), (1, 'の'), (1, 'ま'), (1, 'ち'), (1, 'じ'), (1, 'ゃ'), (1, 'ぼ'), (1, 'う'), (1, 'り'), (1, 'ょ'), (1, 'く'), (1, 'が'), (1, 'お'), (1, 'に'), (1, 'あ'), (1, 'い'), (4, 'だ'), (4, 'ろ'), (4, 'う'), (4, 'ね')]",False,False,い
20.938,21.038,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (1, 'の'), (1, 'り'), (1, 'の'), (1, 'う'), (1, 'た'), (1, 'も'), (1, 'と'), (1, 'ど'), (1, 'か'), (1, 'な'), (1, 'い'), (1, 'こ'), (1, 'の'), (1, 'ま'), (1, 'ち'), (1, 'じ'), (1, 'ゃ'), (1, 'ぼ'), (1, 'う'), (1, 'り'), (1, 'ょ'), (1, 'く'), (1, 'が'), (1, 'お'), (1, 'に'), (1, 'あ'), (4, 'い'), (4, 'だ'), (4, 'ろ'), (4, 'う'), (4, 'ね')]",False,False,あ
