start,end,line,unformatted,segments,ref_start,ref_end,common_number
39.757,40.391,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言葉があった')]",True,False,3
39.556,39.757,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言葉があっ'), (3, 'た')]",False,False,3
39.39,39.556,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言葉があ'), (3, 'った')]",False,False,3
39.223,39.39,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言葉が'), (3, 'あった')]",False,False,3
39.056,39.223,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言葉'), (3, 'があった')]",False,False,3
38.889,39.056,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言'), (3, '葉があった')]",False,False,3
38.722,38.889,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない言'), (3, '葉があった')]",False,False,3
38.555,38.722,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えない'), (3, '言葉があった')]",False,False,3
38.389,38.555,92,──ずっと言えない言葉があった,"[(1, '──ずっと言えな'), (3, 'い言葉があった')]",False,False,3
38.222,38.389,92,──ずっと言えない言葉があった,"[(1, '──ずっと言え'), (3, 'ない言葉があった')]",False,False,3
38.055,38.222,92,──ずっと言えない言葉があった,"[(1, '──ずっと言'), (3, 'えない言葉があった')]",False,False,3
37.554,38.055,92,──ずっと言えない言葉があった,"[(1, '──ずっと'), (3, '言えない言葉があった')]",False,False,3
37.388,37.554,92,──ずっと言えない言葉があった,"[(1, '──ずっ'), (3, 'と言えない言葉があった')]",False,False,3
37.221,37.388,92,──ずっと言えない言葉があった,"[(1, '──ず'), (3, 'っと言えない言葉があった')]",False,True,3
190.474,192.943,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろいんじゃないさ')]",True,False,3
190.307,190.474,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろいんじゃない'), (3, 'さ')]",False,False,3
190.107,190.307,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろいんじゃな'), (3, 'いさ')]",False,False,3
189.773,190.107,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろいんじゃ'), (3, 'ないさ')]",False,False,3
189.54,189.773,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろいん'), (3, 'じゃないさ')]",False,False,3
189.339,189.54,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろい'), (3, 'んじゃないさ')]",False,False,3
189.039,189.339,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひろ'), (3, 'いんじゃないさ')]",False,False,3
188.872,189.039,0,あえかなひろいんじゃないさ,"[(1, 'あえかなひ'), (3, 'ろいんじゃないさ')]",False,False,3
188.539,188.872,0,あえかなひろいんじゃないさ,"[(1, 'あえかな'), (3, 'ひろいんじゃないさ')]",False,False,3
188.205,188.539,0,あえかなひろいんじゃないさ,"[(1, 'あえか'), (3, 'なひろいんじゃないさ')]",False,False,3
187.871,188.205,0,あえかなひろいんじゃないさ,"[(1, 'あえ'), (3, 'かなひろいんじゃないさ')]",False,False,3
187.704,187.871,0,あえかなひろいんじゃないさ,"[(1, 'あ'), (3, 'えかなひろいんじゃないさ')]",False,True,3
190.474,192.943,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロインじゃないさ')]",True,False,3
190.307,190.474,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロインじゃない'), (3, 'さ')]",False,False,3
190.107,190.307,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロインじゃな'), (3, 'いさ')]",False,False,3
189.773,190.107,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロインじゃ'), (3, 'ないさ')]",False,False,3
189.54,189.773,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロイン'), (3, 'じゃないさ')]",False,False,3
189.339,189.54,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロイ'), (3, 'ンじゃないさ')]",False,False,3
189.039,189.339,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒロ'), (3, 'インじゃないさ')]",False,False,3
188.872,189.039,92,あえかなヒロインじゃないさ,"[(1, 'あえかなヒ'), (3, 'ロインじゃないさ')]",False,False,3
188.539,188.872,92,あえかなヒロインじゃないさ,"[(1, 'あえかな'), (3, 'ヒロインじゃないさ')]",False,False,3
188.205,188.539,92,あえかなヒロインじゃないさ,"[(1, 'あえか'), (3, 'なヒロインじゃないさ')]",False,False,3
187.871,188.205,92,あえかなヒロインじゃないさ,"[(1, 'あえ'), (3, 'かなヒロインじゃないさ')]",False,False,3
187.704,187.871,92,あえかなヒロインじゃないさ,"[(1, 'あ'), (3, 'えかなヒロインじゃないさ')]",False,True,3
66.35,67.551,0,あけないでいて,"[(1, 'あけないでいて')]",True,False,3
66.183,66.35,0,あけないでいて,"[(1, 'あけないでい'), (3, 'て')]",False,False,3
66.016,66.183,0,あけないでいて,"[(1, 'あけないで'), (3, 'いて')]",False,False,3
65.716,66.016,0,あけないでいて,"[(1, 'あけない'), (3, 'でいて')]",False,False,3
65.516,65.716,0,あけないでいて,"[(1, 'あけな'), (3, 'いでいて')]",False,False,3
65.182,65.516,0,あけないでいて,"[(1, 'あけ'), (3, 'ないでいて')]",False,False,3
65.015,65.182,0,あけないでいて,"[(1, 'あ'), (3, 'けないでいて')]",False,True,3
148.599,150.1,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこないままでいて')]",True,False,3
148.432,148.599,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこないままでい'), (3, 'て')]",False,False,3
148.265,148.432,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこないままで'), (3, 'いて')]",False,False,3
147.898,148.265,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこないまま'), (3, 'でいて')]",False,False,3
147.764,147.898,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこないま'), (3, 'までいて')]",False,False,3
147.598,147.764,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこない'), (3, 'ままでいて')]",False,False,3
147.397,147.598,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこな'), (3, 'いままでいて')]",False,False,3
147.231,147.397,0,あしたなんてこないままでいて,"[(1, 'あしたなんてこ'), (3, 'ないままでいて')]",False,False,3
145.896,147.231,0,あしたなんてこないままでいて,"[(1, 'あしたなんて'), (3, 'こないままでいて')]",False,False,3
145.562,145.896,0,あしたなんてこないままでいて,"[(1, 'あしたなん'), (3, 'てこないままでいて')]",False,False,3
145.229,145.562,0,あしたなんてこないままでいて,"[(1, 'あしたな'), (3, 'んてこないままでいて')]",False,False,3
145.062,145.229,0,あしたなんてこないままでいて,"[(1, 'あした'), (3, 'なんてこないままでいて')]",False,False,3
144.728,145.062,0,あしたなんてこないままでいて,"[(1, 'あし'), (3, 'たなんてこないままでいて')]",False,False,3
144.561,144.728,0,あしたなんてこないままでいて,"[(1, 'あ'), (3, 'したなんてこないままでいて')]",False,True,3
227.811,228.178,0,ありったけのかがやきで,"[(1, 'ありったけのかがやきで')]",True,False,3
227.711,227.811,0,ありったけのかがやきで,"[(1, 'ありったけのかがやき'), (3, 'で')]",False,False,3
227.477,227.711,0,ありったけのかがやきで,"[(1, 'ありったけのかがや'), (3, 'きで')]",False,False,3
227.144,227.477,0,ありったけのかがやきで,"[(1, 'ありったけのかが'), (3, 'やきで')]",False,False,3
226.81,227.144,0,ありったけのかがやきで,"[(1, 'ありったけのか'), (3, 'がやきで')]",False,False,3
226.643,226.81,0,ありったけのかがやきで,"[(1, 'ありったけの'), (3, 'かがやきで')]",False,False,3
226.31,226.643,0,ありったけのかがやきで,"[(1, 'ありったけ'), (3, 'のかがやきで')]",False,False,3
225.943,226.31,0,ありったけのかがやきで,"[(1, 'ありった'), (3, 'けのかがやきで')]",False,False,3
225.809,225.943,0,ありったけのかがやきで,"[(1, 'ありっ'), (3, 'たけのかがやきで')]",False,False,3
225.642,225.809,0,ありったけのかがやきで,"[(1, 'あり'), (3, 'ったけのかがやきで')]",False,False,3
225.475,225.642,0,ありったけのかがやきで,"[(1, 'あ'), (3, 'りったけのかがやきで')]",False,False,3
97.047,97.381,0,ありったけのかがやきで,"[(1, 'ありったけのかがやきで')]",False,False,3
96.914,97.047,0,ありったけのかがやきで,"[(1, 'ありったけのかがやき'), (3, 'で')]",False,False,3
96.68,96.914,0,ありったけのかがやきで,"[(1, 'ありったけのかがや'), (3, 'きで')]",False,False,3
96.346,96.68,0,ありったけのかがやきで,"[(1, 'ありったけのかが'), (3, 'やきで')]",False,False,3
96.013,96.346,0,ありったけのかがやきで,"[(1, 'ありったけのか'), (3, 'がやきで')]",False,False,3
95.846,96.013,0,ありったけのかがやきで,"[(1, 'ありったけの'), (3, 'かがやきで')]",False,False,3
95.512,95.846,0,ありったけのかがやきで,"[(1, 'ありったけ'), (3, 'のかがやきで')]",False,False,3
95.145,95.512,0,ありったけのかがやきで,"[(1, 'ありった'), (3, 'けのかがやきで')]",False,False,3
95.012,95.145,0,ありったけのかがやきで,"[(1, 'ありっ'), (3, 'たけのかがやきで')]",False,False,3
94.845,95.012,0,ありったけのかがやきで,"[(1, 'あり'), (3, 'ったけのかがやきで')]",False,False,3
94.678,94.845,0,ありったけのかがやきで,"[(1, 'あ'), (3, 'りったけのかがやきで')]",False,True,3
227.811,228.178,92,ありったけの輝きで,"[(1, 'ありったけの輝きで')]",True,False,3
227.711,227.811,92,ありったけの輝きで,"[(1, 'ありったけの輝き'), (3, 'で')]",False,False,3
227.477,227.711,92,ありったけの輝きで,"[(1, 'ありったけの輝'), (3, 'きで')]",False,False,3
227.144,227.477,92,ありったけの輝きで,"[(1, 'ありったけの輝'), (3, 'きで')]",False,False,3
226.81,227.144,92,ありったけの輝きで,"[(1, 'ありったけの輝'), (3, 'きで')]",False,False,3
226.643,226.81,92,ありったけの輝きで,"[(1, 'ありったけの'), (3, '輝きで')]",False,False,3
226.31,226.643,92,ありったけの輝きで,"[(1, 'ありったけ'), (3, 'の輝きで')]",False,False,3
225.943,226.31,92,ありったけの輝きで,"[(1, 'ありった'), (3, 'けの輝きで')]",False,False,3
225.809,225.943,92,ありったけの輝きで,"[(1, 'ありっ'), (3, 'たけの輝きで')]",False,False,3
225.642,225.809,92,ありったけの輝きで,"[(1, 'あり'), (3, 'ったけの輝きで')]",False,False,3
225.475,225.642,92,ありったけの輝きで,"[(1, 'あ'), (3, 'りったけの輝きで')]",False,False,3
97.047,97.381,92,ありったけの輝きで,"[(1, 'ありったけの輝きで')]",False,False,3
96.914,97.047,92,ありったけの輝きで,"[(1, 'ありったけの輝き'), (3, 'で')]",False,False,3
96.68,96.914,92,ありったけの輝きで,"[(1, 'ありったけの輝'), (3, 'きで')]",False,False,3
96.346,96.68,92,ありったけの輝きで,"[(1, 'ありったけの輝'), (3, 'きで')]",False,False,3
96.013,96.346,92,ありったけの輝きで,"[(1, 'ありったけの輝'), (3, 'きで')]",False,False,3
95.846,96.013,92,ありったけの輝きで,"[(1, 'ありったけの'), (3, '輝きで')]",False,False,3
95.512,95.846,92,ありったけの輝きで,"[(1, 'ありったけ'), (3, 'の輝きで')]",False,False,3
95.145,95.512,92,ありったけの輝きで,"[(1, 'ありった'), (3, 'けの輝きで')]",False,False,3
95.012,95.145,92,ありったけの輝きで,"[(1, 'ありっ'), (3, 'たけの輝きで')]",False,False,3
94.845,95.012,92,ありったけの輝きで,"[(1, 'あり'), (3, 'ったけの輝きで')]",False,False,3
94.678,94.845,92,ありったけの輝きで,"[(1, 'あ'), (3, 'りったけの輝きで')]",False,True,3
179.296,179.63,0,ありのままかんがえないで,"[(1, 'ありのままかんがえないで')]",True,False,3
179.129,179.296,0,ありのままかんがえないで,"[(1, 'ありのままかんがえない'), (3, 'で')]",False,False,3
178.962,179.129,0,ありのままかんがえないで,"[(1, 'ありのままかんがえな'), (3, 'いで')]",False,False,3
178.795,178.962,0,ありのままかんがえないで,"[(1, 'ありのままかんがえ'), (3, 'ないで')]",False,False,3
178.629,178.795,0,ありのままかんがえないで,"[(1, 'ありのままかんが'), (3, 'えないで')]",False,False,3
178.462,178.629,0,ありのままかんがえないで,"[(1, 'ありのままかん'), (3, 'がえないで')]",False,False,3
178.262,178.462,0,ありのままかんがえないで,"[(1, 'ありのままか'), (3, 'んがえないで')]",False,False,3
178.061,178.262,0,ありのままかんがえないで,"[(1, 'ありのまま'), (3, 'かんがえないで')]",False,False,3
177.761,178.061,0,ありのままかんがえないで,"[(1, 'ありのま'), (3, 'まかんがえないで')]",False,False,3
177.427,177.761,0,ありのままかんがえないで,"[(1, 'ありの'), (3, 'ままかんがえないで')]",False,False,3
177.094,177.427,0,ありのままかんがえないで,"[(1, 'あり'), (3, 'のままかんがえないで')]",False,False,3
176.927,177.094,0,ありのままかんがえないで,"[(1, 'あ'), (3, 'りのままかんがえないで')]",False,True,3
179.296,179.63,92,ありのまま考えないで,"[(1, 'ありのまま考えないで')]",True,False,3
179.129,179.296,92,ありのまま考えないで,"[(1, 'ありのまま考えない'), (3, 'で')]",False,False,3
178.962,179.129,92,ありのまま考えないで,"[(1, 'ありのまま考えな'), (3, 'いで')]",False,False,3
178.795,178.962,92,ありのまま考えないで,"[(1, 'ありのまま考え'), (3, 'ないで')]",False,False,3
178.629,178.795,92,ありのまま考えないで,"[(1, 'ありのまま考'), (3, 'えないで')]",False,False,3
178.462,178.629,92,ありのまま考えないで,"[(1, 'ありのまま考'), (3, 'えないで')]",False,False,3
178.262,178.462,92,ありのまま考えないで,"[(1, 'ありのまま考'), (3, 'えないで')]",False,False,3
178.061,178.262,92,ありのまま考えないで,"[(1, 'ありのまま'), (3, '考えないで')]",False,False,3
177.761,178.061,92,ありのまま考えないで,"[(1, 'ありのま'), (3, 'ま考えないで')]",False,False,3
177.427,177.761,92,ありのまま考えないで,"[(1, 'ありの'), (3, 'まま考えないで')]",False,False,3
177.094,177.427,92,ありのまま考えないで,"[(1, 'あり'), (3, 'のまま考えないで')]",False,False,3
176.927,177.094,92,ありのまま考えないで,"[(1, 'あ'), (3, 'りのまま考えないで')]",False,True,3
212.162,214.865,0,おとぎばなし,"[(1, 'おとぎばなし')]",True,False,3
211.828,212.162,0,おとぎばなし,"[(1, 'おとぎばな'), (3, 'し')]",False,False,3
211.395,211.828,0,おとぎばなし,"[(1, 'おとぎば'), (3, 'なし')]",False,False,3
211.161,211.395,0,おとぎばなし,"[(1, 'おとぎ'), (3, 'ばなし')]",False,False,3
210.727,211.161,0,おとぎばなし,"[(1, 'おと'), (3, 'ぎばなし')]",False,False,3
210.494,210.727,0,おとぎばなし,"[(1, 'お'), (3, 'とぎばなし')]",False,True,3
211.828,214.865,92,おとぎ話,"[(1, 'おとぎ話')]",True,False,3
211.395,211.828,92,おとぎ話,"[(1, 'おとぎ話')]",False,False,3
211.161,211.395,92,おとぎ話,"[(1, 'おとぎ'), (3, '話')]",False,False,3
210.727,211.161,92,おとぎ話,"[(1, 'おと'), (3, 'ぎ話')]",False,False,3
210.494,210.727,92,おとぎ話,"[(1, 'お'), (3, 'とぎ話')]",False,True,3
143.56,144.561,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしもないてるんだ')]",True,False,3
143.393,143.56,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしもないてるん'), (3, 'だ')]",False,False,3
143.193,143.393,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしもないてる'), (3, 'んだ')]",False,False,3
143.06,143.193,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしもないて'), (3, 'るんだ')]",False,False,3
142.86,143.06,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしもない'), (3, 'てるんだ')]",False,False,3
142.693,142.86,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしもな'), (3, 'いてるんだ')]",False,False,3
142.526,142.693,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほしも'), (3, 'ないてるんだ')]",False,False,3
142.359,142.526,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほし'), (3, 'もないてるんだ')]",False,False,3
142.192,142.359,0,きっとあのほしもないてるんだ,"[(1, 'きっとあのほ'), (3, 'しもないてるんだ')]",False,False,3
142.025,142.192,0,きっとあのほしもないてるんだ,"[(1, 'きっとあの'), (3, 'ほしもないてるんだ')]",False,False,3
141.859,142.025,0,きっとあのほしもないてるんだ,"[(1, 'きっとあ'), (3, 'のほしもないてるんだ')]",False,False,3
141.358,141.859,0,きっとあのほしもないてるんだ,"[(1, 'きっと'), (3, 'あのほしもないてるんだ')]",False,False,3
141.191,141.358,0,きっとあのほしもないてるんだ,"[(1, 'きっ'), (3, 'とあのほしもないてるんだ')]",False,False,3
141.024,141.191,0,きっとあのほしもないてるんだ,"[(1, 'き'), (3, 'っとあのほしもないてるんだ')]",False,True,3
28.912,29.613,0,きっときみはもうきづいていた,"[(1, 'きっときみはもうきづいていた')]",True,False,3
28.746,28.912,0,きっときみはもうきづいていた,"[(1, 'きっときみはもうきづいてい'), (3, 'た')]",False,False,3
28.579,28.746,0,きっときみはもうきづいていた,"[(1, 'きっときみはもうきづいて'), (3, 'いた')]",False,False,3
28.412,28.579,0,きっときみはもうきづいていた,"[(1, 'きっときみはもうきづい'), (3, 'ていた')]",False,False,3
28.245,28.412,0,きっときみはもうきづいていた,"[(1, 'きっときみはもうきづ'), (3, 'いていた')]",False,False,3
28.078,28.245,0,きっときみはもうきづいていた,"[(1, 'きっときみはもうき'), (3, 'づいていた')]",False,False,3
27.911,28.078,0,きっときみはもうきづいていた,"[(1, 'きっときみはもう'), (3, 'きづいていた')]",False,False,3
27.745,27.911,0,きっときみはもうきづいていた,"[(1, 'きっときみはも'), (3, 'うきづいていた')]",False,False,3
27.578,27.745,0,きっときみはもうきづいていた,"[(1, 'きっときみは'), (3, 'もうきづいていた')]",False,False,3
27.411,27.578,0,きっときみはもうきづいていた,"[(1, 'きっときみ'), (3, 'はもうきづいていた')]",False,False,3
27.244,27.411,0,きっときみはもうきづいていた,"[(1, 'きっとき'), (3, 'みはもうきづいていた')]",False,False,3
26.744,27.244,0,きっときみはもうきづいていた,"[(1, 'きっと'), (3, 'きみはもうきづいていた')]",False,False,3
26.577,26.744,0,きっときみはもうきづいていた,"[(1, 'きっ'), (3, 'ときみはもうきづいていた')]",False,False,3
26.377,26.577,0,きっときみはもうきづいていた,"[(1, 'き'), (3, 'っときみはもうきづいていた')]",False,True,3
28.912,29.613,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう気づいていた')]",True,False,3
28.746,28.912,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう気づいてい'), (3, 'た')]",False,False,3
28.579,28.746,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう気づいて'), (3, 'いた')]",False,False,3
28.412,28.579,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう気づい'), (3, 'ていた')]",False,False,3
28.245,28.412,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう気づ'), (3, 'いていた')]",False,False,3
28.078,28.245,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう気'), (3, 'づいていた')]",False,False,3
27.911,28.078,92,きっと君はもう気づいていた,"[(1, 'きっと君はもう'), (3, '気づいていた')]",False,False,3
27.745,27.911,92,きっと君はもう気づいていた,"[(1, 'きっと君はも'), (3, 'う気づいていた')]",False,False,3
27.578,27.745,92,きっと君はもう気づいていた,"[(1, 'きっと君は'), (3, 'もう気づいていた')]",False,False,3
27.411,27.578,92,きっと君はもう気づいていた,"[(1, 'きっと君'), (3, 'はもう気づいていた')]",False,False,3
27.244,27.411,92,きっと君はもう気づいていた,"[(1, 'きっと君'), (3, 'はもう気づいていた')]",False,False,3
26.744,27.244,92,きっと君はもう気づいていた,"[(1, 'きっと'), (3, '君はもう気づいていた')]",False,False,3
26.577,26.744,92,きっと君はもう気づいていた,"[(1, 'きっ'), (3, 'と君はもう気づいていた')]",False,False,3
26.377,26.577,92,きっと君はもう気づいていた,"[(1, 'き'), (3, 'っと君はもう気づいていた')]",False,True,3
242.526,243.493,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとやまない')]",True,False,3
242.259,242.526,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとやまな'), (3, 'い')]",False,False,3
241.792,242.259,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとやま'), (3, 'ない')]",False,False,3
241.625,241.792,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとや'), (3, 'まない')]",False,False,3
241.291,241.625,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっと'), (3, 'やまない')]",False,False,3
241.091,241.291,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっ'), (3, 'とやまない')]",False,False,3
240.958,241.091,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっとき'), (3, 'っとやまない')]",False,False,3
240.624,240.958,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっと'), (3, 'きっとやまない')]",False,False,3
240.457,240.624,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっ'), (3, 'ときっとやまない')]",False,False,3
240.29,240.457,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはき'), (3, 'っときっとやまない')]",False,False,3
240.123,240.29,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくは'), (3, 'きっときっとやまない')]",False,False,3
239.957,240.123,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがく'), (3, 'はきっときっとやまない')]",False,False,3
239.79,239.957,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんが'), (3, 'くはきっときっとやまない')]",False,False,3
239.623,239.79,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおん'), (3, 'がくはきっときっとやまない')]",False,False,3
239.423,239.623,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいお'), (3, 'んがくはきっときっとやまない')]",False,False,3
239.289,239.423,0,こよいおんがくはきっときっとやまない,"[(1, 'こよい'), (3, 'おんがくはきっときっとやまない')]",False,False,3
239.122,239.289,0,こよいおんがくはきっときっとやまない,"[(1, 'こよ'), (3, 'いおんがくはきっときっとやまない')]",False,False,3
238.956,239.122,0,こよいおんがくはきっときっとやまない,"[(1, 'こ'), (3, 'よいおんがくはきっときっとやまない')]",False,False,3
183.267,184.268,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとやまない')]",False,False,3
182.966,183.267,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとやまな'), (3, 'い')]",False,False,3
182.499,182.966,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとやま'), (3, 'ない')]",False,False,3
182.299,182.499,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっとや'), (3, 'まない')]",False,False,3
181.999,182.299,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっと'), (3, 'やまない')]",False,False,3
181.798,181.999,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっときっ'), (3, 'とやまない')]",False,False,3
181.665,181.798,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっとき'), (3, 'っとやまない')]",False,False,3
181.298,181.665,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっと'), (3, 'きっとやまない')]",False,False,3
181.131,181.298,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはきっ'), (3, 'ときっとやまない')]",False,False,3
180.964,181.131,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくはき'), (3, 'っときっとやまない')]",False,False,3
180.797,180.964,0,こよいおんがくはきっときっとやまない,"[(1, 'こよいおんがくは'), (3, 'きっときっとやまない')]",False,False,3
