start,end,line,unformatted,segments,ref_start,ref_end,token
6.724,9.226,83,specialthanks:株式会社新横浜ラーメン博物館vocal:hololiveidolproject,"[(53, 's'), (53, 'p'), (53, 'e'), (53, 'c'), (53, 'i'), (53, 'a'), (53, 'l'), (53, 't'), (53, 'h'), (53, 'a'), (53, 'n'), (53, 'k'), (53, 's'), (53, ':'), (53, '株'), (53, '式'), (53, '会'), (53, '社'), (53, '新'), (53, '横'), (53, '浜'), (53, 'ラ'), (53, 'ー'), (53, 'メ'), (53, 'ン'), (53, '博'), (53, '物'), (53, '館'), (53, 'v'), (53, 'o'), (53, 'c'), (53, 'a'), (53, 'l'), (53, ':'), (53, 'h'), (53, 'o'), (53, 'l'), (53, 'o'), (53, 'l'), (53, 'i'), (53, 'v'), (53, 'e'), (53, 'i'), (53, 'd'), (53, 'o'), (53, 'l'), (53, 'p'), (53, 'r'), (53, 'o'), (53, 'j'), (53, 'e'), (53, 'c'), (53, 't')]",True,True,specialthanks:株式会社新横浜ラーメン博物館vocal:hololiveidolproject
6.09,6.724,85,vocal:hololiveidolproject,"[(53, 'v'), (53, 'o'), (53, 'c'), (53, 'a'), (53, 'l'), (53, ':'), (53, 'h'), (53, 'o'), (53, 'l'), (53, 'o'), (53, 'l'), (53, 'i'), (53, 'v'), (53, 'e'), (53, 'i'), (53, 'd'), (53, 'o'), (53, 'l'), (53, 'p'), (53, 'r'), (53, 'o'), (53, 'j'), (53, 'e'), (53, 'c'), (53, 't')]",True,True,vocal:hololiveidolproject
15.265,16.734,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (80, 'て'), (80, 'を'), (80, 'は'), (80, 'い'), (80, 'し'), (80, 'ゃ'), (80, 'く'), (80, '〜'), (80, '〜')]",True,False,く〜〜
15.065,15.265,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (80, 'て'), (80, 'を'), (80, 'は'), (80, 'い'), (80, 'し'), (80, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,しゃ
14.898,15.065,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (80, 'て'), (80, 'を'), (80, 'は'), (80, 'い'), (146, 'し'), (146, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,い
14.732,14.898,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (80, 'て'), (80, 'を'), (80, 'は'), (146, 'い'), (146, 'し'), (146, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,は
14.465,14.732,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (80, 'て'), (80, 'を'), (146, 'は'), (146, 'い'), (146, 'し'), (146, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,を
14.331,14.465,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (80, 'て'), (146, 'を'), (146, 'は'), (146, 'い'), (146, 'し'), (146, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,て
14.031,14.331,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (80, 'お'), (146, 'て'), (146, 'を'), (146, 'は'), (146, 'い'), (146, 'し'), (146, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,お
13.564,14.031,0,「さぁ、おてをはいしゃく〜〜,"[(80, '「'), (80, 'さ'), (80, 'ぁ'), (80, '、'), (146, 'お'), (146, 'て'), (146, 'を'), (146, 'は'), (146, 'い'), (146, 'し'), (146, 'ゃ'), (146, 'く'), (146, '〜'), (146, '〜')]",False,False,ぁ、
