start,end,line,unformatted,segments,ref_start,ref_end,token
15.165,16.867,-1,2dworks:ロ～ズ,"[(3, '2'), (3, 'd'), (3, 'w'), (3, 'o'), (3, 'r'), (3, 'k'), (3, 's'), (3, ':'), (3, 'ロ'), (3, '～'), (3, 'ズ')]",True,True,2dworks:ロ～ズ
2.82,3.754,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'e'), (3, 'v'), (3, 'e'), (3, 'r'), (3, 'y'), (3, 'o'), (3, 'n'), (3, 'e')]",True,False,one
2.653,2.82,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'e'), (3, 'v'), (3, 'e'), (3, 'r'), (3, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,ry
2.486,2.653,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'e'), (3, 'v'), (3, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,eve
2.386,2.486,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,lo
2.252,2.386,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (2, 'l'), (2, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,hel
2.186,2.252,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (2, 'h'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,lo
2.019,2.186,0,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (2, 'l'), (2, 'o'), (3, '!'), (2, 'h'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,True,hel
2.82,3.754,-1,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'e'), (3, 'v'), (3, 'e'), (3, 'r'), (3, 'y'), (3, 'o'), (3, 'n'), (3, 'e')]",True,False,one
2.653,2.82,-1,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'e'), (3, 'v'), (3, 'e'), (3, 'r'), (3, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,ry
2.486,2.653,-1,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'e'), (3, 'v'), (3, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,eve
2.386,2.486,-1,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,lo
2.252,2.386,-1,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (3, 'h'), (3, 'e'), (3, 'l'), (2, 'l'), (2, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,hel
2.186,2.252,-1,hello!hello!everyone,"[(3, 'h'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'o'), (3, '!'), (2, 'h'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'o'), (3, '!'), (2, 'e'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'y'), (2, 'o'), (2, 'n'), (2, 'e')]",False,False,lo
