start,end,line,unformatted,segments,ref_start,ref_end,token
8.325,11.261,0,illust絵コンテアニメーション:かかげ,"[(2, 'i'), (2, 'l'), (2, 'l'), (2, 'u'), (2, 's'), (2, 't'), (2, '絵'), (2, 'コ'), (2, 'ン'), (2, 'テ'), (2, 'ア'), (2, 'ニ'), (2, 'メ'), (2, 'ー'), (2, 'シ'), (2, 'ョ'), (2, 'ン'), (2, ':'), (2, 'か'), (2, 'か'), (2, 'げ')]",True,True,illust絵コンテアニメーション:かかげ
11.261,14.198,0,vocal作詞:常闇トワ,"[(2, 'v'), (2, 'o'), (2, 'c'), (2, 'a'), (2, 'l'), (2, '作'), (2, '詞'), (2, ':'), (2, '常'), (2, '闇'), (2, 'ト'), (2, 'ワ')]",True,True,vocal作詞:常闇トワ
84.501,85.269,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (2, 'な'), (2, 'ど'), (2, 'な'), (2, 'い'), (2, 'け'), (2, 'ど')]",True,False,ど
84.134,84.501,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (2, 'な'), (2, 'ど'), (2, 'な'), (2, 'い'), (2, 'け'), (37, 'ど')]",False,False,け
83.767,84.134,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (2, 'な'), (2, 'ど'), (2, 'な'), (2, 'い'), (37, 'け'), (37, 'ど')]",False,False,い
83.4,83.767,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (2, 'な'), (2, 'ど'), (2, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,な
83.233,83.4,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (2, 'な'), (2, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,ど
82.666,83.233,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (2, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,な
82.466,82.666,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (2, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,み
82.299,82.466,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (2, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,い
81.932,82.299,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,<dupe>
80.831,81.932,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (2, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,に
80.631,80.831,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (2, 'と'), (37, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,と
80.464,80.631,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (2, 'こ'), (37, 'と'), (37, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,こ
80.264,80.464,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (2, 'る'), (37, 'こ'), (37, 'と'), (37, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,る
79.73,80.264,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (2, 'え'), (37, 'る'), (37, 'こ'), (37, 'と'), (37, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,え
79.563,79.73,0,あたえることにいみなどないけど,"[(2, 'あ'), (2, 'た'), (37, 'え'), (37, 'る'), (37, 'こ'), (37, 'と'), (37, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,False,た
79.396,79.563,0,あたえることにいみなどないけど,"[(2, 'あ'), (37, 'た'), (37, 'え'), (37, 'る'), (37, 'こ'), (37, 'と'), (37, 'に'), (37, 'い'), (37, 'み'), (37, 'な'), (37, 'ど'), (37, 'な'), (37, 'い'), (37, 'け'), (37, 'ど')]",False,True,あ
31.482,32.249,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (2, 'も'), (2, 'み'), (2, 'え'), (2, 'な'), (2, 'く'), (2, 'て')]",True,False,て
31.115,31.482,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (2, 'も'), (2, 'み'), (2, 'え'), (2, 'な'), (2, 'く'), (37, 'て')]",False,False,く
30.781,31.115,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (2, 'も'), (2, 'み'), (2, 'え'), (2, 'な'), (37, 'く'), (37, 'て')]",False,False,な
30.414,30.781,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (2, 'も'), (2, 'み'), (2, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,え
30.214,30.414,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (2, 'も'), (2, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,み
29.613,30.214,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (2, 'も'), (37, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,も
29.446,29.613,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (2, 'に'), (37, 'も'), (37, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,に
29.313,29.446,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (2, 'な'), (37, 'に'), (37, 'も'), (37, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,な
28.912,29.313,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (37, 'な'), (37, 'に'), (37, 'も'), (37, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,<dupe>
27.811,28.912,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (2, 'も'), (37, 'な'), (37, 'に'), (37, 'も'), (37, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,も
27.644,27.811,0,いろをたしてもなにもみえなくて,"[(2, 'い'), (2, 'ろ'), (2, 'を'), (2, 'た'), (2, 'し'), (2, 'て'), (37, 'も'), (37, 'な'), (37, 'に'), (37, 'も'), (37, 'み'), (37, 'え'), (37, 'な'), (37, 'く'), (37, 'て')]",False,False,て
