start,end,line,unformatted,segments,ref_start,ref_end,token
15.58,17.13,0,erase,"[(1, 'e'), (1, 'r'), (1, 'a'), (1, 's'), (1, 'e')]",True,True,erase
13.831,15.58,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (1, 'く'), (1, 'ろ'), (1, 'う'), (1, 'よ'), (1, 'う'), (1, 'に')]",True,False,に
13.597,13.831,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (1, 'く'), (1, 'ろ'), (1, 'う'), (1, 'よ'), (1, 'う'), (2, 'に')]",False,False,う
13.43,13.597,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (1, 'く'), (1, 'ろ'), (1, 'う'), (1, 'よ'), (2, 'う'), (2, 'に')]",False,False,よ
13.197,13.43,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (1, 'く'), (1, 'ろ'), (1, 'う'), (2, 'よ'), (2, 'う'), (2, 'に')]",False,False,う
12.963,13.197,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (1, 'く'), (1, 'ろ'), (2, 'う'), (2, 'よ'), (2, 'う'), (2, 'に')]",False,False,ろ
12.529,12.963,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (1, 'く'), (2, 'ろ'), (2, 'う'), (2, 'よ'), (2, 'う'), (2, 'に')]",False,False,く
12.096,12.529,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (1, 'つ'), (2, 'く'), (2, 'ろ'), (2, 'う'), (2, 'よ'), (2, 'う'), (2, 'に')]",False,False,つ
11.662,12.096,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (1, 'り'), (2, 'つ'), (2, 'く'), (2, 'ろ'), (2, 'う'), (2, 'よ'), (2, 'う'), (2, 'に')]",False,False,り
11.195,11.662,0,あやまちを&nbsp;&nbsp;とりつくろうように,"[(1, 'あ'), (1, 'や'), (1, 'ま'), (1, 'ち'), (1, 'を'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, '&'), (1, 'n'), (1, 'b'), (1, 's'), (1, 'p'), (1, ';'), (1, 'と'), (2, 'り'), (2, 'つ'), (2, 'く'), (2, 'ろ'), (2, 'う'), (2, 'よ'), (2, 'う'), (2, 'に')]",False,True,あやまちを&nbsp;&nbsp;と
