start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
98.749,99.483,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (1, 'd'), (1, 'o'), (1, '.')]",False,True,True,True,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (1, 'd'), (1, 'o'), (1, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",do.
98.582,98.749,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (1, 'd'), (1, 'o'), (1, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",should
98.382,98.582,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",we
98.182,98.382,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",how
97.648,98.182,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",how
97.448,97.648,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (3, 'k'), (3, 'n'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",know
97.281,97.448,0,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (3, 'k'), (3, 'n'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,True,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (1, 'd'), (1, 'o'), (1, '.')]",don\'t
98.749,99.483,-1,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (1, 'd'), (1, 'o'), (1, '.')]",True,False,True,True,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (3, 'k'), (3, 'n'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'h'), (3, 'o'), (3, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",do.
98.582,98.749,-1,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (1, 'd'), (1, 'o'), (1, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",should
98.382,98.582,-1,don\'tknowhowhowweshoulddo.,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",False,False,False,False,False,"[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'w'), (1, 'e'), (1, 's'), (1, 'h'), (1, 'o'), (1, 'u'), (1, 'l'), (1, 'd'), (3, 'd'), (3, 'o'), (3, '.')]","[(1, 'd'), (1, 'o'), (1, 'n'), (1, '\\'), (1, ""'""), (1, 't'), (1, 'k'), (1, 'n'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (1, 'h'), (1, 'o'), (1, 'w'), (3, 'w'), (3, 'e'), (3, 's'), (3, 'h'), (3, 'o'), (3, 'u'), (3, 'l'), (3, 'd'), (3, 'd'), (3, 'o'), (3, '.')]",we
