start,end,line,unformatted,segments,ref_start,ref_end,token
113.964,114.898,85,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (3, 'n'), (3, 'o'), (3, 't'), (3, 'b'), (3, 'e'), (3, 'l'), (3, 'i'), (3, 'e'), (3, 'v'), (3, 'e'), (3, ')')]",True,False,lieve)
113.797,113.964,85,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (3, 'n'), (3, 'o'), (3, 't'), (3, 'b'), (3, 'e'), (2, 'l'), (2, 'i'), (2, 'e'), (2, 'v'), (2, 'e'), (2, ')')]",False,False,be
113.63,113.797,85,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (3, 'n'), (3, 'o'), (3, 't'), (2, 'b'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'e'), (2, 'v'), (2, 'e'), (2, ')')]",False,False,not
113.464,113.63,85,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (2, 'n'), (2, 'o'), (2, 't'), (2, 'b'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'e'), (2, 'v'), (2, 'e'), (2, ')')]",False,True,(can
113.964,114.898,7,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (3, 'n'), (3, 'o'), (3, 't'), (3, 'b'), (3, 'e'), (3, 'l'), (3, 'i'), (3, 'e'), (3, 'v'), (3, 'e'), (3, ')')]",True,False,lieve)
113.797,113.964,7,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (3, 'n'), (3, 'o'), (3, 't'), (3, 'b'), (3, 'e'), (2, 'l'), (2, 'i'), (2, 'e'), (2, 'v'), (2, 'e'), (2, ')')]",False,False,be
113.63,113.797,7,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (3, 'n'), (3, 'o'), (3, 't'), (2, 'b'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'e'), (2, 'v'), (2, 'e'), (2, ')')]",False,False,not
113.464,113.63,7,(cannotbelieve),"[(3, '('), (3, 'c'), (3, 'a'), (3, 'n'), (2, 'n'), (2, 'o'), (2, 't'), (2, 'b'), (2, 'e'), (2, 'l'), (2, 'i'), (2, 'e'), (2, 'v'), (2, 'e'), (2, ')')]",False,True,(can
233.951,234.418,85,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (3, 'c'), (3, 'u'), (3, 'e'), (3, 'm'), (3, 'e'), (3, 't'), (3, 'o'), (3, 'n'), (3, 'i'), (3, 'g'), (3, 'h'), (3, 't'), (3, ')')]",True,False,night)
233.784,233.951,85,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (3, 'c'), (3, 'u'), (3, 'e'), (3, 'm'), (3, 'e'), (3, 't'), (3, 'o'), (2, 'n'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, ')')]",False,False,to
233.317,233.784,85,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (3, 'c'), (3, 'u'), (3, 'e'), (3, 'm'), (3, 'e'), (2, 't'), (2, 'o'), (2, 'n'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, ')')]",False,False,me
233.15,233.317,85,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (3, 'c'), (3, 'u'), (3, 'e'), (2, 'm'), (2, 'e'), (2, 't'), (2, 'o'), (2, 'n'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, ')')]",False,False,cue
232.683,233.15,85,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (2, 'c'), (2, 'u'), (2, 'e'), (2, 'm'), (2, 'e'), (2, 't'), (2, 'o'), (2, 'n'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, ')')]",False,False,res
232.382,232.683,85,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (2, 'r'), (2, 'e'), (2, 's'), (2, 'c'), (2, 'u'), (2, 'e'), (2, 'm'), (2, 'e'), (2, 't'), (2, 'o'), (2, 'n'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, ')')]",False,True,(don\'t
233.951,234.418,7,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (3, 'c'), (3, 'u'), (3, 'e'), (3, 'm'), (3, 'e'), (3, 't'), (3, 'o'), (3, 'n'), (3, 'i'), (3, 'g'), (3, 'h'), (3, 't'), (3, ')')]",True,False,night)
233.784,233.951,7,(don\'trescuemetonight),"[(3, '('), (3, 'd'), (3, 'o'), (3, 'n'), (3, '\\'), (3, ""'""), (3, 't'), (3, 'r'), (3, 'e'), (3, 's'), (3, 'c'), (3, 'u'), (3, 'e'), (3, 'm'), (3, 'e'), (3, 't'), (3, 'o'), (2, 'n'), (2, 'i'), (2, 'g'), (2, 'h'), (2, 't'), (2, ')')]",False,False,to
