start,end,line,unformatted,segments,ref_start,ref_end,token
93.877,93.977,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",True,False,<dupe>
93.811,93.877,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
93.744,93.811,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
93.677,93.744,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
93.61,93.677,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
93.544,93.61,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
93.477,93.544,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,True,<dupe_ref_end>
48.699,48.799,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",True,False,<dupe>
48.632,48.699,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
48.565,48.632,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
48.499,48.565,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
48.432,48.499,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
48.365,48.432,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,False,<dupe>
48.298,48.365,-1,(はぁ),"[(2, '('), (2, 'は'), (2, 'ぁ'), (2, ')')]",False,True,<dupe_ref_end>
6.39,6.59,-1,(ストレンジ),"[(2, '('), (2, 'ス'), (2, 'ト'), (2, 'レ'), (2, 'ン'), (2, 'ジ'), (2, ')')]",True,False,ジ)
5.689,6.39,-1,(ストレンジ),"[(2, '('), (2, 'ス'), (2, 'ト'), (2, 'レ'), (2, 'ン'), (3, 'ジ'), (3, ')')]",False,True,(ストレン
