start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
48.532,49.9,78,dearmyfriends,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (211, 'f'), (225, 'r'), (190, 'i'), (155, 'e'), (22, 'n'), (30, 'd'), (142, 's')]",False,True,True,True,False,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (211, 'f'), (225, 'r'), (190, 'i'), (155, 'e'), (22, 'n'), (30, 'd'), (142, 's')]","[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",friends
48.332,48.532,78,dearmyfriends,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",False,False,False,False,False,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (211, 'f'), (225, 'r'), (190, 'i'), (155, 'e'), (22, 'n'), (30, 'd'), (142, 's')]","[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",<dupe>
48.065,48.332,78,dearmyfriends,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",False,False,False,False,False,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]","[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (205, 'm'), (205, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",my
47.765,48.065,78,dearmyfriends,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (205, 'm'), (205, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",False,False,False,False,False,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (72, 'm'), (100, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]","[(1, 'd'), (75, 'e'), (205, 'a'), (205, 'r'), (205, 'm'), (205, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",ar
47.598,47.765,78,dearmyfriends,"[(1, 'd'), (75, 'e'), (205, 'a'), (205, 'r'), (205, 'm'), (205, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]",False,False,False,False,True,"[(1, 'd'), (75, 'e'), (154, 'a'), (95, 'r'), (205, 'm'), (205, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]","[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",de
79.163,79.229,78,dreamingdays,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",True,True,False,True,False,"[(1, 'd'), (75, 'e'), (205, 'a'), (205, 'r'), (205, 'm'), (205, 'y'), (205, 'f'), (205, 'r'), (205, 'i'), (205, 'e'), (205, 'n'), (205, 'd'), (205, 's')]","[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",<dupe>
79.096,79.163,78,dreamingdays,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",False,False,False,False,False,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]","[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",<dupe>
79.029,79.096,78,dreamingdays,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",False,False,False,False,False,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]","[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",<dupe>
78.962,79.029,78,dreamingdays,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",False,False,False,False,False,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]","[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",<dupe>
78.896,78.962,78,dreamingdays,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",False,False,False,False,False,"[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]","[(1, 'd'), (114, 'r'), (134, 'e'), (65, 'a'), (90, 'm'), (159, 'i'), (212, 'n'), (228, 'g'), (185, 'd'), (46, 'a'), (21, 'y'), (142, 's')]",<dupe>
