start,end,line,unformatted,segments,ref_start,ref_end,token
15.966,18.602,91,art:透依(とうえ)mix:jasmine,"[(2, 'a'), (2, 'r'), (2, 't'), (2, ':'), (2, '透'), (2, '依'), (2, '('), (2, 'と'), (2, 'う'), (2, 'え'), (2, ')'), (2, 'm'), (2, 'i'), (2, 'x'), (2, ':'), (2, 'j'), (2, 'a'), (2, 's'), (2, 'm'), (2, 'i'), (2, 'n'), (2, 'e')]",True,True,art:透依(とうえ)mix:jasmine
18.602,20.704,91,mv:yuranunvocals:七詩ムメイ,"[(2, 'm'), (2, 'v'), (2, ':'), (2, 'y'), (2, 'u'), (2, 'r'), (2, 'a'), (2, 'n'), (2, 'u'), (2, 'n'), (2, 'v'), (2, 'o'), (2, 'c'), (2, 'a'), (2, 'l'), (2, 's'), (2, ':'), (2, '七'), (2, '詩'), (2, 'ム'), (2, 'メ'), (2, 'イ')]",True,True,mv:yuranunvocals:七詩ムメイ
284.501,285.736,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r')]",True,False,lar
284.201,284.501,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,stel
283.867,284.201,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,lar
283.467,283.867,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,True,stel
9.46,9.893,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r')]",True,False,lar
9.159,9.46,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,stel
8.792,9.159,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,lar
8.425,8.792,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,True,stel
284.501,285.736,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r')]",True,False,lar
284.201,284.501,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,stel
283.867,284.201,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,lar
283.467,283.867,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,True,stel
9.46,9.893,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r')]",True,False,lar
9.159,9.46,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,stel
8.792,9.159,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,lar
8.425,8.792,0,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,True,stel
10.561,20.704,0,stellarstellar／星街すいせい(coveredby七詩ムメイ),"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, '／'), (2, '星'), (2, '街'), (2, 'す'), (2, 'い'), (2, 'せ'), (2, 'い'), (2, '('), (2, 'c'), (2, 'o'), (2, 'v'), (2, 'e'), (2, 'r'), (2, 'e'), (2, 'd'), (2, 'b'), (2, 'y'), (2, '七'), (2, '詩'), (2, 'ム'), (2, 'メ'), (2, 'イ'), (2, ')')]",True,True,stellarstellar／星街すいせい(coveredby七詩ムメイ)
143.56,144.561,92,──きっとあの星も泣いてるんだ,"[(2, '─'), (2, '─'), (2, 'き'), (2, 'っ'), (2, 'と'), (2, 'あ'), (2, 'の'), (2, '星'), (2, 'も'), (2, '泣'), (2, 'い'), (2, 'て'), (2, 'る'), (2, 'ん'), (2, 'だ')]",True,False,だ
