start,end,line,unformatted,segments,ref_start,ref_end,token
70.587,70.954,-1,1人でむせて,"[(116, '1'), (116, '人'), (116, 'で'), (116, 'む'), (116, 'せ'), (116, 'て')]",True,False,て
70.254,70.587,-1,1人でむせて,"[(116, '1'), (116, '人'), (116, 'で'), (116, 'む'), (116, 'せ'), (122, 'て')]",False,False,せ
69.887,70.254,-1,1人でむせて,"[(116, '1'), (116, '人'), (116, 'で'), (116, 'む'), (122, 'せ'), (122, 'て')]",False,False,む
69.319,69.887,-1,1人でむせて,"[(116, '1'), (116, '人'), (116, 'で'), (122, 'む'), (122, 'せ'), (122, 'て')]",False,False,で
69.153,69.319,-1,1人でむせて,"[(116, '1'), (116, '人'), (122, 'で'), (122, 'む'), (122, 'せ'), (122, 'て')]",False,False,人
68.952,69.153,-1,1人でむせて,"[(116, '1'), (122, '人'), (122, 'で'), (122, 'む'), (122, 'せ'), (122, 'て')]",False,False,<dupe>
68.786,68.952,-1,1人でむせて,"[(116, '1'), (122, '人'), (122, 'で'), (122, 'む'), (122, 'せ'), (122, 'て')]",False,True,<dupe_ref_end>
270.254,273.156,-1,arrangetrack:elliothsu,"[(116, 'a'), (115, 'r'), (110, 'r'), (104, 'a'), (98, 'n'), (94, 'g'), (89, 'e'), (78, 't'), (73, 'r'), (69, 'a'), (63, 'c'), (58, 'k'), (55, ':'), (43, 'e'), (38, 'l'), (33, 'l'), (28, 'i'), (24, 'o'), (19, 't'), (8, 'h'), (3, 's'), (1, 'u')]",True,True,arrangetrack:elliothsu
270.254,273.156,-1,arrangetrack:elliothsu,"[(116, 'a'), (115, 'r'), (110, 'r'), (104, 'a'), (98, 'n'), (94, 'g'), (89, 'e'), (78, 't'), (73, 'r'), (69, 'a'), (124, 'c'), (118, 'k'), (118, ':'), (43, 'e'), (38, 'l'), (33, 'l'), (28, 'i'), (24, 'o'), (19, 't'), (8, 'h'), (3, 's'), (1, 'u')]",True,True,arrangetrack:elliothsu
276.059,278.962,-1,art:莉央movie:rumskii&amp;whyusan,"[(116, 'a'), (98, 'r'), (78, 't'), (58, ':'), (19, '莉'), (1, '央'), (116, 'm'), (114, 'o'), (109, 'v'), (103, 'i'), (97, 'e'), (92, ':'), (81, 'r'), (77, 'u'), (71, 'm'), (66, 's'), (59, 'k'), (57, 'i'), (50, 'i'), (39, '&'), (39, 'a'), (39, 'm'), (39, 'p'), (39, ';'), (30, 'w'), (25, 'h'), (20, 'y'), (14, 'u'), (7, 's'), (2, 'a'), (1, 'n')]",True,True,art:莉央movie:rumskii&amp;whyusan
