start,end,line,unformatted,segments,ref_start,ref_end,common_number
81.065,81.198,92,猫は走って　気ままにじゃれてる,"[(13, '猫は'), (14, '走って\u3000気ままにじゃれてる')]",False,False,14
80.864,81.065,92,猫は走って　気ままにじゃれてる,"[(13, '猫'), (14, 'は走って\u3000気ままにじゃれてる')]",False,False,14
80.731,80.864,92,猫は走って　気ままにじゃれてる,"[(13, '猫'), (14, 'は走って\u3000気ままにじゃれてる')]",False,True,14
212.162,213.096,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴めなくても')]",True,False,14
211.862,212.162,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴めなくて'), (14, 'も')]",False,False,14
211.528,211.862,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴めなく'), (14, 'ても')]",False,False,14
211.195,211.528,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴めな'), (14, 'くても')]",False,False,14
210.894,211.195,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴め'), (14, 'なくても')]",False,False,14
210.761,210.894,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴'), (14, 'めなくても')]",False,False,14
210.494,210.761,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000掴'), (14, 'めなくても')]",False,False,14
209.593,210.494,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくても\u3000'), (14, '掴めなくても')]",False,False,14
209.259,209.593,92,目には見えなくても　掴めなくても,"[(13, '目には見えなくて'), (14, 'も\u3000掴めなくても')]",False,False,14
208.926,209.259,92,目には見えなくても　掴めなくても,"[(13, '目には見えなく'), (14, 'ても\u3000掴めなくても')]",False,False,14
208.625,208.926,92,目には見えなくても　掴めなくても,"[(13, '目には見えな'), (14, 'くても\u3000掴めなくても')]",False,False,14
208.325,208.625,92,目には見えなくても　掴めなくても,"[(13, '目には見え'), (14, 'なくても\u3000掴めなくても')]",False,False,14
208.192,208.325,92,目には見えなくても　掴めなくても,"[(13, '目には見'), (14, 'えなくても\u3000掴めなくても')]",False,False,14
207.991,208.192,92,目には見えなくても　掴めなくても,"[(13, '目には'), (14, '見えなくても\u3000掴めなくても')]",False,False,14
207.858,207.991,92,目には見えなくても　掴めなくても,"[(13, '目に'), (14, 'は見えなくても\u3000掴めなくても')]",False,False,14
207.658,207.858,92,目には見えなくても　掴めなくても,"[(13, '目'), (14, 'には見えなくても\u3000掴めなくても')]",False,True,14
51.869,52.202,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街に繰り出そう')]",True,False,14
51.535,51.869,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街に繰り出'), (14, 'そう')]",False,False,14
51.201,51.535,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街に繰り'), (14, '出そう')]",False,False,14
50.868,51.201,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街に繰'), (14, 'り出そう')]",False,False,14
50.567,50.868,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街に'), (14, '繰り出そう')]",False,False,14
50.2,50.567,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街'), (14, 'に繰り出そう')]",False,False,14
49.9,50.2,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000街'), (14, 'に繰り出そう')]",False,False,14
49.266,49.9,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦り\u3000'), (14, '街に繰り出そう')]",False,False,14
48.932,49.266,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦'), (14, 'り\u3000街に繰り出そう')]",False,False,14
48.632,48.932,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目擦'), (14, 'り\u3000街に繰り出そう')]",False,False,14
48.298,48.632,92,眠い目擦り　街に繰り出そう,"[(13, '眠い目'), (14, '擦り\u3000街に繰り出そう')]",False,False,14
47.965,48.298,92,眠い目擦り　街に繰り出そう,"[(13, '眠い'), (14, '目擦り\u3000街に繰り出そう')]",False,False,14
47.664,47.965,92,眠い目擦り　街に繰り出そう,"[(13, '眠'), (14, 'い目擦り\u3000街に繰り出そう')]",False,False,14
47.331,47.664,92,眠い目擦り　街に繰り出そう,"[(13, '眠'), (14, 'い目擦り\u3000街に繰り出そう')]",False,True,14
139.623,141.191,92,眠れない夜が訪れたり,"[(13, '眠れない夜が訪れたり')]",True,False,14
139.289,139.623,92,眠れない夜が訪れたり,"[(13, '眠れない夜が訪れた'), (14, 'り')]",False,False,14
138.956,139.289,92,眠れない夜が訪れたり,"[(13, '眠れない夜が訪れ'), (14, 'たり')]",False,False,14
138.622,138.956,92,眠れない夜が訪れたり,"[(13, '眠れない夜が訪'), (14, 'れたり')]",False,False,14
138.322,138.622,92,眠れない夜が訪れたり,"[(13, '眠れない夜が訪'), (14, 'れたり')]",False,False,14
137.988,138.322,92,眠れない夜が訪れたり,"[(13, '眠れない夜が訪'), (14, 'れたり')]",False,False,14
137.654,137.988,92,眠れない夜が訪れたり,"[(13, '眠れない夜が'), (14, '訪れたり')]",False,False,14
137.02,137.654,92,眠れない夜が訪れたり,"[(13, '眠れない夜'), (14, 'が訪れたり')]",False,False,14
136.687,137.02,92,眠れない夜が訪れたり,"[(13, '眠れない夜'), (14, 'が訪れたり')]",False,False,14
136.386,136.687,92,眠れない夜が訪れたり,"[(13, '眠れない'), (14, '夜が訪れたり')]",False,False,14
136.053,136.386,92,眠れない夜が訪れたり,"[(13, '眠れな'), (14, 'い夜が訪れたり')]",False,False,14
135.752,136.053,92,眠れない夜が訪れたり,"[(13, '眠れ'), (14, 'ない夜が訪れたり')]",False,False,14
135.385,135.752,92,眠れない夜が訪れたり,"[(13, '眠'), (14, 'れない夜が訪れたり')]",False,False,14
135.085,135.385,92,眠れない夜が訪れたり,"[(13, '眠'), (14, 'れない夜が訪れたり')]",False,True,14
68.152,68.619,92,笑顔が溢れてく,"[(13, '笑顔が溢れてく')]",True,False,5
67.951,68.152,92,笑顔が溢れてく,"[(13, '笑顔が溢れて'), (5, 'く')]",False,False,5
67.618,67.951,92,笑顔が溢れてく,"[(13, '笑顔が溢れ'), (5, 'てく')]",False,False,5
67.317,67.618,92,笑顔が溢れてく,"[(13, '笑顔が溢'), (5, 'れてく')]",False,False,5
66.984,67.317,92,笑顔が溢れてく,"[(13, '笑顔が溢'), (5, 'れてく')]",False,False,5
66.65,66.984,92,笑顔が溢れてく,"[(13, '笑顔が'), (5, '溢れてく')]",False,False,5
66.35,66.65,92,笑顔が溢れてく,"[(13, '笑顔'), (5, 'が溢れてく')]",False,False,5
66.25,66.35,92,笑顔が溢れてく,"[(13, '笑顔'), (5, 'が溢れてく')]",False,False,5
66.016,66.25,92,笑顔が溢れてく,"[(13, '笑'), (5, '顔が溢れてく')]",False,True,5
186.036,186.67,92,笑顔に変わってく,"[(13, '笑顔に変わってく')]",True,False,14
185.369,186.036,92,笑顔に変わってく,"[(13, '笑顔に変わって'), (14, 'く')]",False,False,14
184.735,185.369,92,笑顔に変わってく,"[(13, '笑顔に変わっ'), (14, 'てく')]",False,False,14
184.401,184.735,92,笑顔に変わってく,"[(13, '笑顔に変わ'), (14, 'ってく')]",False,False,14
184.101,184.401,92,笑顔に変わってく,"[(13, '笑顔に変'), (14, 'わってく')]",False,False,14
183.433,184.101,92,笑顔に変わってく,"[(13, '笑顔に'), (14, '変わってく')]",False,False,14
183.133,183.433,92,笑顔に変わってく,"[(13, '笑顔'), (14, 'に変わってく')]",False,False,14
182.833,183.133,92,笑顔に変わってく,"[(13, '笑顔'), (14, 'に変わってく')]",False,False,14
182.466,182.833,92,笑顔に変わってく,"[(13, '笑'), (14, '顔に変わってく')]",False,True,14
17.334,19.903,92,編曲:ナノウ,"[(13, '編曲:ナノウ')]",True,True,0
89.573,90.541,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風と遊んでる')]",True,False,14
89.239,89.573,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風と遊んで'), (14, 'る')]",False,False,14
89.073,89.239,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風と遊ん'), (14, 'でる')]",False,False,14
88.939,89.073,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風と遊'), (14, 'んでる')]",False,False,14
88.806,88.939,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風と遊'), (14, 'んでる')]",False,False,14
88.605,88.806,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風と'), (14, '遊んでる')]",False,False,14
88.472,88.605,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風'), (14, 'と遊んでる')]",False,False,14
88.305,88.472,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000風'), (14, 'と遊んでる')]",False,False,14
87.971,88.305,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左\u3000'), (14, '風と遊んでる')]",False,False,14
87.638,87.971,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左'), (14, '\u3000風と遊んでる')]",False,False,14
87.538,87.638,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に左'), (14, '\u3000風と遊んでる')]",False,False,14
87.337,87.538,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右に'), (14, '左\u3000風と遊んでる')]",False,False,14
87.204,87.337,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右'), (14, 'に左\u3000風と遊んでる')]",False,False,14
86.97,87.204,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000右'), (14, 'に左\u3000風と遊んでる')]",False,False,14
86.87,86.97,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよいで\u3000'), (14, '右に左\u3000風と遊んでる')]",False,False,14
86.67,86.87,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよい'), (14, 'で\u3000右に左\u3000風と遊んでる')]",False,False,14
86.537,86.67,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそよ'), (14, 'いで\u3000右に左\u3000風と遊んでる')]",False,False,14
86.37,86.537,92,花はそよいで　右に左　風と遊んでる,"[(13, '花はそ'), (14, 'よいで\u3000右に左\u3000風と遊んでる')]",False,False,14
86.236,86.37,92,花はそよいで　右に左　風と遊んでる,"[(13, '花は'), (14, 'そよいで\u3000右に左\u3000風と遊んでる')]",False,False,14
86.036,86.236,92,花はそよいで　右に左　風と遊んでる,"[(13, '花'), (14, 'はそよいで\u3000右に左\u3000風と遊んでる')]",False,False,14
85.903,86.036,92,花はそよいで　右に左　風と遊んでる,"[(13, '花'), (14, 'はそよいで\u3000右に左\u3000風と遊んでる')]",False,True,14
12.162,22.473,0,角巻わため-holidays!,"[(13, '角巻わため-holidays!')]",True,True,0
78.929,79.263,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に飛び回って')]",True,False,14
78.595,78.929,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に飛び回っ'), (14, 'て')]",False,False,14
78.495,78.595,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に飛び回'), (14, 'って')]",False,False,14
78.295,78.495,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に飛び回'), (14, 'って')]",False,False,14
78.162,78.295,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に飛び'), (14, '回って')]",False,False,14
77.961,78.162,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に飛'), (14, 'び回って')]",False,False,14
77.628,77.961,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由に'), (14, '飛び回って')]",False,False,14
77.528,77.628,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由'), (14, 'に飛び回って')]",False,False,14
77.327,77.528,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自由'), (14, 'に飛び回って')]",False,False,14
77.194,77.327,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を自'), (14, '由に飛び回って')]",False,False,14
76.994,77.194,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空を'), (14, '自由に飛び回って')]",False,False,14
76.894,76.994,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空'), (14, 'を自由に飛び回って')]",False,False,14
76.66,76.894,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000空'), (14, 'を自由に飛び回って')]",False,False,14
76.56,76.66,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌って\u3000'), (14, '空を自由に飛び回って')]",False,False,14
76.36,76.56,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌っ'), (14, 'て\u3000空を自由に飛び回って')]",False,False,14
76.226,76.36,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌'), (14, 'って\u3000空を自由に飛び回って')]",False,False,14
76.026,76.226,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は歌'), (14, 'って\u3000空を自由に飛び回って')]",False,False,14
75.893,76.026,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥は'), (14, '歌って\u3000空を自由に飛び回って')]",False,False,14
75.692,75.893,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥'), (14, 'は歌って\u3000空を自由に飛び回って')]",False,False,14
75.592,75.692,92,鳥は歌って　空を自由に飛び回って,"[(13, '鳥'), (14, 'は歌って\u3000空を自由に飛び回って')]",False,True,14
