start,end,line,unformatted,segments,ref_start,ref_end,token
10.961,20.971,0,ado-ギラギラ(coveredbyアーニャ・メルフィッサ),"[(3, 'a'), (3, 'd'), (3, 'o'), (3, '-'), (3, 'ギ'), (3, 'ラ'), (3, 'ギ'), (3, 'ラ'), (3, '('), (3, 'c'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'r'), (3, 'e'), (3, 'd'), (3, 'b'), (3, 'y'), (3, 'ア'), (3, 'ー'), (3, 'ニ'), (3, 'ャ'), (3, '・'), (3, 'メ'), (3, 'ル'), (3, 'フ'), (3, 'ィ'), (3, 'ッ'), (3, 'サ'), (3, ')')]",True,True,ado-ギラギラ(coveredbyアーニャ・メルフィッサ)
236.553,237.287,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on
235.953,236.553,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag
235.319,235.953,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on
234.718,235.319,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag
104.054,104.855,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on
103.454,104.054,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag
102.786,103.454,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on
102.186,102.786,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag
236.553,237.287,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on
235.953,236.553,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag
235.319,235.953,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on
234.718,235.319,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag
104.054,104.855,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on
103.454,104.054,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag
