start,end,line,unformatted,segments,ref_start,ref_end,token
49.633,50.067,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (60, 'u'), (32, 'p'), (6, ')')]",True,False,up)
49.4,49.633,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,hands
49.099,49.4,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,clap
48.999,49.099,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,y
48.766,48.999,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,bod
48.532,48.766,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,ry
48.298,48.532,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (92, 'r'), (92, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,True,(eve
49.633,50.067,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (60, 'u'), (32, 'p'), (6, ')')]",True,False,up)
49.4,49.633,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,hands
49.099,49.4,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,clap
48.999,49.099,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,y
48.766,48.999,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,bod
48.532,48.766,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,ry
48.298,48.532,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (92, 'r'), (92, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,True,(eve
3.287,3.854,0,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (136, 'd'), (136, 'y'), (136, '-'), (136, 'g'), (136, 'o'), (136, '-'), (136, 'r'), (136, 'o'), (136, 'u'), (136, 'n'), (136, 'd')]",True,False,round
2.987,3.287,0,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (136, 'd'), (136, 'y'), (136, '-'), (136, 'g'), (136, 'o'), (136, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,go-
2.82,2.987,0,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (136, 'd'), (136, 'y'), (136, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,dy-
2.653,2.82,0,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (92, 'd'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,True,can
3.287,3.854,-1,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (136, 'd'), (136, 'y'), (136, '-'), (136, 'g'), (136, 'o'), (136, '-'), (136, 'r'), (136, 'o'), (136, 'u'), (136, 'n'), (136, 'd')]",True,False,round
2.987,3.287,-1,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (136, 'd'), (136, 'y'), (136, '-'), (136, 'g'), (136, 'o'), (136, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,go-
2.82,2.987,-1,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (136, 'd'), (136, 'y'), (136, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,dy-
2.653,2.82,-1,candy-go-round,"[(136, 'c'), (136, 'a'), (136, 'n'), (92, 'd'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,True,can
10.694,19.67,0,hololiveidolproject-candy-go-round,"[(185, 'h'), (182, 'o'), (176, 'l'), (170, 'o'), (164, 'l'), (156, 'i'), (152, 'v'), (145, 'e'), (137, 'i'), (124, 'd'), (105, 'o'), (91, 'l'), (74, 'p'), (52, 'r'), (35, 'o'), (16, 'j'), (2, 'e'), (3, 'c'), (17, 't'), (38, '-'), (58, 'c'), (79, 'a'), (95, 'n'), (114, 'd'), (132, 'y'), (163, '-'), (125, 'g'), (106, 'o'), (93, '-'), (75, 'r'), (56, 'o'), (39, 'u'), (21, 'n'), (6, 'd')]",True,True,hololiveidolproject-candy-go-round
2.419,2.987,78,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (185, 'r'), (185, 'y'), (185, '-'), (185, 'g'), (185, 'o'), (185, '-'), (185, 'r'), (185, 'o'), (185, 'u'), (185, 'n'), (185, 'd')]",True,False,round
2.086,2.419,78,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (185, 'r'), (185, 'y'), (185, '-'), (185, 'g'), (185, 'o'), (185, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,go-
1.986,2.086,78,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (185, 'r'), (185, 'y'), (185, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,ry-
1.752,1.986,78,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (92, 'r'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,mer
1.318,1.752,78,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (92, 'm'), (92, 'e'), (92, 'r'), (92, 'r'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,light
0.818,1.318,78,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (92, 'l'), (92, 'i'), (92, 'g'), (92, 'h'), (92, 't'), (92, 'm'), (92, 'e'), (92, 'r'), (92, 'r'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,True,moon
2.419,2.987,0,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (185, 'r'), (185, 'y'), (185, '-'), (185, 'g'), (185, 'o'), (185, '-'), (185, 'r'), (185, 'o'), (185, 'u'), (185, 'n'), (185, 'd')]",True,False,round
2.086,2.419,0,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (185, 'r'), (185, 'y'), (185, '-'), (185, 'g'), (185, 'o'), (185, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,go-
1.986,2.086,0,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (185, 'r'), (185, 'y'), (185, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,ry-
1.752,1.986,0,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (185, 'm'), (185, 'e'), (185, 'r'), (92, 'r'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,mer
1.318,1.752,0,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (185, 'l'), (185, 'i'), (185, 'g'), (185, 'h'), (185, 't'), (92, 'm'), (92, 'e'), (92, 'r'), (92, 'r'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,light
0.818,1.318,0,moonlightmerry-go-round,"[(185, 'm'), (185, 'o'), (185, 'o'), (185, 'n'), (92, 'l'), (92, 'i'), (92, 'g'), (92, 'h'), (92, 't'), (92, 'm'), (92, 'e'), (92, 'r'), (92, 'r'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,True,moon
57.041,57.274,78,moonlightmerry-go-roundcandy-go-round,"[(185, 'm'), (183, 'o'), (177, 'o'), (171, 'n'), (165, 'l'), (159, 'i'), (155, 'g'), (149, 'h'), (143, 't'), (136, 'm'), (120, 'e'), (103, 'r'), (91, 'r'), (76, 'y'), (55, '-'), (40, 'g'), (22, 'o'), (9, '-'), (1, 'r'), (10, 'o'), (26, 'u'), (45, 'n'), (61, 'd'), (82, 'c'), (95, 'a'), (113, 'n'), (129, 'd'), (186, 'y'), (130, '-'), (115, 'g'), (97, 'o'), (88, '-'), (71, 'r'), (51, 'o'), (37, 'u'), (18, 'n'), (6, 'd')]",True,False,round
56.673,57.041,78,moonlightmerry-go-roundcandy-go-round,"[(185, 'm'), (183, 'o'), (177, 'o'), (171, 'n'), (165, 'l'), (159, 'i'), (155, 'g'), (149, 'h'), (143, 't'), (136, 'm'), (120, 'e'), (103, 'r'), (91, 'r'), (76, 'y'), (55, '-'), (40, 'g'), (22, 'o'), (9, '-'), (1, 'r'), (10, 'o'), (26, 'u'), (45, 'n'), (61, 'd'), (82, 'c'), (95, 'a'), (113, 'n'), (129, 'd'), (186, 'y'), (130, '-'), (115, 'g'), (97, 'o'), (88, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,go-
56.607,56.673,78,moonlightmerry-go-roundcandy-go-round,"[(185, 'm'), (183, 'o'), (177, 'o'), (171, 'n'), (165, 'l'), (159, 'i'), (155, 'g'), (149, 'h'), (143, 't'), (136, 'm'), (120, 'e'), (103, 'r'), (91, 'r'), (76, 'y'), (55, '-'), (40, 'g'), (22, 'o'), (9, '-'), (1, 'r'), (10, 'o'), (26, 'u'), (45, 'n'), (61, 'd'), (82, 'c'), (95, 'a'), (113, 'n'), (129, 'd'), (186, 'y'), (130, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,dy-
56.373,56.607,78,moonlightmerry-go-roundcandy-go-round,"[(185, 'm'), (183, 'o'), (177, 'o'), (171, 'n'), (165, 'l'), (159, 'i'), (155, 'g'), (149, 'h'), (143, 't'), (136, 'm'), (120, 'e'), (103, 'r'), (91, 'r'), (76, 'y'), (55, '-'), (40, 'g'), (22, 'o'), (9, '-'), (1, 'r'), (10, 'o'), (26, 'u'), (45, 'n'), (61, 'd'), (82, 'c'), (95, 'a'), (113, 'n'), (92, 'd'), (92, 'y'), (92, '-'), (92, 'g'), (92, 'o'), (92, '-'), (92, 'r'), (92, 'o'), (92, 'u'), (92, 'n'), (92, 'd')]",False,False,can
