start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
78.629,78.796,0,あしたへはこぶから,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (222, 'は'), (190, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",False,False,False,False,False,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (222, 'は'), (190, 'こ'), (166, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (222, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",こ
78.128,78.629,0,あしたへはこぶから,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (222, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",False,False,False,False,False,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (222, 'は'), (190, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",は
77.928,78.128,0,あしたへはこぶから,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",False,False,False,False,False,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (222, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'あ'), (57, 'し'), (117, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",へ
77.694,77.928,0,あしたへはこぶから,"[(191, 'あ'), (57, 'し'), (117, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",False,False,False,False,False,"[(191, 'あ'), (57, 'し'), (117, 'た'), (162, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'あ'), (57, 'し'), (185, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",た
77.461,77.694,0,あしたへはこぶから,"[(191, 'あ'), (57, 'し'), (185, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",False,False,False,False,False,"[(191, 'あ'), (57, 'し'), (117, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'あ'), (185, 'し'), (185, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",し
77.294,77.461,0,あしたへはこぶから,"[(191, 'あ'), (185, 'し'), (185, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]",False,False,False,False,True,"[(191, 'あ'), (57, 'し'), (185, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (110, 'ゆ'), (117, 'め')]",あ
15.332,17.968,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (110, 'ゆ'), (117, 'め')]",True,True,False,True,False,"[(191, 'あ'), (185, 'し'), (185, 'た'), (185, 'へ'), (185, 'は'), (185, 'こ'), (185, 'ぶ'), (185, 'か'), (185, 'ら')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (110, 'ゆ'), (185, 'め')]",め
15.165,15.332,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (110, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (110, 'ゆ'), (117, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (185, 'ゆ'), (185, 'め')]",ゆ
14.965,15.165,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (110, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",い
14.698,14.965,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (104, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",お
14.498,14.698,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (98, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",と
14.031,14.498,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",た
13.864,14.031,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",て
13.697,13.864,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (70, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",け
13.53,13.697,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (63, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",つ
13.364,13.53,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (71, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",み
13.197,13.364,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (89, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",か
13.03,13.197,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (107, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",に
12.863,13.03,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (122, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",ま
12.696,12.863,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (146, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (185, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",の
12.529,12.696,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (159, 'つ'), (185, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (185, 'つ'), (185, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",つ
12.363,12.529,0,いつのまにかみつけてたとおいゆめ,"[(191, 'い'), (185, 'つ'), (185, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]",False,False,False,False,True,"[(191, 'い'), (159, 'つ'), (185, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (104, 'い'), (110, '夢')]",い
15.165,17.968,-1,いつの間にか見つけてた遠い夢,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (104, 'い'), (110, '夢')]",True,True,True,True,False,"[(191, 'い'), (185, 'つ'), (185, 'の'), (185, 'ま'), (185, 'に'), (185, 'か'), (185, 'み'), (185, 'つ'), (185, 'け'), (185, 'て'), (185, 'た'), (185, 'と'), (185, 'お'), (185, 'い'), (185, 'ゆ'), (185, 'め')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (104, 'い'), (185, '夢')]",夢
14.965,15.165,-1,いつの間にか見つけてた遠い夢,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (104, 'い'), (185, '夢')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (104, 'い'), (110, '夢')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (185, 'い'), (185, '夢')]",い
14.698,14.965,-1,いつの間にか見つけてた遠い夢,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (185, 'い'), (185, '夢')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (104, 'い'), (185, '夢')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (185, 'い'), (185, '夢')]",<dupe>
14.498,14.698,-1,いつの間にか見つけてた遠い夢,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (185, 'い'), (185, '夢')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (185, 'い'), (185, '夢')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (185, '遠'), (185, 'い'), (185, '夢')]",遠
14.031,14.498,-1,いつの間にか見つけてた遠い夢,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (185, '遠'), (185, 'い'), (185, '夢')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (86, '遠'), (185, 'い'), (185, '夢')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (185, 'た'), (185, '遠'), (185, 'い'), (185, '夢')]",た
13.864,14.031,-1,いつの間にか見つけてた遠い夢,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (185, 'た'), (185, '遠'), (185, 'い'), (185, '夢')]",False,False,False,False,False,"[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (70, 'て'), (80, 'た'), (185, '遠'), (185, 'い'), (185, '夢')]","[(191, 'い'), (159, 'つ'), (146, 'の'), (135, '間'), (122, 'に'), (107, 'か'), (89, '見'), (71, 'つ'), (63, 'け'), (185, 'て'), (185, 'た'), (185, '遠'), (185, 'い'), (185, '夢')]",て
