start,end,line,unformatted,segments,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments,token
5.723,13.931,43,hololiveidolproject,"[(57, 'h'), (59, 'o'), (67, 'l'), (73, 'o'), (80, 'l'), (87, 'i'), (92, 'v'), (97, 'e'), (108, 'i'), (113, 'd'), (119, 'o'), (127, 'l'), (139, 'p'), (144, 'r'), (116, 'o'), (91, 'j'), (61, 'e'), (53, 'c'), (48, 't')]",False,True,True,True,True,"[(57, 'h'), (59, 'o'), (67, 'l'), (73, 'o'), (80, 'l'), (87, 'i'), (92, 'v'), (97, 'e'), (108, 'i'), (113, 'd'), (119, 'o'), (127, 'l'), (139, 'p'), (144, 'r'), (116, 'o'), (91, 'j'), (61, 'e'), (53, 'c'), (48, 't')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (57, 'と')]",hololiveidolproject
45.662,46.797,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (57, 'と')]",True,True,True,True,False,"[(57, 'h'), (59, 'o'), (67, 'l'), (73, 'o'), (80, 'l'), (87, 'i'), (92, 'v'), (97, 'e'), (108, 'i'), (113, 'd'), (119, 'o'), (127, 'l'), (139, 'p'), (144, 'r'), (116, 'o'), (91, 'j'), (61, 'e'), (53, 'c'), (48, 't')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (85, 'と')]",と
45.329,45.662,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (57, 'と')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",きっ
45.162,45.329,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (85, 'と')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",て
44.828,45.162,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",だっ
44.628,44.828,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (57, 'だ'), (57, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",の”
44.428,44.628,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (57, 'の'), (57, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]","[(57, '“'), (57, 'ほ'), (57, 'ん'), (85, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",も
44.294,44.428,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (85, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (57, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]","[(57, '“'), (57, 'ほ'), (85, 'ん'), (85, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",ん
44.094,44.294,0,“ほんもの”だってきっと,"[(57, '“'), (57, 'ほ'), (85, 'ん'), (85, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,True,"[(57, '“'), (57, 'ほ'), (57, 'ん'), (85, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]","[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (57, 'と')]",“ほ
45.662,46.797,78,“本物”だってきっと,"[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (57, 'と')]",True,True,True,True,False,"[(57, '“'), (57, 'ほ'), (85, 'ん'), (85, 'も'), (85, 'の'), (85, '”'), (85, 'だ'), (85, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]","[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (85, 'と')]",と
45.329,45.662,78,“本物”だってきっと,"[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (57, 'と')]","[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",きっ
45.162,45.329,78,“本物”だってきっと,"[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",False,False,False,False,False,"[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (57, 'て'), (57, 'き'), (57, 'っ'), (85, 'と')]","[(57, '“'), (57, '本'), (57, '物'), (57, '”'), (57, 'だ'), (57, 'っ'), (85, 'て'), (85, 'き'), (85, 'っ'), (85, 'と')]",て
