start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
13.497,13.831,85,(ahaaaa),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (79, 'a'), (79, 'a'), (79, ')')]",True,False,a),False
13.197,13.497,85,(ahaaaa),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (79, 'a'), (149, 'a'), (149, ')')]",False,False,a,False
12.863,13.197,85,(ahaaaa),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (149, 'a'), (149, 'a'), (149, ')')]",False,False,a,False
12.563,12.863,85,(ahaaaa),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (149, 'a'), (149, 'a'), (149, 'a'), (149, ')')]",False,False,ha,False
12.196,12.563,85,(ahaaaa),"[(79, '('), (79, 'a'), (149, 'h'), (149, 'a'), (149, 'a'), (149, 'a'), (149, 'a'), (149, ')')]",False,True,(a,False
85.436,85.669,85,(ahaaa~n),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (79, 'a'), (79, '~'), (79, 'n'), (79, ')')]",True,False,n),False
85.235,85.436,85,(ahaaa~n),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (79, 'a'), (79, '~'), (149, 'n'), (149, ')')]",False,False,~,False
85.002,85.235,85,(ahaaa~n),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (79, 'a'), (149, '~'), (149, 'n'), (149, ')')]",False,False,a,False
84.735,85.002,85,(ahaaa~n),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (79, 'a'), (149, 'a'), (149, '~'), (149, 'n'), (149, ')')]",False,False,a,False
84.435,84.735,85,(ahaaa~n),"[(79, '('), (79, 'a'), (79, 'h'), (79, 'a'), (149, 'a'), (149, 'a'), (149, '~'), (149, 'n'), (149, ')')]",False,False,ha,False
84.034,84.435,85,(ahaaa~n),"[(79, '('), (79, 'a'), (149, 'h'), (149, 'a'), (149, 'a'), (149, 'a'), (149, '~'), (149, 'n'), (149, ')')]",False,True,(a,False
36.286,37.454,85,(ah~),"[(79, '('), (79, 'a'), (79, 'h'), (79, '~'), (79, ')')]",True,True,(ah~),False
19.103,19.536,85,(comeonkobo-chan),"[(79, '('), (79, 'c'), (79, 'o'), (79, 'm'), (79, 'e'), (79, 'o'), (79, 'n'), (79, 'k'), (79, 'o'), (79, 'b'), (79, 'o'), (79, '-'), (79, 'c'), (79, 'h'), (79, 'a'), (79, 'n'), (79, ')')]",True,False,-chan),False
18.969,19.103,85,(comeonkobo-chan),"[(79, '('), (79, 'c'), (79, 'o'), (79, 'm'), (79, 'e'), (79, 'o'), (79, 'n'), (79, 'k'), (79, 'o'), (79, 'b'), (79, 'o'), (149, '-'), (149, 'c'), (149, 'h'), (149, 'a'), (149, 'n'), (149, ')')]",False,False,bo,False
