start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
19.737,22.573,91,art:まころんmv:まるいち,"[(92, 'a'), (81, 'r'), (70, 't'), (55, ':'), (43, 'ま'), (30, 'こ'), (16, 'ろ'), (2, 'ん'), (92, 'm'), (79, 'v'), (63, ':'), (47, 'ま'), (31, 'る'), (14, 'い'), (2, 'ち')]",True,True,art:まころんmv:まるいち,False
22.573,25.075,91,instrumental:fu-rinmix:よしけん,"[(92, 'i'), (91, 'n'), (85, 's'), (79, 't'), (75, 'r'), (69, 'u'), (63, 'm'), (57, 'e'), (51, 'n'), (47, 't'), (42, 'a'), (36, 'l'), (31, ':'), (24, 'f'), (18, 'u'), (14, '-'), (9, 'r'), (3, 'i'), (2, 'n'), (92, 'm'), (81, 'i'), (70, 'x'), (55, ':'), (43, 'よ'), (30, 'し'), (16, 'け'), (2, 'ん')]",True,True,instrumental:fu-rinmix:よしけん,False
16.934,19.737,92,vocals:ハコス・ベールズ・常闇トワ,"[(92, 'v'), (90, 'o'), (84, 'c'), (78, 'a'), (73, 'l'), (66, 's'), (62, ':'), (61, 'ハ'), (54, 'コ'), (50, 'ス'), (44, '・'), (38, 'ベ'), (33, 'ー'), (32, 'ル'), (27, 'ズ'), (20, '・'), (15, '常'), (10, '闇'), (4, 'ト'), (2, 'ワ')]",True,True,vocals:ハコス・ベールズ・常闇トワ,False
58.409,59.109,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (92, 'も'), (92, 'う'), (92, 'れ'), (92, 'う'), (92, 'ひ'), (92, 'と')]",True,False,と,False
58.242,58.409,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (92, 'も'), (92, 'う'), (92, 'れ'), (92, 'う'), (92, 'ひ'), (93, 'と')]",False,False,ひ,False
58.042,58.242,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (92, 'も'), (92, 'う'), (92, 'れ'), (92, 'う'), (93, 'ひ'), (93, 'と')]",False,False,う,False
57.875,58.042,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (92, 'も'), (92, 'う'), (92, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,れ,False
57.708,57.875,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (92, 'も'), (92, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,う,False
57.541,57.708,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (92, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,も,False
57.341,57.541,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (92, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,り,False
57.141,57.341,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (92, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,よ,False
56.94,57.141,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (92, 'れ'), (93, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,れ,False
56.774,56.94,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (92, 'だ'), (93, 'れ'), (93, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,だ,False
56.607,56.774,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (92, 'は'), (93, 'だ'), (93, 'れ'), (93, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,は,False
56.44,56.607,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (92, 'み'), (93, 'は'), (93, 'だ'), (93, 'れ'), (93, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,み,False
56.306,56.44,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (92, 'き'), (93, 'み'), (93, 'は'), (93, 'だ'), (93, 'れ'), (93, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,き,False
56.073,56.306,0,あぁきみはだれよりもうれうひと,"[(92, 'あ'), (92, 'ぁ'), (93, 'き'), (93, 'み'), (93, 'は'), (93, 'だ'), (93, 'れ'), (93, 'よ'), (93, 'り'), (93, 'も'), (93, 'う'), (93, 'れ'), (93, 'う'), (93, 'ひ'), (93, 'と')]",False,False,ぁ,False
