start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
187.171,187.571,0,heyyo,"[(5, 'h'), (5, 'e'), (5, 'y'), (5, 'y'), (5, 'o')]",True,False,yo,False
187.004,187.171,0,heyyo,"[(5, 'h'), (5, 'e'), (5, 'y'), (4, 'y'), (4, 'o')]",False,True,hey,False
187.171,187.571,-1,heyyo,"[(5, 'h'), (5, 'e'), (5, 'y'), (5, 'y'), (5, 'o')]",True,False,yo,False
187.004,187.171,-1,heyyo,"[(5, 'h'), (5, 'e'), (5, 'y'), (4, 'y'), (4, 'o')]",False,True,hey,False
121.405,122.005,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, 'し'), (3, 'ょ'), (3, 'く'), (3, 'ざ'), (3, 'い'), (3, 'が'), (3, 'な'), (3, 'い'), (3, '」')]",True,False,ない」,False
121.305,121.405,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, 'し'), (3, 'ょ'), (3, 'く'), (3, 'ざ'), (3, 'い'), (3, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,False,が,False
121.238,121.305,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, 'し'), (3, 'ょ'), (3, 'く'), (3, 'ざ'), (3, 'い'), (4, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,False,い,False
121.138,121.238,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, 'し'), (3, 'ょ'), (3, 'く'), (3, 'ざ'), (4, 'い'), (4, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,False,ざ,False
121.071,121.138,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, 'し'), (3, 'ょ'), (3, 'く'), (4, 'ざ'), (4, 'い'), (4, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,False,く,False
120.871,121.071,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, 'し'), (3, 'ょ'), (4, 'く'), (4, 'ざ'), (4, 'い'), (4, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,False,しょ,False
120.404,120.871,0,「あ、しょくざいがない」,"[(3, '「'), (3, 'あ'), (3, '、'), (4, 'し'), (4, 'ょ'), (4, 'く'), (4, 'ざ'), (4, 'い'), (4, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,True,「あ、,False
121.405,122.005,-1,「あ、食材がない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, '食'), (3, '材'), (3, 'が'), (3, 'な'), (3, 'い'), (3, '」')]",True,False,ない」,False
121.305,121.405,-1,「あ、食材がない」,"[(3, '「'), (3, 'あ'), (3, '、'), (3, '食'), (3, '材'), (3, 'が'), (4, 'な'), (4, 'い'), (4, '」')]",False,False,が,False
