start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
159.576,159.81,0,(あんさー！),"[(1, '('), (16, 'あ'), (37, 'ん'), (55, 'さ'), (72, 'ー'), (91, '！'), (108, ')')]",True,False,さー！),False
159.376,159.576,0,(あんさー！),"[(1, '('), (16, 'あ'), (37, 'ん'), (110, 'さ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(あん,False
58.175,58.409,0,(あんさー！),"[(1, '('), (1, 'あ'), (1, 'ん'), (1, 'さ'), (1, 'ー'), (1, '！'), (1, ')')]",True,False,さー！),False
57.975,58.175,0,(あんさー！),"[(1, '('), (1, 'あ'), (1, 'ん'), (110, 'さ'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(あん,False
70.02,70.254,0,(おいらー！),"[(1, '('), (16, 'お'), (37, 'い'), (55, 'ら'), (72, 'ー'), (91, '！'), (108, ')')]",True,False,らー！),False
69.82,70.02,0,(おいらー！),"[(1, '('), (16, 'お'), (37, 'い'), (110, 'ら'), (110, 'ー'), (110, '！'), (110, ')')]",False,True,(おい,False
157.941,158.142,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (55, 'ち'), (69, 'ょ'), (81, 'ん'), (97, '！'), (108, ')')]",True,False,ちょん！),False
157.708,157.941,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (110, 'ち'), (110, 'ょ'), (110, 'ん'), (110, '！'), (110, ')')]",False,True,(くえす,False
56.507,56.74,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (55, 'ち'), (69, 'ょ'), (81, 'ん'), (97, '！'), (108, ')')]",True,False,ちょん！),False
56.306,56.507,0,(くえすちょん！),"[(1, '('), (12, 'く'), (28, 'え'), (40, 'す'), (110, 'ち'), (110, 'ょ'), (110, 'ん'), (110, '！'), (110, ')')]",False,True,(くえす,False
44.461,45.095,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (1, 'ふ'), (1, 'め'), (1, 'い'), (1, 'り'), (1, 'ょ'), (1, 'う'), (1, ')')]",True,False,りょう),False
44.061,44.461,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (1, 'ふ'), (1, 'め'), (1, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,めい,False
43.927,44.061,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (1, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,ふ,False
43.627,43.927,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (1, 'i'), (1, 's'), (110, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,is,False
43.193,43.627,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (1, 'し'), (1, 'ょ'), (1, 'う'), (110, 'i'), (110, 's'), (110, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,False,しょう,False
42.793,43.193,0,(けんしょうisふめいりょう),"[(1, '('), (1, 'け'), (1, 'ん'), (110, 'し'), (110, 'ょ'), (110, 'う'), (110, 'i'), (110, 's'), (110, 'ふ'), (110, 'め'), (110, 'い'), (110, 'り'), (110, 'ょ'), (110, 'う'), (110, ')')]",False,True,(けん,False
132.349,132.883,0,(じょうけんisめいりょう),"[(108, '('), (108, 'じ'), (108, 'ょ'), (108, 'う'), (108, 'け'), (108, 'ん'), (108, 'i'), (108, 's'), (108, 'め'), (108, 'い'), (108, 'り'), (108, 'ょ'), (108, 'う'), (108, ')')]",True,False,りょう),False
