start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
3.387,9.727,0,hololiveidolproject-stardustsong,"[(1, 'h'), (5, 'o'), (12, 'l'), (18, 'o'), (27, 'l'), (32, 'i'), (41, 'v'), (50, 'e'), (61, 'i'), (70, 'd'), (81, 'o'), (90, 'l'), (98, 'p'), (111, 'r'), (118, 'o'), (127, 'j'), (128, 'e'), (121, 'c'), (115, 't'), (109, '-'), (103, 's'), (94, 't'), (88, 'a'), (82, 'r'), (76, 'd'), (66, 'u'), (63, 's'), (55, 't'), (48, 's'), (40, 'o'), (34, 'n'), (30, 'g')]",True,True,hololiveidolproject-stardustsong,False
41.625,42.393,78,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (77, 'a'), (99, 'l'), (120, 'l'), (123, 'n'), (110, 'o'), (93, 't'), (75, 'h'), (60, 'i'), (44, 'n'), (30, 'g')]",True,False,ing,False
41.258,41.625,78,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (77, 'a'), (99, 'l'), (120, 'l'), (123, 'n'), (110, 'o'), (93, 't'), (75, 'h'), (84, 'i'), (84, 'n'), (84, 'g')]",False,False,noth,False
40.657,41.258,78,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (77, 'a'), (99, 'l'), (120, 'l'), (84, 'n'), (84, 'o'), (84, 't'), (84, 'h'), (84, 'i'), (84, 'n'), (84, 'g')]",False,False,all,False
40.29,40.657,78,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (84, 'a'), (84, 'l'), (84, 'l'), (84, 'n'), (84, 'o'), (84, 't'), (84, 'h'), (84, 'i'), (84, 'n'), (84, 'g')]",False,True,it\'s,False
41.625,42.393,0,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (77, 'a'), (99, 'l'), (120, 'l'), (123, 'n'), (110, 'o'), (93, 't'), (75, 'h'), (60, 'i'), (44, 'n'), (30, 'g')]",True,False,ing,False
41.258,41.625,0,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (77, 'a'), (99, 'l'), (120, 'l'), (123, 'n'), (110, 'o'), (93, 't'), (75, 'h'), (84, 'i'), (84, 'n'), (84, 'g')]",False,False,noth,False
40.657,41.258,0,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (77, 'a'), (99, 'l'), (120, 'l'), (84, 'n'), (84, 'o'), (84, 't'), (84, 'h'), (84, 'i'), (84, 'n'), (84, 'g')]",False,False,all,False
40.29,40.657,0,it\'sallnothing,"[(1, 'i'), (15, 't'), (31, '\\'), (31, ""'""), (53, 's'), (84, 'a'), (84, 'l'), (84, 'l'), (84, 'n'), (84, 'o'), (84, 't'), (84, 'h'), (84, 'i'), (84, 'n'), (84, 'g')]",False,True,it\'s,False
44.661,45.429,78,openmyheart,"[(1, 'o'), (20, 'p'), (43, 'e'), (73, 'n'), (104, 'm'), (129, 'y'), (112, 'h'), (92, 'e'), (69, 'a'), (47, 'r'), (30, 't')]",True,False,heart,False
44.294,44.661,78,openmyheart,"[(1, 'o'), (20, 'p'), (43, 'e'), (73, 'n'), (104, 'm'), (129, 'y'), (84, 'h'), (84, 'e'), (84, 'a'), (84, 'r'), (84, 't')]",False,False,my,False
43.727,44.294,78,openmyheart,"[(1, 'o'), (20, 'p'), (43, 'e'), (73, 'n'), (84, 'm'), (84, 'y'), (84, 'h'), (84, 'e'), (84, 'a'), (84, 'r'), (84, 't')]",False,False,pen,False
43.327,43.727,78,openmyheart,"[(1, 'o'), (84, 'p'), (84, 'e'), (84, 'n'), (84, 'm'), (84, 'y'), (84, 'h'), (84, 'e'), (84, 'a'), (84, 'r'), (84, 't')]",False,True,o,False
44.661,45.429,0,openmyheart,"[(1, 'o'), (20, 'p'), (43, 'e'), (73, 'n'), (104, 'm'), (129, 'y'), (112, 'h'), (92, 'e'), (69, 'a'), (47, 'r'), (30, 't')]",True,False,heart,False
44.294,44.661,0,openmyheart,"[(1, 'o'), (20, 'p'), (43, 'e'), (73, 'n'), (104, 'm'), (129, 'y'), (84, 'h'), (84, 'e'), (84, 'a'), (84, 'r'), (84, 't')]",False,False,my,False
43.727,44.294,0,openmyheart,"[(1, 'o'), (20, 'p'), (43, 'e'), (73, 'n'), (84, 'm'), (84, 'y'), (84, 'h'), (84, 'e'), (84, 'a'), (84, 'r'), (84, 't')]",False,False,pen,False
43.327,43.727,0,openmyheart,"[(1, 'o'), (84, 'p'), (84, 'e'), (84, 'n'), (84, 'm'), (84, 'y'), (84, 'h'), (84, 'e'), (84, 'a'), (84, 'r'), (84, 't')]",False,True,o,False
38.455,38.756,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (30, 'び'), (30, 'ょ'), (30, 'う'), (30, 'な'), (30, 'り'), (30, 'あ'), (30, 'る')]",True,False,る,False
37.221,38.455,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (30, 'び'), (30, 'ょ'), (30, 'う'), (30, 'な'), (30, 'り'), (30, 'あ'), (84, 'る')]",False,False,あ,False
37.054,37.221,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (30, 'び'), (30, 'ょ'), (30, 'う'), (30, 'な'), (30, 'り'), (84, 'あ'), (84, 'る')]",False,False,り,False
36.754,37.054,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (30, 'び'), (30, 'ょ'), (30, 'う'), (30, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,な,False
36.653,36.754,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (30, 'び'), (30, 'ょ'), (30, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,う,False
36.453,36.653,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (30, 'び'), (30, 'ょ'), (84, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,びょ,False
36.387,36.453,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (30, 'く'), (84, 'び'), (84, 'ょ'), (84, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,く,False
36.286,36.387,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (30, 'お'), (84, 'く'), (84, 'び'), (84, 'ょ'), (84, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,お,False
35.519,36.286,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (30, 'ど'), (84, 'お'), (84, 'く'), (84, 'び'), (84, 'ょ'), (84, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,ど,False
35.219,35.519,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (30, 'ほ'), (84, 'ど'), (84, 'お'), (84, 'く'), (84, 'び'), (84, 'ょ'), (84, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,ほ,False
34.952,35.219,0,あきれるほどおくびょうなりある,"[(30, 'あ'), (30, 'き'), (30, 'れ'), (30, 'る'), (84, 'ほ'), (84, 'ど'), (84, 'お'), (84, 'く'), (84, 'び'), (84, 'ょ'), (84, 'う'), (84, 'な'), (84, 'り'), (84, 'あ'), (84, 'る')]",False,False,る,False
