start,end,line,unformatted,segments,ref_start,ref_end,common_number,remainder
123.44,124.675,0,あいたいもういちど,"[(5, 'あ'), (2, 'いたい'), (6, 'も'), (2, 'ういちど')]",True,False,36,あいたいもういちど
123.173,123.44,0,あいたいもういちど,"[(5, 'あ'), (2, 'いたい'), (6, 'も'), (2, 'うい'), (20, 'ち'), (36, 'ど')]",False,False,36,ど
122.906,123.173,0,あいたいもういちど,"[(5, 'あ'), (2, 'いたい'), (6, 'も'), (2, 'う'), (20, 'い'), (36, 'ちど')]",False,False,36,ちど
121.638,122.906,0,あいたいもういちど,"[(5, 'あ'), (2, 'いたい'), (6, 'も'), (2, 'う'), (36, 'いちど')]",False,False,36,いちど
121.071,121.638,0,あいたいもういちど,"[(5, 'あ'), (2, 'いたい'), (6, 'も'), (36, 'ういちど')]",False,False,36,ういちど
120.003,121.071,0,あいたいもういちど,"[(5, 'あ'), (2, 'いたい'), (36, 'もういちど')]",False,False,36,もういちど
119.603,120.003,0,あいたいもういちど,"[(5, 'あ'), (2, 'い'), (11, 'た'), (36, 'いもういちど')]",False,False,36,いもういちど
119.336,119.603,0,あいたいもういちど,"[(5, 'あ'), (20, 'い'), (36, 'たいもういちど')]",False,False,36,たいもういちど
118.135,119.336,0,あいたいもういちど,"[(5, 'あ'), (36, 'いたいもういちど')]",False,False,36,いたいもういちど
158.742,160.511,0,あえるなんてしんじない,"[(2, 'あえるなんてしんじない')]",True,False,36,あえるなんてしんじない
158.208,158.742,0,あえるなんてしんじない,"[(2, 'あえるなんてしんじな'), (36, 'い')]",False,False,36,い
157.674,158.208,0,あえるなんてしんじない,"[(2, 'あえるなんてしんじ'), (36, 'ない')]",False,False,36,ない
156.94,157.674,0,あえるなんてしんじない,"[(2, 'あえるなんてしん'), (36, 'じない')]",False,False,36,じない
156.54,156.94,0,あえるなんてしんじない,"[(2, 'あえるなんて'), (8, 'し'), (36, 'んじない')]",False,False,36,んじない
155.205,156.54,0,あえるなんてしんじない,"[(2, 'あえるなんて'), (36, 'しんじない')]",False,False,36,しんじない
154.738,155.205,0,あえるなんてしんじない,"[(2, 'あえるな'), (3, 'ん'), (36, 'てしんじない')]",False,False,36,てしんじない
154.271,154.738,0,あえるなんてしんじない,"[(2, 'あえる'), (3, 'な'), (36, 'んてしんじない')]",False,False,36,んてしんじない
153.804,154.271,0,あえるなんてしんじない,"[(2, 'あえ'), (3, 'る'), (36, 'なんてしんじない')]",False,False,36,なんてしんじない
153.403,153.804,0,あえるなんてしんじない,"[(2, 'あ'), (11, 'え'), (36, 'るなんてしんじない')]",False,False,36,るなんてしんじない
153.003,153.403,0,あえるなんてしんじない,"[(5, 'あ'), (36, 'えるなんてしんじない')]",False,False,36,えるなんてしんじない
99.083,101.885,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそらは'), (6, 'も'), (2, 'どら'), (6, 'な'), (2, 'い')]",True,False,36,あのそらはもどらない
98.182,99.083,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそらは'), (6, 'も'), (2, 'どら'), (6, 'な'), (36, 'い')]",False,False,36,い
96.914,98.182,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそらは'), (6, 'も'), (2, 'どら'), (36, 'ない')]",False,False,36,ない
95.979,96.914,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそらは'), (6, 'も'), (2, 'ど'), (36, 'らない')]",False,False,36,らない
95.079,95.979,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそらは'), (6, 'も'), (36, 'どらない')]",False,False,36,どらない
91.642,95.079,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそらは'), (36, 'もどらない')]",False,False,36,もどらない
90.707,91.642,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそら'), (36, 'はもどらない')]",False,False,36,はもどらない
89.84,90.707,0,あのそらはもどらない,"[(5, 'あ'), (2, 'のそ'), (36, 'らはもどらない')]",False,False,36,らはもどらない
88.972,89.84,0,あのそらはもどらない,"[(5, 'あ'), (2, 'の'), (36, 'そらはもどらない')]",False,False,36,そらはもどらない
88.105,88.972,0,あのそらはもどらない,"[(5, 'あ'), (36, 'のそらはもどらない')]",False,False,36,のそらはもどらない
99.083,101.885,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の空'), (6, 'は\u3000戻らな'), (2, 'い')]",True,False,36,あの空は　戻らない
98.182,99.083,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の空'), (6, 'は\u3000戻らな'), (36, 'い')]",False,False,36,い
96.88,98.182,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の空'), (6, 'は\u3000戻ら'), (36, 'ない')]",False,False,36,ない
95.079,96.88,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の空'), (6, 'は\u3000戻'), (36, 'らない')]",False,False,36,らない
91.608,95.079,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の空'), (6, 'は\u3000'), (36, '戻らない')]",False,False,36,戻らない
89.84,91.608,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の空'), (36, 'は\u3000戻らない')]",False,False,36,は　戻らない
88.972,89.84,92,あの空は　戻らない,"[(5, 'あ'), (2, 'の'), (36, '空は\u3000戻らない')]",False,False,36,空は　戻らない
88.105,88.972,92,あの空は　戻らない,"[(5, 'あ'), (36, 'の空は\u3000戻らない')]",False,False,36,の空は　戻らない
448.899,454.905,92,いつまでも,"[(2, 'いつまでも')]",True,False,36,いつまでも
448.365,448.899,92,いつまでも,"[(2, 'いつまで'), (36, 'も')]",False,False,36,も
448.098,448.365,92,いつまでも,"[(2, 'いつ'), (20, 'ま'), (36, 'でも')]",False,False,36,でも
447.364,448.098,92,いつまでも,"[(2, 'いつ'), (36, 'までも')]",False,False,36,までも
447.23,447.364,92,いつまでも,"[(28, 'い'), (36, 'つまでも')]",False,False,36,つまでも
448.899,454.905,0,いつまでも,"[(2, 'いつまでも')]",False,False,36,いつまでも
448.365,448.899,0,いつまでも,"[(2, 'いつまで'), (36, 'も')]",False,False,36,も
448.098,448.365,0,いつまでも,"[(2, 'いつ'), (20, 'ま'), (36, 'でも')]",False,False,36,でも
447.364,448.098,0,いつまでも,"[(2, 'いつ'), (36, 'までも')]",False,False,36,までも
447.23,447.364,0,いつまでも,"[(28, 'い'), (36, 'つまでも')]",False,False,36,つまでも
440.19,442.726,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つまでも\u3000歌うわ')]",True,False,36,いつまでも　歌うわ
440.056,440.19,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つまでも\u3000歌'), (27, 'う'), (36, 'わ')]",False,False,36,わ
439.322,440.056,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つまでも\u3000歌'), (36, 'うわ')]",False,False,36,うわ
439.055,439.322,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つまで'), (20, 'も\u3000'), (36, '歌うわ')]",False,False,36,歌うわ
438.722,439.055,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つま'), (13, 'で'), (36, 'も\u3000歌うわ')]",False,False,36,も　歌うわ
438.321,438.722,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つ'), (11, 'ま'), (36, 'でも\u3000歌うわ')]",False,False,36,でも　歌うわ
437.587,438.321,92,いつまでも　歌うわ,"[(5, 'い'), (2, 'つ'), (36, 'までも\u3000歌うわ')]",False,False,36,までも　歌うわ
436.92,437.587,92,いつまでも　歌うわ,"[(5, 'い'), (36, 'つまでも\u3000歌うわ')]",False,False,36,つまでも　歌うわ
440.19,442.726,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つまでもうたうわ')]",True,False,36,いつまでもうたうわ
440.056,440.19,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つまでもうた'), (27, 'う'), (36, 'わ')]",False,False,36,わ
439.456,440.056,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つまでもうた'), (36, 'うわ')]",False,False,36,うわ
439.322,439.456,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つまで'), (11, 'も'), (27, 'う'), (36, 'たうわ')]",False,False,36,たうわ
439.055,439.322,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つまで'), (20, 'も'), (36, 'うたうわ')]",False,False,36,うたうわ
438.722,439.055,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つま'), (13, 'で'), (36, 'もうたうわ')]",False,False,36,もうたうわ
438.321,438.722,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つ'), (11, 'ま'), (36, 'でもうたうわ')]",False,False,36,でもうたうわ
437.587,438.321,0,いつまでもうたうわ,"[(5, 'い'), (2, 'つ'), (36, 'までもうたうわ')]",False,False,36,までもうたうわ
436.92,437.587,0,いつまでもうたうわ,"[(5, 'い'), (36, 'つまでもうたうわ')]",False,False,36,つまでもうたうわ
433.75,436.92,0,うた,"[(2, 'うた')]",True,False,33,うた
430.747,432.416,0,うた,"[(2, 'うた')]",False,False,33,うた
445.462,447.23,0,うたいつぐあいしてる,"[(2, 'うたいつぐあいしてる')]",True,False,36,うたいつぐあいしてる
445.262,445.462,0,うたいつぐあいしてる,"[(2, 'うたいつぐあい'), (11, 'し'), (25, 'て'), (36, 'る')]",False,False,36,る
445.061,445.262,0,うたいつぐあいしてる,"[(2, 'うたいつぐあい'), (25, 'し'), (36, 'てる')]",False,False,36,てる
444.728,445.061,0,うたいつぐあいしてる,"[(2, 'うたいつぐあ'), (15, 'い'), (36, 'してる')]",False,False,36,してる
444.327,444.728,0,うたいつぐあいしてる,"[(2, 'うたいつぐ'), (8, 'あ'), (36, 'いしてる')]",False,False,36,いしてる
443.727,444.327,0,うたいつぐあいしてる,"[(2, 'うたいつぐ'), (36, 'あいしてる')]",False,False,36,あいしてる
443.593,443.727,0,うたいつぐあいしてる,"[(2, 'うた'), (15, 'い'), (27, 'つ'), (36, 'ぐあいしてる')]",False,False,36,ぐあいしてる
443.393,443.593,0,うたいつぐあいしてる,"[(2, 'うた'), (25, 'い'), (36, 'つぐあいしてる')]",False,False,36,つぐあいしてる
442.793,443.393,0,うたいつぐあいしてる,"[(2, 'うた'), (36, 'いつぐあいしてる')]",False,False,36,いつぐあいしてる
442.726,442.793,0,うたいつぐあいしてる,"[(33, 'う'), (36, 'たいつぐあいしてる')]",False,True,36,たいつぐあいしてる
395.212,396.346,0,うたよとべ,"[(2, 'うたよとべ')]",True,False,36,うたよとべ
394.811,395.212,0,うたよとべ,"[(2, 'うたよ'), (8, 'と'), (36, 'べ')]",False,False,36,べ
394.411,394.811,0,うたよとべ,"[(2, 'うた'), (8, 'よ'), (36, 'とべ')]",False,False,36,とべ
393.677,394.411,0,うたよとべ,"[(2, 'うた'), (36, 'よとべ')]",False,False,36,よとべ
393.41,393.677,0,うたよとべ,"[(16, 'う'), (36, 'たよとべ')]",False,False,36,たよとべ
70.454,72.322,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'んしば'), (6, 'ら'), (2, 'れるけど')]",True,False,36,おくびょうとふあんしばられるけど
70.054,70.454,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'んしば'), (6, 'ら'), (2, 'れる'), (8, 'け'), (36, 'ど')]",False,False,36,ど
69.586,70.054,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'んしば'), (6, 'ら'), (2, 'れ'), (6, 'る'), (36, 'けど')]",False,False,36,けど
68.652,69.586,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'んしば'), (6, 'ら'), (2, 'れ'), (36, 'るけど')]",False,False,36,るけど
68.152,68.652,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'んしば'), (6, 'ら'), (36, 'れるけど')]",False,False,36,れるけど
66.95,68.152,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'んしば'), (36, 'られるけど')]",False,False,36,られるけど
66.55,66.95,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'ん'), (8, 'し'), (36, 'ばられるけど')]",False,False,36,ばられるけど
65.149,66.55,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (2, 'ん'), (36, 'しばられるけど')]",False,False,36,しばられるけど
64.681,65.149,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (3, 'あ'), (36, 'んしばられるけど')]",False,False,36,んしばられるけど
63.414,64.681,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょうとふ'), (36, 'あんしばられるけど')]",False,False,36,あんしばられるけど
62.946,63.414,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょう'), (3, 'と'), (36, 'ふあんしばられるけど')]",False,False,36,ふあんしばられるけど
61.612,62.946,0,おくびょうとふあんしばられるけど,"[(2, 'おくびょう'), (36, 'とふあんしばられるけど')]",False,False,36,とふあんしばられるけど
61.211,61.612,0,おくびょうとふあんしばられるけど,"[(2, 'おく'), (8, 'びょ'), (36, 'うとふあんしばられるけど')]",False,False,36,うとふあんしばられるけど
59.877,61.211,0,おくびょうとふあんしばられるけど,"[(2, 'おく'), (36, 'びょうとふあんしばられるけど')]",False,False,36,びょうとふあんしばられるけど
59.476,59.877,0,おくびょうとふあんしばられるけど,"[(5, 'お'), (36, 'くびょうとふあんしばられるけど')]",False,False,36,くびょうとふあんしばられるけど
42.192,45.396,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (2, 'ゆめ'), (3, 'の'), (2, 'ほうせき')]",True,False,36,きらめきのはなゆめのほうせき
41.859,42.192,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (2, 'ゆめ'), (3, 'の'), (2, 'ほう'), (13, 'せ'), (36, 'き')]",False,False,36,き
40.924,41.859,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (2, 'ゆめ'), (3, 'の'), (2, 'ほう'), (36, 'せき')]",False,False,36,せき
40.524,40.924,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (2, 'ゆめ'), (3, 'の'), (8, 'ほ'), (36, 'うせき')]",False,False,36,うせき
39.99,40.524,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (2, 'ゆめ'), (3, 'の'), (36, 'ほうせき')]",False,False,36,ほうせき
38.722,39.99,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (2, 'ゆめ'), (36, 'のほうせき')]",False,False,36,のほうせき
38.255,38.722,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'なゆ'), (36, 'めのほうせき')]",False,False,36,めのほうせき
36.887,38.255,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (6, 'な'), (36, 'ゆめのほうせき')]",False,False,36,ゆめのほうせき
35.152,36.887,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きのは'), (36, 'なゆめのほうせき')]",False,False,36,なゆめのほうせき
34.685,35.152,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'き'), (3, 'の'), (36, 'はなゆめのほうせき')]",False,False,36,はなゆめのほうせき
33.484,34.685,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'き'), (36, 'のはなゆめのほうせき')]",False,False,36,のはなゆめのほうせき
32.916,33.484,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (6, 'め'), (36, 'きのはなゆめのほうせき')]",False,False,36,きのはなゆめのほうせき
31.648,32.916,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (2, 'ら'), (36, 'めきのはなゆめのほうせき')]",False,False,36,めきのはなゆめのほうせき
31.181,31.648,0,きらめきのはなゆめのほうせき,"[(5, 'き'), (36, 'らめきのはなゆめのほうせき')]",False,False,36,らめきのはなゆめのほうせき
41.859,45.396,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きの花'), (6, '\u3000夢の'), (2, '宝'), (3, '石')]",True,False,36,きらめきの花　夢の宝石
40.524,41.859,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きの花'), (6, '\u3000夢の'), (2, '宝'), (36, '石')]",False,False,36,石
39.957,40.524,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きの花'), (6, '\u3000夢の'), (36, '宝石')]",False,False,36,宝石
38.255,39.957,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きの花'), (6, '\u3000夢'), (36, 'の宝石')]",False,False,36,の宝石
36.887,38.255,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きの花'), (6, '\u3000'), (36, '夢の宝石')]",False,False,36,夢の宝石
35.152,36.887,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'きの花'), (36, '\u3000夢の宝石')]",False,False,36,　夢の宝石
34.685,35.152,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'き'), (3, 'の'), (36, '花\u3000夢の宝石')]",False,False,36,花　夢の宝石
33.484,34.685,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (2, 'き'), (36, 'の花\u3000夢の宝石')]",False,False,36,の花　夢の宝石
32.916,33.484,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (6, 'め'), (36, 'きの花\u3000夢の宝石')]",False,False,36,きの花　夢の宝石
31.648,32.916,92,きらめきの花　夢の宝石,"[(5, 'き'), (2, 'ら'), (36, 'めきの花\u3000夢の宝石')]",False,False,36,めきの花　夢の宝石
31.181,31.648,92,きらめきの花　夢の宝石,"[(5, 'き'), (36, 'らめきの花\u3000夢の宝石')]",False,False,36,らめきの花　夢の宝石
137.521,138.856,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こにいるよ\u3000'), (3, 'と'), (2, 'どいて')]",True,False,36,ここにいるよ　とどいて
137.054,137.521,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こにいるよ\u3000'), (3, 'と'), (2, 'ど'), (6, 'い'), (36, 'て')]",False,False,36,て
136.386,137.054,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こにいるよ\u3000'), (3, 'と'), (2, 'ど'), (36, 'いて')]",False,False,36,いて
135.719,136.386,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こにいるよ\u3000'), (3, 'と'), (36, 'どいて')]",False,False,36,どいて
134.451,135.719,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こにいるよ\u3000'), (36, 'とどいて')]",False,False,36,とどいて
133.517,134.451,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こにいる'), (36, 'よ\u3000とどいて')]",False,False,36,よ　とどいて
133.117,133.517,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こに'), (8, 'い'), (36, 'るよ\u3000とどいて')]",False,False,36,るよ　とどいて
132.649,133.117,92,ここにいるよ　とどいて,"[(5, 'こ'), (2, 'こ'), (6, 'に'), (36, 'いるよ\u3000とどいて')]",False,False,36,いるよ　とどいて
