start,end,line,unformatted,segments,ref_start,ref_end,common_number,remainder
146.063,146.196,0,あるきつづけてきたんだ,"[(3, 'あるき'), (2, 'つづけてきたんだ')]",False,False,2,つづけてきたんだ
145.896,146.063,0,あるきつづけてきたんだ,"[(3, 'ある'), (2, 'きつづけてきたんだ')]",False,False,2,きつづけてきたんだ
145.729,145.896,0,あるきつづけてきたんだ,"[(3, 'あ'), (2, 'るきつづけてきたんだ')]",False,True,2,るきつづけてきたんだ
136.053,137.554,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえられたぜんぶ')]",True,False,2,いま、あたえられたぜんぶ
135.752,136.053,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえられたぜん'), (2, 'ぶ')]",False,False,2,ぶ
135.452,135.752,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえられたぜ'), (2, 'んぶ')]",False,False,2,んぶ
135.119,135.452,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえられた'), (2, 'ぜんぶ')]",False,False,2,ぜんぶ
134.852,135.119,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえられ'), (2, 'たぜんぶ')]",False,False,2,たぜんぶ
134.551,134.852,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえら'), (2, 'れたぜんぶ')]",False,False,2,れたぜんぶ
134.218,134.551,0,いま、あたえられたぜんぶ,"[(3, 'いま、あたえ'), (2, 'られたぜんぶ')]",False,False,2,られたぜんぶ
133.917,134.218,0,いま、あたえられたぜんぶ,"[(3, 'いま、あた'), (2, 'えられたぜんぶ')]",False,False,2,えられたぜんぶ
133.584,133.917,0,いま、あたえられたぜんぶ,"[(3, 'いま、あ'), (2, 'たえられたぜんぶ')]",False,False,2,たえられたぜんぶ
132.716,133.584,0,いま、あたえられたぜんぶ,"[(3, 'いま、'), (2, 'あたえられたぜんぶ')]",False,False,2,あたえられたぜんぶ
132.416,132.716,0,いま、あたえられたぜんぶ,"[(3, 'い'), (2, 'ま、あたえられたぜんぶ')]",False,True,2,ま、あたえられたぜんぶ
201.185,202.986,0,おろかなぼくのまま,"[(3, 'おろかなぼくのまま')]",True,False,2,おろかなぼくのまま
201.051,201.185,0,おろかなぼくのまま,"[(3, 'おろかなぼくのま'), (2, 'ま')]",False,False,2,ま
200.584,201.051,0,おろかなぼくのまま,"[(3, 'おろかなぼくの'), (2, 'まま')]",False,False,2,まま
200.45,200.584,0,おろかなぼくのまま,"[(3, 'おろかなぼく'), (2, 'のまま')]",False,False,2,のまま
199.983,200.45,0,おろかなぼくのまま,"[(3, 'おろかなぼ'), (2, 'くのまま')]",False,False,2,くのまま
199.816,199.983,0,おろかなぼくのまま,"[(3, 'おろかな'), (2, 'ぼくのまま')]",False,False,2,ぼくのまま
199.383,199.816,0,おろかなぼくのまま,"[(3, 'おろか'), (2, 'なぼくのまま')]",False,False,2,なぼくのまま
199.216,199.383,0,おろかなぼくのまま,"[(3, 'おろ'), (2, 'かなぼくのまま')]",False,False,2,かなぼくのまま
199.082,199.216,0,おろかなぼくのまま,"[(3, 'お'), (2, 'ろかなぼくのまま')]",False,False,2,ろかなぼくのまま
72.723,74.525,0,おろかなぼくのまま,"[(3, 'おろかなぼくのまま')]",False,False,2,おろかなぼくのまま
72.556,72.723,0,おろかなぼくのまま,"[(3, 'おろかなぼくのま'), (2, 'ま')]",False,False,2,ま
72.089,72.556,0,おろかなぼくのまま,"[(3, 'おろかなぼくの'), (2, 'まま')]",False,False,2,まま
71.955,72.089,0,おろかなぼくのまま,"[(3, 'おろかなぼく'), (2, 'のまま')]",False,False,2,のまま
71.522,71.955,0,おろかなぼくのまま,"[(3, 'おろかなぼ'), (2, 'くのまま')]",False,False,2,くのまま
71.321,71.522,0,おろかなぼくのまま,"[(3, 'おろかな'), (2, 'ぼくのまま')]",False,False,2,ぼくのまま
70.888,71.321,0,おろかなぼくのまま,"[(3, 'おろか'), (2, 'なぼくのまま')]",False,False,2,なぼくのまま
70.721,70.888,0,おろかなぼくのまま,"[(3, 'おろ'), (2, 'かなぼくのまま')]",False,False,2,かなぼくのまま
70.587,70.721,0,おろかなぼくのまま,"[(3, 'お'), (2, 'ろかなぼくのまま')]",False,True,2,ろかなぼくのまま
140.29,141.558,0,かけてもいいでしょ？,"[(3, 'かけてもいいでしょ？')]",True,False,2,かけてもいいでしょ？
140.157,140.29,0,かけてもいいでしょ？,"[(3, 'かけてもいいで'), (2, 'しょ？')]",False,False,2,しょ？
139.823,140.157,0,かけてもいいでしょ？,"[(3, 'かけてもいい'), (2, 'でしょ？')]",False,False,2,でしょ？
139.69,139.823,0,かけてもいいでしょ？,"[(3, 'かけてもい'), (2, 'いでしょ？')]",False,False,2,いでしょ？
139.223,139.69,0,かけてもいいでしょ？,"[(3, 'かけても'), (2, 'いいでしょ？')]",False,False,2,いいでしょ？
139.089,139.223,0,かけてもいいでしょ？,"[(3, 'かけて'), (2, 'もいいでしょ？')]",False,False,2,もいいでしょ？
137.855,139.089,0,かけてもいいでしょ？,"[(3, 'かけ'), (2, 'てもいいでしょ？')]",False,False,2,てもいいでしょ？
137.554,137.855,0,かけてもいいでしょ？,"[(3, 'か'), (2, 'けてもいいでしょ？')]",False,True,2,けてもいいでしょ？
194.211,195.445,0,かべをふみならせ,"[(3, 'かべをふみならせ')]",True,False,2,かべをふみならせ
193.61,194.211,0,かべをふみならせ,"[(3, 'かべをふみなら'), (2, 'せ')]",False,False,2,せ
193.31,193.61,0,かべをふみならせ,"[(3, 'かべをふみな'), (2, 'らせ')]",False,False,2,らせ
193.01,193.31,0,かべをふみならせ,"[(3, 'かべをふみ'), (2, 'ならせ')]",False,False,2,ならせ
192.709,193.01,0,かべをふみならせ,"[(3, 'かべをふ'), (2, 'みならせ')]",False,False,2,みならせ
192.376,192.709,0,かべをふみならせ,"[(3, 'かべを'), (2, 'ふみならせ')]",False,False,2,ふみならせ
192.075,192.376,0,かべをふみならせ,"[(3, 'かべ'), (2, 'をふみならせ')]",False,False,2,をふみならせ
191.775,192.075,0,かべをふみならせ,"[(3, 'か'), (2, 'べをふみならせ')]",False,False,2,べをふみならせ
65.716,66.95,0,かべをふみならせ,"[(3, 'かべをふみならせ')]",False,False,2,かべをふみならせ
65.115,65.716,0,かべをふみならせ,"[(3, 'かべをふみなら'), (2, 'せ')]",False,False,2,せ
64.815,65.115,0,かべをふみならせ,"[(3, 'かべをふみな'), (2, 'らせ')]",False,False,2,らせ
64.515,64.815,0,かべをふみならせ,"[(3, 'かべをふみ'), (2, 'ならせ')]",False,False,2,ならせ
64.214,64.515,0,かべをふみならせ,"[(3, 'かべをふ'), (2, 'みならせ')]",False,False,2,みならせ
63.881,64.214,0,かべをふみならせ,"[(3, 'かべを'), (2, 'ふみならせ')]",False,False,2,ふみならせ
63.614,63.881,0,かべをふみならせ,"[(3, 'かべ'), (2, 'をふみならせ')]",False,False,2,をふみならせ
63.28,63.614,0,かべをふみならせ,"[(3, 'か'), (2, 'べをふみならせ')]",False,True,2,べをふみならせ
145.129,145.729,0,きずだらけのみちを,"[(3, 'きずだらけのみちを')]",True,False,2,きずだらけのみちを
144.728,145.129,0,きずだらけのみちを,"[(3, 'きずだらけのみち'), (2, 'を')]",False,False,2,を
144.261,144.728,0,きずだらけのみちを,"[(3, 'きずだらけのみ'), (2, 'ちを')]",False,False,2,ちを
144.094,144.261,0,きずだらけのみちを,"[(3, 'きずだらけの'), (2, 'みちを')]",False,False,2,みちを
143.927,144.094,0,きずだらけのみちを,"[(3, 'きずだらけ'), (2, 'のみちを')]",False,False,2,のみちを
143.794,143.927,0,きずだらけのみちを,"[(3, 'きずだら'), (2, 'けのみちを')]",False,False,2,けのみちを
143.627,143.794,0,きずだらけのみちを,"[(3, 'きずだ'), (2, 'らけのみちを')]",False,False,2,らけのみちを
143.494,143.627,0,きずだらけのみちを,"[(3, 'きず'), (2, 'だらけのみちを')]",False,False,2,だらけのみちを
143.327,143.494,0,きずだらけのみちを,"[(3, 'き'), (2, 'ずだらけのみちを')]",False,True,2,ずだらけのみちを
198.749,199.082,0,げんかいをしらない,"[(3, 'げんかいをしらない')]",True,False,2,げんかいをしらない
198.448,198.749,0,げんかいをしらない,"[(3, 'げんかいをしらな'), (2, 'い')]",False,False,2,い
198.148,198.448,0,げんかいをしらない,"[(3, 'げんかいをしら'), (2, 'ない')]",False,False,2,ない
197.748,198.148,0,げんかいをしらない,"[(3, 'げんかいをし'), (2, 'らない')]",False,False,2,らない
196.68,197.748,0,げんかいをしらない,"[(3, 'げんかいを'), (2, 'しらない')]",False,False,2,しらない
196.346,196.68,0,げんかいをしらない,"[(3, 'げんかい'), (2, 'をしらない')]",False,False,2,をしらない
196.013,196.346,0,げんかいをしらない,"[(3, 'げんか'), (2, 'いをしらない')]",False,False,2,いをしらない
195.712,196.013,0,げんかいをしらない,"[(3, 'げん'), (2, 'かいをしらない')]",False,False,2,かいをしらない
195.445,195.712,0,げんかいをしらない,"[(3, 'げ'), (2, 'んかいをしらない')]",False,False,2,んかいをしらない
70.254,70.587,0,げんかいをしらない,"[(3, 'げんかいをしらない')]",False,False,2,げんかいをしらない
69.987,70.254,0,げんかいをしらない,"[(3, 'げんかいをしらな'), (2, 'い')]",False,False,2,い
69.653,69.987,0,げんかいをしらない,"[(3, 'げんかいをしら'), (2, 'ない')]",False,False,2,ない
69.253,69.653,0,げんかいをしらない,"[(3, 'げんかいをし'), (2, 'らない')]",False,False,2,らない
68.185,69.253,0,げんかいをしらない,"[(3, 'げんかいを'), (2, 'しらない')]",False,False,2,しらない
67.851,68.185,0,げんかいをしらない,"[(3, 'げんかい'), (2, 'をしらない')]",False,False,2,をしらない
67.551,67.851,0,げんかいをしらない,"[(3, 'げんか'), (2, 'いをしらない')]",False,False,2,いをしらない
67.251,67.551,0,げんかいをしらない,"[(3, 'げん'), (2, 'かいをしらない')]",False,False,2,かいをしらない
66.95,67.251,0,げんかいをしらない,"[(3, 'げ'), (2, 'んかいをしらない')]",False,True,2,んかいをしらない
189.373,190.574,0,げんそうをつらぬいて,"[(3, 'げんそうをつらぬいて')]",True,False,2,げんそうをつらぬいて
189.139,189.373,0,げんそうをつらぬいて,"[(3, 'げんそうをつらぬい'), (2, 'て')]",False,False,2,て
188.772,189.139,0,げんそうをつらぬいて,"[(3, 'げんそうをつらぬ'), (2, 'いて')]",False,False,2,いて
188.472,188.772,0,げんそうをつらぬいて,"[(3, 'げんそうをつら'), (2, 'ぬいて')]",False,False,2,ぬいて
188.172,188.472,0,げんそうをつらぬいて,"[(3, 'げんそうをつ'), (2, 'らぬいて')]",False,False,2,らぬいて
186.97,188.172,0,げんそうをつらぬいて,"[(3, 'げんそうを'), (2, 'つらぬいて')]",False,False,2,つらぬいて
186.737,186.97,0,げんそうをつらぬいて,"[(3, 'げんそう'), (2, 'をつらぬいて')]",False,False,2,をつらぬいて
186.336,186.737,0,げんそうをつらぬいて,"[(3, 'げんそ'), (2, 'うをつらぬいて')]",False,False,2,うをつらぬいて
186.036,186.336,0,げんそうをつらぬいて,"[(3, 'げん'), (2, 'そうをつらぬいて')]",False,False,2,そうをつらぬいて
185.736,186.036,0,げんそうをつらぬいて,"[(3, 'げ'), (2, 'んそうをつらぬいて')]",False,False,2,んそうをつらぬいて
60.911,62.079,0,げんそうをつらぬいて,"[(3, 'げんそうをつらぬいて')]",False,False,2,げんそうをつらぬいて
60.711,60.911,0,げんそうをつらぬいて,"[(3, 'げんそうをつらぬい'), (2, 'て')]",False,False,2,て
60.277,60.711,0,げんそうをつらぬいて,"[(3, 'げんそうをつらぬ'), (2, 'いて')]",False,False,2,いて
59.977,60.277,0,げんそうをつらぬいて,"[(3, 'げんそうをつら'), (2, 'ぬいて')]",False,False,2,ぬいて
59.71,59.977,0,げんそうをつらぬいて,"[(3, 'げんそうをつ'), (2, 'らぬいて')]",False,False,2,らぬいて
58.509,59.71,0,げんそうをつらぬいて,"[(3, 'げんそうを'), (2, 'つらぬいて')]",False,False,2,つらぬいて
58.275,58.509,0,げんそうをつらぬいて,"[(3, 'げんそう'), (2, 'をつらぬいて')]",False,False,2,をつらぬいて
57.841,58.275,0,げんそうをつらぬいて,"[(3, 'げんそ'), (2, 'うをつらぬいて')]",False,False,2,うをつらぬいて
57.574,57.841,0,げんそうをつらぬいて,"[(3, 'げん'), (2, 'そうをつらぬいて')]",False,False,2,そうをつらぬいて
57.274,57.574,0,げんそうをつらぬいて,"[(3, 'げ'), (2, 'んそうをつらぬいて')]",False,True,2,んそうをつらぬいて
129.379,130.881,0,このままじゃなににもなれない,"[(3, 'このままじゃなににもなれない')]",True,False,2,このままじゃなににもなれない
129.213,129.379,0,このままじゃなににもなれない,"[(3, 'このままじゃなににもなれな'), (2, 'い')]",False,False,2,い
129.079,129.213,0,このままじゃなににもなれない,"[(3, 'このままじゃなににもなれ'), (2, 'ない')]",False,False,2,ない
128.946,129.079,0,このままじゃなににもなれない,"[(3, 'このままじゃなににもな'), (2, 'れない')]",False,False,2,れない
128.479,128.946,0,このままじゃなににもなれない,"[(3, 'このままじゃなににも'), (2, 'なれない')]",False,False,2,なれない
128.178,128.479,0,このままじゃなににもなれない,"[(3, 'このままじゃなにに'), (2, 'もなれない')]",False,False,2,もなれない
128.011,128.178,0,このままじゃなににもなれない,"[(3, 'このままじゃなに'), (2, 'にもなれない')]",False,False,2,にもなれない
127.878,128.011,0,このままじゃなににもなれない,"[(3, 'このままじゃな'), (2, 'ににもなれない')]",False,False,2,ににもなれない
126.043,127.878,0,このままじゃなににもなれない,"[(3, 'このままじゃ'), (2, 'なににもなれない')]",False,False,2,なににもなれない
125.909,126.043,0,このままじゃなににもなれない,"[(3, 'このまま'), (2, 'じゃなににもなれない')]",False,False,2,じゃなににもなれない
125.442,125.909,0,このままじゃなににもなれない,"[(3, 'このま'), (2, 'まじゃなににもなれない')]",False,False,2,まじゃなににもなれない
125.275,125.442,0,このままじゃなににもなれない,"[(3, 'この'), (2, 'ままじゃなににもなれない')]",False,False,2,ままじゃなににもなれない
124.842,125.275,0,このままじゃなににもなれない,"[(3, 'こ'), (2, 'のままじゃなににもなれない')]",False,True,2,のままじゃなににもなれない
129.379,130.881,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何にもなれない')]",True,False,2,このままじゃ何にもなれない
129.213,129.379,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何にもなれな'), (2, 'い')]",False,False,2,い
129.079,129.213,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何にもなれ'), (2, 'ない')]",False,False,2,ない
128.946,129.079,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何にもな'), (2, 'れない')]",False,False,2,れない
128.479,128.946,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何にも'), (2, 'なれない')]",False,False,2,なれない
128.178,128.479,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何に'), (2, 'もなれない')]",False,False,2,もなれない
127.878,128.178,92,このままじゃ何にもなれない,"[(3, 'このままじゃ何'), (2, 'にもなれない')]",False,False,2,にもなれない
126.043,127.878,92,このままじゃ何にもなれない,"[(3, 'このままじゃ'), (2, '何にもなれない')]",False,False,2,何にもなれない
125.909,126.043,92,このままじゃ何にもなれない,"[(3, 'このまま'), (2, 'じゃ何にもなれない')]",False,False,2,じゃ何にもなれない
125.442,125.909,92,このままじゃ何にもなれない,"[(3, 'このま'), (2, 'まじゃ何にもなれない')]",False,False,2,まじゃ何にもなれない
125.275,125.442,92,このままじゃ何にもなれない,"[(3, 'この'), (2, 'ままじゃ何にもなれない')]",False,False,2,ままじゃ何にもなれない
124.842,125.275,92,このままじゃ何にもなれない,"[(3, 'こ'), (2, 'のままじゃ何にもなれない')]",False,True,2,のままじゃ何にもなれない
155.105,156.039,0,このむねのくうはくさえ,"[(3, 'このむねのくうはくさえ')]",True,False,2,このむねのくうはくさえ
154.838,155.105,0,このむねのくうはくさえ,"[(3, 'このむねのくうはくさ'), (2, 'え')]",False,False,2,え
154.371,154.838,0,このむねのくうはくさえ,"[(3, 'このむねのくうはく'), (2, 'さえ')]",False,False,2,さえ
154.238,154.371,0,このむねのくうはくさえ,"[(3, 'このむねのくうは'), (2, 'くさえ')]",False,False,2,くさえ
153.904,154.238,0,このむねのくうはくさえ,"[(3, 'このむねのくう'), (2, 'はくさえ')]",False,False,2,はくさえ
153.77,153.904,0,このむねのくうはくさえ,"[(3, 'このむねのく'), (2, 'うはくさえ')]",False,False,2,うはくさえ
153.604,153.77,0,このむねのくうはくさえ,"[(3, 'このむねの'), (2, 'くうはくさえ')]",False,False,2,くうはくさえ
153.437,153.604,0,このむねのくうはくさえ,"[(3, 'このむね'), (2, 'のくうはくさえ')]",False,False,2,のくうはくさえ
153.303,153.437,0,このむねのくうはくさえ,"[(3, 'このむ'), (2, 'ねのくうはくさえ')]",False,False,2,ねのくうはくさえ
153.137,153.303,0,このむねのくうはくさえ,"[(3, 'この'), (2, 'むねのくうはくさえ')]",False,False,2,むねのくうはくさえ
152.97,153.137,0,このむねのくうはくさえ,"[(3, 'こ'), (2, 'のむねのくうはくさえ')]",False,True,2,のむねのくうはくさえ
155.105,156.039,92,この胸の空白さえ,"[(3, 'この胸の空白さえ')]",True,False,2,この胸の空白さえ
154.838,155.105,92,この胸の空白さえ,"[(3, 'この胸の空白さ'), (2, 'え')]",False,False,2,え
154.238,154.838,92,この胸の空白さえ,"[(3, 'この胸の空白'), (2, 'さえ')]",False,False,2,さえ
153.77,154.238,92,この胸の空白さえ,"[(3, 'この胸の空'), (2, '白さえ')]",False,False,2,白さえ
153.604,153.77,92,この胸の空白さえ,"[(3, 'この胸の'), (2, '空白さえ')]",False,False,2,空白さえ
153.303,153.604,92,この胸の空白さえ,"[(3, 'この胸'), (2, 'の空白さえ')]",False,False,2,の空白さえ
153.137,153.303,92,この胸の空白さえ,"[(3, 'この'), (2, '胸の空白さえ')]",False,False,2,胸の空白さえ
152.97,153.137,92,この胸の空白さえ,"[(3, 'こ'), (2, 'の胸の空白さえ')]",False,True,2,の胸の空白さえ
222.906,223.507,0,しんぞうがとまるまで,"[(3, 'しんぞうがとまるまで')]",True,False,2,しんぞうがとまるまで
222.406,222.906,0,しんぞうがとまるまで,"[(3, 'しんぞうがとまるま'), (2, 'で')]",False,False,2,で
222.105,222.406,0,しんぞうがとまるまで,"[(3, 'しんぞうがとまる'), (2, 'まで')]",False,False,2,まで
221.805,222.105,0,しんぞうがとまるまで,"[(3, 'しんぞうがとま'), (2, 'るまで')]",False,False,2,るまで
221.672,221.805,0,しんぞうがとまるまで,"[(3, 'しんぞうがと'), (2, 'まるまで')]",False,False,2,まるまで
221.505,221.672,0,しんぞうがとまるまで,"[(3, 'しんぞうが'), (2, 'とまるまで')]",False,False,2,とまるまで
221.371,221.505,0,しんぞうがとまるまで,"[(3, 'しんぞう'), (2, 'がとまるまで')]",False,False,2,がとまるまで
221.205,221.371,0,しんぞうがとまるまで,"[(3, 'しんぞ'), (2, 'うがとまるまで')]",False,False,2,うがとまるまで
221.071,221.205,0,しんぞうがとまるまで,"[(3, 'しん'), (2, 'ぞうがとまるまで')]",False,False,2,ぞうがとまるまで
220.904,221.071,0,しんぞうがとまるまで,"[(3, 'し'), (2, 'んぞうがとまるまで')]",False,False,2,んぞうがとまるまで
94.211,95.145,0,しんぞうがとまるまで,"[(3, 'しんぞうがとまるまで')]",False,False,2,しんぞうがとまるまで
93.911,94.211,0,しんぞうがとまるまで,"[(3, 'しんぞうがとまるま'), (2, 'で')]",False,False,2,で
93.61,93.911,0,しんぞうがとまるまで,"[(3, 'しんぞうがとまる'), (2, 'まで')]",False,False,2,まで
93.31,93.61,0,しんぞうがとまるまで,"[(3, 'しんぞうがとま'), (2, 'るまで')]",False,False,2,るまで
93.177,93.31,0,しんぞうがとまるまで,"[(3, 'しんぞうがと'), (2, 'まるまで')]",False,False,2,まるまで
93.01,93.177,0,しんぞうがとまるまで,"[(3, 'しんぞうが'), (2, 'とまるまで')]",False,False,2,とまるまで
92.843,93.01,0,しんぞうがとまるまで,"[(3, 'しんぞう'), (2, 'がとまるまで')]",False,False,2,がとまるまで
92.676,92.843,0,しんぞうがとまるまで,"[(3, 'しんぞ'), (2, 'うがとまるまで')]",False,False,2,うがとまるまで
92.543,92.676,0,しんぞうがとまるまで,"[(3, 'しん'), (2, 'ぞうがとまるまで')]",False,False,2,ぞうがとまるまで
92.409,92.543,0,しんぞうがとまるまで,"[(3, 'し'), (2, 'んぞうがとまるまで')]",False,True,2,んぞうがとまるまで
142.426,143.026,92,そうでしょ？,"[(3, 'そうでしょ？')]",True,False,2,そうでしょ？
142.126,142.426,92,そうでしょ？,"[(3, 'そうで'), (2, 'しょ？')]",False,False,2,しょ？
141.792,142.126,92,そうでしょ？,"[(3, 'そう'), (2, 'でしょ？')]",False,False,2,でしょ？
141.558,141.792,92,そうでしょ？,"[(3, 'そ'), (2, 'うでしょ？')]",False,False,2,うでしょ？
142.426,143.026,0,そうでしょ？,"[(3, 'そうでしょ？')]",False,False,2,そうでしょ？
142.126,142.426,0,そうでしょ？,"[(3, 'そうで'), (2, 'しょ？')]",False,False,2,しょ？
141.792,142.126,0,そうでしょ？,"[(3, 'そう'), (2, 'でしょ？')]",False,False,2,でしょ？
141.558,141.792,0,そうでしょ？,"[(3, 'そ'), (2, 'うでしょ？')]",False,True,2,うでしょ？
213.03,213.931,0,たしかにさきへ,"[(3, 'たしかにさきへ')]",True,False,2,たしかにさきへ
212.696,213.03,0,たしかにさきへ,"[(3, 'たしかにさき'), (2, 'へ')]",False,False,2,へ
212.396,212.696,0,たしかにさきへ,"[(3, 'たしかにさ'), (2, 'きへ')]",False,False,2,きへ
212.095,212.396,0,たしかにさきへ,"[(3, 'たしかに'), (2, 'さきへ')]",False,False,2,さきへ
211.795,212.095,0,たしかにさきへ,"[(3, 'たしか'), (2, 'にさきへ')]",False,False,2,にさきへ
211.495,211.795,0,たしかにさきへ,"[(3, 'たし'), (2, 'かにさきへ')]",False,False,2,かにさきへ
211.195,211.495,0,たしかにさきへ,"[(3, 'た'), (2, 'しかにさきへ')]",False,False,2,しかにさきへ
84.535,85.436,0,たしかにさきへ,"[(3, 'たしかにさきへ')]",False,False,2,たしかにさきへ
84.201,84.535,0,たしかにさきへ,"[(3, 'たしかにさき'), (2, 'へ')]",False,False,2,へ
83.901,84.201,0,たしかにさきへ,"[(3, 'たしかにさ'), (2, 'きへ')]",False,False,2,きへ
83.6,83.901,0,たしかにさきへ,"[(3, 'たしかに'), (2, 'さきへ')]",False,False,2,さきへ
83.3,83.6,0,たしかにさきへ,"[(3, 'たしか'), (2, 'にさきへ')]",False,False,2,にさきへ
83.0,83.3,0,たしかにさきへ,"[(3, 'たし'), (2, 'かにさきへ')]",False,False,2,かにさきへ
82.699,83.0,0,たしかにさきへ,"[(3, 'た'), (2, 'しかにさきへ')]",False,True,2,しかにさきへ
151.368,152.97,0,にどとないじんせいを,"[(3, 'にどとないじんせいを')]",True,False,2,にどとないじんせいを
151.201,151.368,0,にどとないじんせいを,"[(3, 'にどとないじんせい'), (2, 'を')]",False,False,2,を
150.601,151.201,0,にどとないじんせいを,"[(3, 'にどとないじんせ'), (2, 'いを')]",False,False,2,いを
150.4,150.601,0,にどとないじんせいを,"[(3, 'にどとないじん'), (2, 'せいを')]",False,False,2,せいを
150.0,150.4,0,にどとないじんせいを,"[(3, 'にどとないじ'), (2, 'んせいを')]",False,False,2,んせいを
149.533,150.0,0,にどとないじんせいを,"[(3, 'にどとない'), (2, 'じんせいを')]",False,False,2,じんせいを
149.066,149.533,0,にどとないじんせいを,"[(3, 'にどとな'), (2, 'いじんせいを')]",False,False,2,いじんせいを
148.765,149.066,0,にどとないじんせいを,"[(3, 'にどと'), (2, 'ないじんせいを')]",False,False,2,ないじんせいを
148.465,148.765,0,にどとないじんせいを,"[(3, 'にど'), (2, 'とないじんせいを')]",False,False,2,とないじんせいを
148.165,148.465,0,にどとないじんせいを,"[(3, 'に'), (2, 'どとないじんせいを')]",False,True,2,どとないじんせいを
50.901,53.604,0,ぼくはまだいける,"[(3, 'ぼくはまだいける')]",True,False,2,ぼくはまだいける
50.467,50.901,0,ぼくはまだいける,"[(3, 'ぼくはまだいけ'), (2, 'る')]",False,False,2,る
50.3,50.467,0,ぼくはまだいける,"[(3, 'ぼくはまだい'), (2, 'ける')]",False,False,2,ける
48.499,50.3,0,ぼくはまだいける,"[(3, 'ぼくはまだ'), (2, 'いける')]",False,False,2,いける
48.332,48.499,0,ぼくはまだいける,"[(3, 'ぼくはま'), (2, 'だいける')]",False,False,2,だいける
47.865,48.332,0,ぼくはまだいける,"[(3, 'ぼくは'), (2, 'まだいける')]",False,False,2,まだいける
