start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
15.966,18.602,91,art:透依(とうえ)mix:jasmine,"[(2, 'a'), (2, 'r'), (2, 't'), (2, ':'), (2, '透'), (2, '依'), (2, '('), (2, 'と'), (2, 'う'), (2, 'え'), (2, ')'), (2, 'm'), (2, 'i'), (2, 'x'), (2, ':'), (2, 'j'), (2, 'a'), (2, 's'), (2, 'm'), (2, 'i'), (2, 'n'), (2, 'e')]",True,True,art:透依(とうえ)mix:jasmine,False
18.602,20.704,91,mv:yuranunvocals:七詩ムメイ,"[(2, 'm'), (2, 'v'), (2, ':'), (2, 'y'), (2, 'u'), (2, 'r'), (2, 'a'), (2, 'n'), (2, 'u'), (2, 'n'), (2, 'v'), (2, 'o'), (2, 'c'), (2, 'a'), (2, 'l'), (2, 's'), (2, ':'), (2, '七'), (2, '詩'), (2, 'ム'), (2, 'メ'), (2, 'イ')]",True,True,mv:yuranunvocals:七詩ムメイ,False
284.501,285.736,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r')]",True,False,lar,False
284.201,284.501,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,stel,False
283.867,284.201,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,lar,False
283.467,283.867,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,True,stel,False
9.46,9.893,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r')]",True,False,lar,False
9.159,9.46,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,stel,False
8.792,9.159,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (2, 'l'), (2, 'a'), (2, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,False,lar,False
8.425,8.792,92,stellarstellar,"[(2, 's'), (2, 't'), (2, 'e'), (2, 'l'), (3, 'l'), (3, 'a'), (3, 'r'), (3, 's'), (3, 't'), (3, 'e'), (3, 'l'), (3, 'l'), (3, 'a'), (3, 'r')]",False,True,stel,False
