start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
195.379,196.146,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (3, 'み'), (3, 'が'), (3, 'は'), (3, 'じ'), (3, 'け'), (3, 'た')]",True,False,た,False
195.078,195.379,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (3, 'み'), (3, 'が'), (3, 'は'), (3, 'じ'), (3, 'け'), (2, 'た')]",False,False,け,False
194.811,195.078,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (3, 'み'), (3, 'が'), (3, 'は'), (3, 'じ'), (2, 'け'), (2, 'た')]",False,False,じ,False
194.311,194.811,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (3, 'み'), (3, 'が'), (3, 'は'), (2, 'じ'), (2, 'け'), (2, 'た')]",False,False,は,False
193.777,194.311,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (3, 'み'), (3, 'が'), (2, 'は'), (2, 'じ'), (2, 'け'), (2, 'た')]",False,False,が,False
193.277,193.777,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (3, 'み'), (2, 'が'), (2, 'は'), (2, 'じ'), (2, 'け'), (2, 'た')]",False,False,み,False
192.476,193.277,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (3, 'い'), (2, 'み'), (2, 'が'), (2, 'は'), (2, 'じ'), (2, 'け'), (2, 'た')]",False,False,い,False
191.975,192.476,0,あかいみがはじけた,"[(3, 'あ'), (3, 'か'), (2, 'い'), (2, 'み'), (2, 'が'), (2, 'は'), (2, 'じ'), (2, 'け'), (2, 'た')]",False,False,か,False
191.441,191.975,0,あかいみがはじけた,"[(3, 'あ'), (2, 'か'), (2, 'い'), (2, 'み'), (2, 'が'), (2, 'は'), (2, 'じ'), (2, 'け'), (2, 'た')]",False,True,あ,False
163.28,165.349,0,あかくそまるすきかも,"[(3, 'あ'), (3, 'か'), (3, 'く'), (3, 'そ'), (3, 'ま'), (3, 'る'), (3, 'す'), (3, 'き'), (3, 'か'), (3, 'も')]",True,False,も,False
162.746,163.28,0,あかくそまるすきかも,"[(3, 'あ'), (3, 'か'), (3, 'く'), (3, 'そ'), (3, 'ま'), (3, 'る'), (3, 'す'), (3, 'き'), (3, 'か'), (2, 'も')]",False,False,か,False
