start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
72.89,73.323,85,(fu),"[(3, '('), (3, 'f'), (3, 'u'), (3, ')')]",True,False,<dupe_ref_end>,True
72.022,72.456,85,(fu),"[(3, '('), (3, 'f'), (3, 'u'), (3, ')')]",False,True,<dupe_ref_end>,True
98.749,99.483,85,(hey),"[(3, '('), (3, 'h'), (3, 'e'), (3, 'y'), (3, ')')]",True,True,(hey),False
41.792,42.459,85,(hey),"[(3, '('), (3, 'h'), (3, 'e'), (3, 'y'), (3, ')')]",True,True,(hey),False
67.718,67.918,85,(ohyeah),"[(3, '('), (3, 'o'), (3, 'h'), (3, 'y'), (3, 'e'), (3, 'a'), (3, 'h'), (3, ')')]",True,False,ah),False
67.518,67.718,85,(ohyeah),"[(3, '('), (3, 'o'), (3, 'h'), (3, 'y'), (3, 'e'), (2, 'a'), (2, 'h'), (2, ')')]",False,False,ye,False
67.084,67.518,85,(ohyeah),"[(3, '('), (3, 'o'), (3, 'h'), (2, 'y'), (2, 'e'), (2, 'a'), (2, 'h'), (2, ')')]",False,True,(oh,False
10.761,11.362,85,(ohyeah),"[(3, '('), (3, 'o'), (3, 'h'), (3, 'y'), (3, 'e'), (3, 'a'), (3, 'h'), (3, ')')]",True,False,ah),False
10.527,10.761,85,(ohyeah),"[(3, '('), (3, 'o'), (3, 'h'), (3, 'y'), (3, 'e'), (2, 'a'), (2, 'h'), (2, ')')]",False,False,ye,False
10.094,10.527,85,(ohyeah),"[(3, '('), (3, 'o'), (3, 'h'), (2, 'y'), (2, 'e'), (2, 'a'), (2, 'h'), (2, ')')]",False,True,(oh,False
55.606,55.873,85,(wooh),"[(3, '('), (3, 'w'), (3, 'o'), (3, 'o'), (3, 'h'), (3, ')')]",True,False,oh),False
55.406,55.606,85,(wooh),"[(3, '('), (3, 'w'), (3, 'o'), (2, 'o'), (2, 'h'), (2, ')')]",False,True,(wo,False
53.904,54.338,85,(wooh),"[(3, '('), (3, 'w'), (3, 'o'), (3, 'o'), (3, 'h'), (3, ')')]",True,False,oh),False
53.704,53.904,85,(wooh),"[(3, '('), (3, 'w'), (3, 'o'), (2, 'o'), (2, 'h'), (2, ')')]",False,True,(wo,False
48.932,49.366,85,(シンパシー),"[(3, '('), (3, 'シ'), (3, 'ン'), (3, 'パ'), (3, 'シ'), (3, 'ー'), (3, ')')]",True,False,シー),False
48.732,48.932,85,(シンパシー),"[(3, '('), (3, 'シ'), (3, 'ン'), (3, 'パ'), (2, 'シ'), (2, 'ー'), (2, ')')]",False,False,パ,False
48.499,48.732,85,(シンパシー),"[(3, '('), (3, 'シ'), (3, 'ン'), (2, 'パ'), (2, 'シ'), (2, 'ー'), (2, ')')]",False,False,ン,False
48.298,48.499,85,(シンパシー),"[(3, '('), (3, 'シ'), (2, 'ン'), (2, 'パ'), (2, 'シ'), (2, 'ー'), (2, ')')]",False,True,(シ,False
57.574,57.808,85,(ドキドキ),"[(3, '('), (3, 'ド'), (3, 'キ'), (3, 'ド'), (3, 'キ'), (3, ')')]",True,False,キ),False
57.241,57.574,85,(ドキドキ),"[(3, '('), (3, 'ド'), (3, 'キ'), (3, 'ド'), (2, 'キ'), (2, ')')]",False,False,ド,False
57.141,57.241,85,(ドキドキ),"[(3, '('), (3, 'ド'), (3, 'キ'), (2, 'ド'), (2, 'キ'), (2, ')')]",False,False,キ,False
56.907,57.141,85,(ドキドキ),"[(3, '('), (3, 'ド'), (2, 'キ'), (2, 'ド'), (2, 'キ'), (2, ')')]",False,True,(ド,False
28.245,28.645,85,(ページ),"[(3, '('), (3, 'ペ'), (3, 'ー'), (3, 'ジ'), (3, ')')]",True,False,ジ),False
27.911,28.245,85,(ページ),"[(3, '('), (3, 'ペ'), (3, 'ー'), (2, 'ジ'), (2, ')')]",False,False,ー,False
27.578,27.911,85,(ページ),"[(3, '('), (3, 'ペ'), (2, 'ー'), (2, 'ジ'), (2, ')')]",False,True,(ペ,False
45.496,45.896,85,(メロディ),"[(3, '('), (3, 'メ'), (3, 'ロ'), (3, 'デ'), (3, 'ィ'), (3, ')')]",True,False,ディ),False
45.262,45.496,85,(メロディ),"[(3, '('), (3, 'メ'), (3, 'ロ'), (2, 'デ'), (2, 'ィ'), (2, ')')]",False,False,ロ,False
44.828,45.262,85,(メロディ),"[(3, '('), (3, 'メ'), (2, 'ロ'), (2, 'デ'), (2, 'ィ'), (2, ')')]",False,True,(メ,False
35.152,35.552,85,(超えて),"[(3, '('), (3, '超'), (3, 'え'), (3, 'て'), (3, ')')]",True,False,て),False
34.818,35.152,85,(超えて),"[(3, '('), (3, '超'), (3, 'え'), (2, 'て'), (2, ')')]",False,False,え,False
34.485,34.818,85,(超えて),"[(3, '('), (3, '超'), (2, 'え'), (2, 'て'), (2, ')')]",False,True,(超,False
60.377,60.577,85,ah...,"[(3, 'a'), (3, 'h'), (3, '.'), (3, '.'), (3, '.')]",True,False,<dupe_ref_end>,True
59.943,60.577,85,ah...,"[(3, 'a'), (3, 'h'), (3, '.'), (3, '.'), (3, '.')]",False,True,<dupe_ref_end>,True
59.476,60.577,85,ah...,"[(3, 'a'), (3, 'h'), (3, '.'), (3, '.'), (3, '.')]",True,True,ah...,False
44.628,45.896,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (3, 'え'), (3, 'な'), (3, 'く'), (3, 'た'), (3, 'っ'), (3, 'て')]",True,False,て,False
44.395,44.628,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (3, 'え'), (3, 'な'), (3, 'く'), (3, 'た'), (3, 'っ'), (2, 'て')]",False,False,っ,False
43.961,44.395,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (3, 'え'), (3, 'な'), (3, 'く'), (3, 'た'), (2, 'っ'), (2, 'て')]",False,False,た,False
43.761,43.961,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (3, 'え'), (3, 'な'), (3, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,く,False
43.527,43.761,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (3, 'え'), (3, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,な,False
43.327,43.527,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (3, 'え'), (2, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,え,False
43.093,43.327,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (3, 'み'), (2, 'え'), (2, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,み,False
42.459,43.093,0,ahみえなくたって,"[(3, 'a'), (3, 'h'), (2, 'み'), (2, 'え'), (2, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,True,ah,False
44.628,45.896,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (3, 'え'), (3, 'な'), (3, 'く'), (3, 'た'), (3, 'っ'), (3, 'て')]",True,False,て,False
44.395,44.628,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (3, 'え'), (3, 'な'), (3, 'く'), (3, 'た'), (3, 'っ'), (2, 'て')]",False,False,っ,False
43.961,44.395,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (3, 'え'), (3, 'な'), (3, 'く'), (3, 'た'), (2, 'っ'), (2, 'て')]",False,False,た,False
43.761,43.961,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (3, 'え'), (3, 'な'), (3, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,く,False
43.527,43.761,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (3, 'え'), (3, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,な,False
43.327,43.527,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (3, 'え'), (2, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,え,False
43.093,43.327,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (3, '見'), (2, 'え'), (2, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,False,見,False
42.459,43.093,-1,ah見えなくたって,"[(3, 'a'), (3, 'h'), (2, '見'), (2, 'え'), (2, 'な'), (2, 'く'), (2, 'た'), (2, 'っ'), (2, 'て')]",False,True,ah,False
34.251,35.552,0,flyじげんもこえて,"[(3, 'f'), (3, 'l'), (3, 'y'), (3, 'じ'), (3, 'げ'), (3, 'ん'), (3, 'も'), (3, 'こ'), (3, 'え'), (3, 'て')]",True,False,て,False
33.917,34.251,0,flyじげんもこえて,"[(3, 'f'), (3, 'l'), (3, 'y'), (3, 'じ'), (3, 'げ'), (3, 'ん'), (3, 'も'), (3, 'こ'), (3, 'え'), (2, 'て')]",False,False,え,False
33.617,33.917,0,flyじげんもこえて,"[(3, 'f'), (3, 'l'), (3, 'y'), (3, 'じ'), (3, 'げ'), (3, 'ん'), (3, 'も'), (3, 'こ'), (2, 'え'), (2, 'て')]",False,False,こ,False
33.384,33.617,0,flyじげんもこえて,"[(3, 'f'), (3, 'l'), (3, 'y'), (3, 'じ'), (3, 'げ'), (3, 'ん'), (3, 'も'), (2, 'こ'), (2, 'え'), (2, 'て')]",False,False,も,False
33.083,33.384,0,flyじげんもこえて,"[(3, 'f'), (3, 'l'), (3, 'y'), (3, 'じ'), (3, 'げ'), (3, 'ん'), (2, 'も'), (2, 'こ'), (2, 'え'), (2, 'て')]",False,False,ん,False
32.75,33.083,0,flyじげんもこえて,"[(3, 'f'), (3, 'l'), (3, 'y'), (3, 'じ'), (3, 'げ'), (2, 'ん'), (2, 'も'), (2, 'こ'), (2, 'え'), (2, 'て')]",False,False,げ,False
