start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
10.961,20.971,0,ado-ギラギラ(coveredbyアーニャ・メルフィッサ),"[(3, 'a'), (3, 'd'), (3, 'o'), (3, '-'), (3, 'ギ'), (3, 'ラ'), (3, 'ギ'), (3, 'ラ'), (3, '('), (3, 'c'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'r'), (3, 'e'), (3, 'd'), (3, 'b'), (3, 'y'), (3, 'ア'), (3, 'ー'), (3, 'ニ'), (3, 'ャ'), (3, '・'), (3, 'メ'), (3, 'ル'), (3, 'フ'), (3, 'ィ'), (3, 'ッ'), (3, 'サ'), (3, ')')]",True,True,ado-ギラギラ(coveredbyアーニャ・メルフィッサ),False
236.553,237.287,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on,False
235.953,236.553,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag,False
235.319,235.953,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on,False
234.718,235.319,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag,False
104.054,104.855,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on,False
103.454,104.054,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag,False
102.786,103.454,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on,False
102.186,102.786,0,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag,False
236.553,237.287,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on,False
235.953,236.553,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag,False
235.319,235.953,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on,False
234.718,235.319,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag,False
104.054,104.855,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n')]",True,False,on,False
103.454,104.054,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n')]",False,False,drag,False
102.786,103.454,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (3, 'o'), (3, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,False,on,False
102.186,102.786,-1,dragondragon,"[(3, 'd'), (3, 'r'), (3, 'a'), (3, 'g'), (2, 'o'), (2, 'n'), (2, 'd'), (2, 'r'), (2, 'a'), (2, 'g'), (2, 'o'), (2, 'n')]",False,True,drag,False
186.57,187.437,0,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p'), (3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p')]",True,False,up,False
185.936,186.57,0,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p'), (3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (2, 'u'), (2, 'p')]",False,False,flap,False
185.302,185.936,0,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p'), (2, 'f'), (2, 'l'), (2, 'a'), (2, 'p'), (2, 'u'), (2, 'p')]",False,False,up,False
184.701,185.302,0,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (2, 'u'), (2, 'p'), (2, 'f'), (2, 'l'), (2, 'a'), (2, 'p'), (2, 'u'), (2, 'p')]",False,True,flap,False
186.57,187.437,-1,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p'), (3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p')]",True,False,up,False
185.936,186.57,-1,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p'), (3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (2, 'u'), (2, 'p')]",False,False,flap,False
185.302,185.936,-1,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (3, 'u'), (3, 'p'), (2, 'f'), (2, 'l'), (2, 'a'), (2, 'p'), (2, 'u'), (2, 'p')]",False,False,up,False
184.701,185.302,-1,flapupflapup,"[(3, 'f'), (3, 'l'), (3, 'a'), (3, 'p'), (2, 'u'), (2, 'p'), (2, 'f'), (2, 'l'), (2, 'a'), (2, 'p'), (2, 'u'), (2, 'p')]",False,True,flap,False
253.303,254.538,0,giveloveはなはみちて,"[(3, 'g'), (3, 'i'), (3, 'v'), (3, 'e'), (3, 'l'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'は'), (3, 'な'), (3, 'は'), (3, 'み'), (3, 'ち'), (3, 'て')]",True,False,て,False
253.103,253.303,0,giveloveはなはみちて,"[(3, 'g'), (3, 'i'), (3, 'v'), (3, 'e'), (3, 'l'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'は'), (3, 'な'), (3, 'は'), (3, 'み'), (3, 'ち'), (2, 'て')]",False,False,ち,False
252.703,253.103,0,giveloveはなはみちて,"[(3, 'g'), (3, 'i'), (3, 'v'), (3, 'e'), (3, 'l'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'は'), (3, 'な'), (3, 'は'), (3, 'み'), (2, 'ち'), (2, 'て')]",False,False,み,False
252.502,252.703,0,giveloveはなはみちて,"[(3, 'g'), (3, 'i'), (3, 'v'), (3, 'e'), (3, 'l'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'は'), (3, 'な'), (3, 'は'), (2, 'み'), (2, 'ち'), (2, 'て')]",False,False,は,False
252.102,252.502,0,giveloveはなはみちて,"[(3, 'g'), (3, 'i'), (3, 'v'), (3, 'e'), (3, 'l'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'は'), (3, 'な'), (2, 'は'), (2, 'み'), (2, 'ち'), (2, 'て')]",False,False,な,False
251.902,252.102,0,giveloveはなはみちて,"[(3, 'g'), (3, 'i'), (3, 'v'), (3, 'e'), (3, 'l'), (3, 'o'), (3, 'v'), (3, 'e'), (3, 'は'), (2, 'な'), (2, 'は'), (2, 'み'), (2, 'ち'), (2, 'て')]",False,False,は,False
