start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
58.308,58.475,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (64, '引'), (72, 'い'), (79, 'て'), (88, 'み'), (96, 'よ'), (104, 'う')]",True,False,う,False
58.108,58.308,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (64, '引'), (72, 'い'), (79, 'て'), (88, 'み'), (96, 'よ'), (103, 'う')]",False,False,よ,False
57.975,58.108,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (64, '引'), (72, 'い'), (79, 'て'), (88, 'み'), (103, 'よ'), (103, 'う')]",False,False,み,False
57.775,57.975,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (64, '引'), (72, 'い'), (79, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,て,False
57.608,57.775,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (64, '引'), (72, 'い'), (103, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,い,False
57.441,57.608,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (64, '引'), (103, 'い'), (103, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,引,False
57.107,57.441,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (44, 'チ'), (53, 'ャ'), (103, '引'), (103, 'い'), (103, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,チャ,False
56.74,57.107,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (26, 'ガ'), (103, 'チ'), (103, 'ャ'), (103, '引'), (103, 'い'), (103, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,ガ,False
56.607,56.74,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (103, 'ガ'), (103, 'チ'), (103, 'ャ'), (103, '引'), (103, 'い'), (103, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,連,True
56.407,56.607,78,10連ガチャ引いてみよう,"[(98, '1'), (42, '0'), (3, '連'), (103, 'ガ'), (103, 'チ'), (103, 'ャ'), (103, '引'), (103, 'い'), (103, 'て'), (103, 'み'), (103, 'よ'), (103, 'う')]",False,False,連,False
