start,end,line,unformatted,segments,ref_start,ref_end,token,dupe
49.633,50.067,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (60, 'u'), (32, 'p'), (6, ')')]",True,False,up),False
49.4,49.633,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,hands,False
49.099,49.4,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,clap,False
48.999,49.099,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,y,False
48.766,48.999,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,bod,False
48.532,48.766,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,ry,False
48.298,48.532,78,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (92, 'r'), (92, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,True,(eve,False
49.633,50.067,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (60, 'u'), (32, 'p'), (6, ')')]",True,False,up),False
49.4,49.633,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (95, 'h'), (123, 'a'), (142, 'n'), (112, 'd'), (89, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,hands,False
49.099,49.4,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (7, 'c'), (8, 'l'), (36, 'a'), (67, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,clap,False
48.999,49.099,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (34, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,y,False
48.766,48.999,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (117, 'b'), (91, 'o'), (64, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,bod,False
48.532,48.766,0,(everybodyclaphandsup),"[(185, '('), (178, 'e'), (169, 'v'), (158, 'e'), (150, 'r'), (139, 'y'), (92, 'b'), (92, 'o'), (92, 'd'), (92, 'y'), (92, 'c'), (92, 'l'), (92, 'a'), (92, 'p'), (92, 'h'), (92, 'a'), (92, 'n'), (92, 'd'), (92, 's'), (92, 'u'), (92, 'p'), (92, ')')]",False,False,ry,False
