start,end,line,unformatted,segments,ref_start,ref_end,common_number,remainder
20.17,20.371,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこのまちじゃ'), (1, 'ぼうりょ'), (4, 'くがおにあいだろうね')]",False,False,4,くがおにあいだろうね
20.07,20.17,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこのまちじゃ'), (1, 'ぼう'), (4, 'りょくがおにあいだろうね')]",False,False,4,りょくがおにあいだろうね
19.937,20.07,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこのまちじゃ'), (1, 'ぼ'), (4, 'うりょくがおにあいだろうね')]",False,False,4,うりょくがおにあいだろうね
19.737,19.937,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,ぼうりょくがおにあいだろうね
19.57,19.737,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこのまち'), (4, 'じゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,じゃぼうりょくがおにあいだろうね
19.436,19.57,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこのま'), (4, 'ちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,ちじゃぼうりょくがおにあいだろうね
19.336,19.436,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこの'), (4, 'まちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,まちじゃぼうりょくがおにあいだろうね
19.136,19.336,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかないこ'), (4, 'のまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,のまちじゃぼうりょくがおにあいだろうね
19.036,19.136,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかない'), (4, 'このまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,このまちじゃぼうりょくがおにあいだろうね
18.936,19.036,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどかな'), (4, 'いこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,いこのまちじゃぼうりょくがおにあいだろうね
18.769,18.936,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとどか'), (4, 'ないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,ないこのまちじゃぼうりょくがおにあいだろうね
18.635,18.769,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもとど'), (4, 'かないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,かないこのまちじゃぼうりょくがおにあいだろうね
18.502,18.635,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたもと'), (4, 'どかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,どかないこのまちじゃぼうりょくがおにあいだろうね
18.369,18.502,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうたも'), (4, 'とどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,とどかないこのまちじゃぼうりょくがおにあいだろうね
18.202,18.369,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのうた'), (4, 'もとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,もとどかないこのまちじゃぼうりょくがおにあいだろうね
18.102,18.202,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりのう'), (4, 'たもとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,たもとどかないこのまちじゃぼうりょくがおにあいだろうね
17.968,18.102,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのりの'), (4, 'うたもとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,うたもとどかないこのまちじゃぼうりょくがおにあいだろうね
17.835,17.968,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いのり'), (4, 'のうたもとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,のうたもとどかないこのまちじゃぼうりょくがおにあいだろうね
17.634,17.835,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'いの'), (4, 'りのうたもとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,False,4,りのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね
17.501,17.634,0,いのりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね,"[(1, 'い'), (4, 'のりのうたもとどかないこのまちじゃ'), (4, 'ぼうりょくがおにあいだろうね')]",False,True,4,のりのうたもとどかないこのまちじゃぼうりょくがおにあいだろうね
119.67,119.903,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (1, 'とまてんろう')]",True,False,4,ういすきーとまてんろう
119.57,119.67,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (1, 'とまてんろ'), (4, 'う')]",False,False,4,う
119.47,119.57,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (1, 'とまてん'), (4, 'ろう')]",False,False,4,ろう
119.369,119.47,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (1, 'とまて'), (4, 'んろう')]",False,False,4,んろう
119.236,119.369,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (1, 'とま'), (4, 'てんろう')]",False,False,4,てんろう
119.136,119.236,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (1, 'と'), (4, 'まてんろう')]",False,False,4,まてんろう
119.002,119.136,0,ういすきーとまてんろう,"[(3, 'ういすきー'), (4, 'とまてんろう')]",False,False,4,とまてんろう
118.802,119.002,0,ういすきーとまてんろう,"[(3, 'ういす'), (4, 'きーとまてんろう')]",False,True,4,きーとまてんろう
131.915,132.516,0,うらぎりものにばつを,"[(1, 'うらぎりもの'), (3, 'に'), (1, 'ばつ'), (3, 'を')]",True,False,4,うらぎりものにばつを
131.715,131.915,0,うらぎりものにばつを,"[(1, 'うらぎりもの'), (3, 'に'), (1, 'ばつ'), (4, 'を')]",False,False,4,を
131.515,131.715,0,うらぎりものにばつを,"[(1, 'うらぎりもの'), (3, 'に'), (1, 'ば'), (4, 'つを')]",False,False,4,つを
131.348,131.515,0,うらぎりものにばつを,"[(1, 'うらぎりもの'), (3, 'に'), (4, 'ばつを')]",False,False,4,ばつを
131.181,131.348,0,うらぎりものにばつを,"[(1, 'うらぎりもの'), (4, 'にばつを')]",False,False,4,にばつを
130.981,131.181,0,うらぎりものにばつを,"[(1, 'うらぎりも'), (4, 'のにばつを')]",False,False,4,のにばつを
130.747,130.981,0,うらぎりものにばつを,"[(1, 'うらぎり'), (4, 'ものにばつを')]",False,False,4,ものにばつを
130.614,130.747,0,うらぎりものにばつを,"[(1, 'うらぎ'), (4, 'りものにばつを')]",False,False,4,りものにばつを
130.38,130.614,0,うらぎりものにばつを,"[(1, 'うら'), (4, 'ぎりものにばつを')]",False,False,4,ぎりものにばつを
130.18,130.38,0,うらぎりものにばつを,"[(1, 'う'), (4, 'らぎりものにばつを')]",False,True,4,らぎりものにばつを
76.427,77.127,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆる'), (1, 'してやるよ')]",True,False,4,おれがゆるしてやるよ
76.26,76.427,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆる'), (1, 'してやる'), (4, 'よ')]",False,False,4,よ
76.093,76.26,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆる'), (1, 'してや'), (4, 'るよ')]",False,False,4,るよ
75.926,76.093,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆる'), (1, 'して'), (4, 'やるよ')]",False,False,4,やるよ
75.793,75.926,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆる'), (1, 'し'), (4, 'てやるよ')]",False,False,4,てやるよ
75.592,75.793,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆる'), (4, 'してやるよ')]",False,False,4,してやるよ
75.392,75.592,0,おれがゆるしてやるよ,"[(1, 'おれが'), (3, 'ゆ'), (4, 'るしてやるよ')]",False,False,4,るしてやるよ
75.192,75.392,0,おれがゆるしてやるよ,"[(1, 'おれが'), (4, 'ゆるしてやるよ')]",False,False,4,ゆるしてやるよ
75.025,75.192,0,おれがゆるしてやるよ,"[(1, 'おれ'), (4, 'がゆるしてやるよ')]",False,False,4,がゆるしてやるよ
74.825,75.025,0,おれがゆるしてやるよ,"[(1, 'お'), (4, 'れがゆるしてやるよ')]",False,True,4,れがゆるしてやるよ
113.864,114.231,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからになったさいふ')]",True,False,4,かんぜんごういでからになったさいふ
113.797,113.864,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからになったさい'), (4, 'ふ')]",False,False,4,ふ
113.697,113.797,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからになったさ'), (4, 'いふ')]",False,False,4,いふ
113.597,113.697,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからになった'), (4, 'さいふ')]",False,False,4,さいふ
113.497,113.597,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからになっ'), (4, 'たさいふ')]",False,False,4,たさいふ
113.363,113.497,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからにな'), (4, 'ったさいふ')]",False,False,4,ったさいふ
113.197,113.363,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でからに'), (4, 'なったさいふ')]",False,False,4,なったさいふ
113.13,113.197,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でから'), (4, 'になったさいふ')]",False,False,4,になったさいふ
113.063,113.13,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'でか'), (4, 'らになったさいふ')]",False,False,4,らになったさいふ
112.93,113.063,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (3, 'で'), (4, 'からになったさいふ')]",False,False,4,からになったさいふ
112.729,112.93,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごうい'), (4, 'でからになったさいふ')]",False,False,4,でからになったさいふ
112.629,112.729,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんごう'), (4, 'いでからになったさいふ')]",False,False,4,いでからになったさいふ
112.496,112.629,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜんご'), (4, 'ういでからになったさいふ')]",False,False,4,ういでからになったさいふ
112.396,112.496,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜん'), (4, 'ごういでからになったさいふ')]",False,False,4,ごういでからになったさいふ
112.262,112.396,0,かんぜんごういでからになったさいふ,"[(1, 'かんぜ'), (4, 'んごういでからになったさいふ')]",False,False,4,んごういでからになったさいふ
112.096,112.262,0,かんぜんごういでからになったさいふ,"[(1, 'かん'), (4, 'ぜんごういでからになったさいふ')]",False,False,4,ぜんごういでからになったさいふ
111.929,112.096,0,かんぜんごういでからになったさいふ,"[(1, 'か'), (4, 'んぜんごういでからになったさいふ')]",False,True,4,んぜんごういでからになったさいふ
133.584,134.218,0,きにいらないか？,"[(1, 'きにいらないか'), (3, '？')]",True,False,4,きにいらないか？
133.383,133.584,0,きにいらないか？,"[(1, 'きにいらない'), (4, 'か？')]",False,False,4,か？
133.183,133.383,0,きにいらないか？,"[(1, 'きにいらな'), (4, 'いか？')]",False,False,4,いか？
133.016,133.183,0,きにいらないか？,"[(1, 'きにいら'), (4, 'ないか？')]",False,False,4,ないか？
132.883,133.016,0,きにいらないか？,"[(1, 'きにい'), (4, 'らないか？')]",False,False,4,らないか？
132.749,132.883,0,きにいらないか？,"[(1, 'きに'), (4, 'いらないか？')]",False,False,4,いらないか？
132.516,132.749,0,きにいらないか？,"[(1, 'き'), (4, 'にいらないか？')]",False,True,4,にいらないか？
58.242,59.076,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにかたんしていた')]",True,False,4,けいさつのけんりょくもけんめいでけいえいにかたんしていた
58.108,58.242,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにかたんしてい'), (4, 'た')]",False,False,4,た
57.941,58.108,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにかたんして'), (4, 'いた')]",False,False,4,いた
57.841,57.941,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにかたんし'), (4, 'ていた')]",False,False,4,ていた
57.708,57.841,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにかたん'), (4, 'していた')]",False,False,4,していた
57.574,57.708,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにかた'), (4, 'んしていた')]",False,False,4,んしていた
57.441,57.574,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいにか'), (4, 'たんしていた')]",False,False,4,たんしていた
57.307,57.441,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえいに'), (4, 'かたんしていた')]",False,False,4,かたんしていた
57.174,57.307,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえい'), (4, 'にかたんしていた')]",False,False,4,にかたんしていた
56.94,57.174,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けいえ'), (4, 'いにかたんしていた')]",False,False,4,いにかたんしていた
56.84,56.94,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'けい'), (4, 'えいにかたんしていた')]",False,False,4,えいにかたんしていた
56.707,56.84,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (1, 'け'), (4, 'いえいにかたんしていた')]",False,False,4,いえいにかたんしていた
56.54,56.707,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,けいえいにかたんしていた
56.407,56.54,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめい'), (4, 'で'), (4, 'けいえいにかたんしていた')]",False,False,4,でけいえいにかたんしていた
56.273,56.407,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけんめ'), (4, 'いで'), (4, 'けいえいにかたんしていた')]",False,False,4,いでけいえいにかたんしていた
56.106,56.273,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけん'), (4, 'めいで'), (4, 'けいえいにかたんしていた')]",False,False,4,めいでけいえいにかたんしていた
55.939,56.106,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくもけ'), (4, 'んめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,んめいでけいえいにかたんしていた
55.773,55.939,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょくも'), (4, 'けんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,けんめいでけいえいにかたんしていた
55.639,55.773,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょく'), (4, 'もけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,もけんめいでけいえいにかたんしていた
55.506,55.639,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけんりょ'), (4, 'くもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,くもけんめいでけいえいにかたんしていた
55.372,55.506,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけん'), (4, 'りょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,りょくもけんめいでけいえいにかたんしていた
55.205,55.372,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつのけ'), (4, 'んりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,んりょくもけんめいでけいえいにかたんしていた
55.072,55.205,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつの'), (4, 'けんりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,けんりょくもけんめいでけいえいにかたんしていた
54.972,55.072,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさつ'), (4, 'のけんりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,のけんりょくもけんめいでけいえいにかたんしていた
54.805,54.972,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けいさ'), (4, 'つのけんりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,つのけんりょくもけんめいでけいえいにかたんしていた
54.638,54.805,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'けい'), (4, 'さつのけんりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,False,4,さつのけんりょくもけんめいでけいえいにかたんしていた
54.505,54.638,0,けいさつのけんりょくもけんめいでけいえいにかたんしていた,"[(1, 'け'), (4, 'いさつのけんりょくもけんめいで'), (4, 'けいえいにかたんしていた')]",False,True,4,いさつのけんりょくもけんめいでけいえいにかたんしていた
125.109,125.609,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (1, 'えぬきずあと')]",True,False,4,けせどきえぬきずあと
124.842,125.109,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (1, 'えぬきずあ'), (4, 'と')]",False,False,4,と
124.708,124.842,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (1, 'えぬきず'), (4, 'あと')]",False,False,4,あと
124.575,124.708,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (1, 'えぬき'), (4, 'ずあと')]",False,False,4,ずあと
124.341,124.575,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (1, 'えぬ'), (4, 'きずあと')]",False,False,4,きずあと
124.141,124.341,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (1, 'え'), (4, 'ぬきずあと')]",False,False,4,ぬきずあと
124.007,124.141,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (3, 'き'), (4, 'えぬきずあと')]",False,False,4,えぬきずあと
123.774,124.007,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せど'), (4, 'きえぬきずあと')]",False,False,4,きえぬきずあと
123.607,123.774,0,けせどきえぬきずあと,"[(3, 'け'), (1, 'せ'), (4, 'どきえぬきずあと')]",False,False,4,どきえぬきずあと
123.34,123.607,0,けせどきえぬきずあと,"[(3, 'け'), (4, 'せどきえぬきずあと')]",False,True,4,せどきえぬきずあと
83.4,83.934,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんがんいっぱつで')]",True,False,4,けっきょくだんがんいっぱつで
83.233,83.4,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんがんいっぱつ'), (4, 'で')]",False,False,4,で
83.067,83.233,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんがんいっぱ'), (4, 'つで')]",False,False,4,つで
82.966,83.067,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんがんいっ'), (4, 'ぱつで')]",False,False,4,ぱつで
82.833,82.966,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんがんい'), (4, 'っぱつで')]",False,False,4,っぱつで
82.733,82.833,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんがん'), (4, 'いっぱつで')]",False,False,4,いっぱつで
82.566,82.733,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだんが'), (4, 'んいっぱつで')]",False,False,4,んいっぱつで
82.399,82.566,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだん'), (4, 'がんいっぱつで')]",False,False,4,がんいっぱつで
82.232,82.399,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょくだ'), (4, 'んがんいっぱつで')]",False,False,4,んがんいっぱつで
82.066,82.232,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょく'), (4, 'だんがんいっぱつで')]",False,False,4,だんがんいっぱつで
81.932,82.066,0,けっきょくだんがんいっぱつで,"[(1, 'けっきょ'), (4, 'くだんがんいっぱつで')]",False,False,4,くだんがんいっぱつで
81.799,81.932,0,けっきょくだんがんいっぱつで,"[(1, 'けっ'), (4, 'きょくだんがんいっぱつで')]",False,False,4,きょくだんがんいっぱつで
81.665,81.799,0,けっきょくだんがんいっぱつで,"[(1, 'け'), (4, 'っきょくだんがんいっぱつで')]",False,True,4,っきょくだんがんいっぱつで
26.21,26.81,0,こうつうほうにしたがっていてももくてきちにはもうつかないぜ,"[(1, 'こうつうほうにしたがっていても'), (1, 'もくてきちにはもうつかないぜ')]",True,False,4,こうつうほうにしたがっていてももくてきちにはもうつかないぜ
26.043,26.21,0,こうつうほうにしたがっていてももくてきちにはもうつかないぜ,"[(1, 'こうつうほうにしたがっていても'), (1, 'もくてきちにはもうつかない'), (4, 'ぜ')]",False,False,4,ぜ
25.909,26.043,0,こうつうほうにしたがっていてももくてきちにはもうつかないぜ,"[(1, 'こうつうほうにしたがっていても'), (1, 'もくてきちにはもうつかな'), (4, 'いぜ')]",False,False,4,いぜ
